,,,,,a_attendance_count,,a_user_name,a_user_stage,b.diamond,b.ruby,boxAllCount,curserver,iap_platform,install_day,total_payment_amount,user_rank
ItemPurchased (App),Minigame_Product_draw_1__1100,1100,2025-11-02 0:51,54ac8250-9587-11ef-bae1-e99e5909ec5f,370,a_user_name,예슬아,1540,102024,1650,282310,0,OneStore,2024-10-28,4243500,3
ItemPurchased (App),(기간한정 일간)입장권2__1__550,550,2025-11-02 0:51,946b3740-b4ff-11f0-b808-f5113cb61998,4,a_user_name,웃청,177,313496,8030,6060,1,GooglePlay,2025-10-29,227700,4255
ItemPurchased (App),돌발_무기2__3__1100,1100,2025-11-02 0:51,54ac8250-9587-11ef-bae1-e99e5909ec5f,370,a_user_name,예슬아,1540,20024,2200,282310,0,OneStore,2024-10-28,4243500,3
ItemPurchased (App),(기간한정 일간)입장권2__0__110,110,2025-11-02 0:51,946b3740-b4ff-11f0-b808-f5113cb61998,4,a_user_name,웃청,177,308496,9130,6060,1,GooglePlay,2025-10-29,227700,4255
ItemPurchased (App),돌발_스테이지__0__1100,1100,2025-11-02 0:50,946b3740-b4ff-11f0-b808-f5113cb61998,4,a_user_name,웃청,177,108496,10230,6060,1,GooglePlay,2025-10-29,227700,4255
ItemPurchased (App),돌발_무기2__2__1100,1100,2025-11-02 0:50,d937b490-9e0f-11f0-8528-51498fad5f9b,33,a_user_name,꼼무,447,66940,110,1890,1,GooglePlay,2025-09-30,48400,1746
ItemPurchased (App),Minigame_Product_draw_2__1100,1100,2025-11-02 0:48,bfceb090-a07f-11f0-8c2f-5fd0f6c3f18d,30,a_user_name,H419,335,27994,0,7960,1,GooglePlay,2025-10-03,51700,2480
ItemPurchased (App),Minigame_Product_draw_2__1100,1100,2025-11-02 0:47,fcd1fcf0-9b29-11f0-97ef-7d147c3f8260,35,a_user_name,뻐꾹,413,43135,0,7100,1,GooglePlay,2025-09-26,106700,1953
ItemPurchased (App),Minigame_Product_draw_2__1100,1100,2025-11-02 0:47,fcd1fcf0-9b29-11f0-97ef-7d147c3f8260,35,a_user_name,뻐꾹,413,43135,1100,7100,1,GooglePlay,2025-09-26,106700,1953
ItemPurchased (App),Minigame_Product_draw_2__1100,1100,2025-11-02 0:47,fcd1fcf0-9b29-11f0-97ef-7d147c3f8260,35,a_user_name,뻐꾹,413,43135,2200,7100,1,GooglePlay,2025-09-26,106700,1953
ItemPurchased (App),Minigame_Product_draw_2__1100,1100,2025-11-02 0:45,bfceb090-a07f-11f0-8c2f-5fd0f6c3f18d,30,a_user_name,H419,335,12819,0,7960,1,GooglePlay,2025-10-03,40700,2480
ItemPurchased (App),구독권4__660,660,2025-11-02 0:41,bfceb090-a07f-11f0-8c2f-5fd0f6c3f18d,30,a_user_name,H419,335,33019,440,7930,1,GooglePlay,2025-10-03,38500,2480
ItemPurchased (App),구독권3__660,660,2025-11-02 0:40,54ac8250-9587-11ef-bae1-e99e5909ec5f,370,a_user_name,예슬아,1540,1114199,2310,282310,0,OneStore,2024-10-28,4243500,3
ItemPurchased (App),Minigame_Product_draw_4__3300,3300,2025-11-02 0:40,54ac8250-9587-11ef-bae1-e99e5909ec5f,370,a_user_name,예슬아,1540,1114199,5610,282310,0,OneStore,2024-10-28,4243500,3
ItemPurchased (App),Minigame_Product_draw_4__3300,3300,2025-11-02 0:40,54ac8250-9587-11ef-bae1-e99e5909ec5f,370,a_user_name,예슬아,1540,1114199,8910,282310,0,OneStore,2024-10-28,4243500,3
ItemPurchased (App),Minigame_Product_draw_4__3300,3300,2025-11-02 0:40,54ac8250-9587-11ef-bae1-e99e5909ec5f,370,a_user_name,예슬아,1540,1114199,12210,282310,0,OneStore,2024-10-28,4243500,3
ItemPurchased (App),Minigame_Product_draw_4__3300,3300,2025-11-02 0:40,54ac8250-9587-11ef-bae1-e99e5909ec5f,370,a_user_name,예슬아,1540,1114199,15510,282310,0,OneStore,2024-10-28,4243500,3
ItemPurchased (App),Minigame_Product_draw_4__3300,3300,2025-11-02 0:40,54ac8250-9587-11ef-bae1-e99e5909ec5f,370,a_user_name,예슬아,1540,1114199,18810,282310,0,OneStore,2024-10-28,4243500,3
ItemPurchased (App),Minigame_Product_draw_6__3300,3300,2025-11-02 0:33,54ac8250-9587-11ef-bae1-e99e5909ec5f,370,a_user_name,예슬아,1540,783999,110,282190,0,OneStore,2024-10-28,4023500,3
ItemPurchased (App),돌발_절멸타확률__7__990,990,2025-11-02 0:20,765f3530-a762-11f0-8a45-d31b6a591896,22,a_user_name,곡산,795,894423,330,6020,1,OneStore,2025-10-12,1921700,122
ItemPurchased (App),(기간한정 일간)입장권1__0__110,110,2025-11-02 0:04,9bf03a30-6e26-11f0-be5d-0122246d3da9,94,a_user_name,쌈쟁이,1157,905632,140,100030,1,OneStore,2025-07-31,3390200,12
ItemPurchased (App),돌발_연구__8__1100,1100,2025-11-02 0:01,c123ed00-707f-11f0-af08-ff0c7b19e63c,91,a_user_name,오디나무,1288,1242806,2960,51450,1,GooglePlay,2025-08-03,5057800,6
ItemPurchased (App),구독권4__660,660,2025-11-02 0:01,c123ed00-707f-11f0-af08-ff0c7b19e63c,91,a_user_name,오디나무,1288,1231806,3620,51450,1,GooglePlay,2025-08-03,5057800,6
ItemPurchased (App),구독권3__660,660,2025-11-01 23:48,3fdc82c0-b72e-11f0-b87c-4b49b586a0c5,1,a_user_name,진상이,34,36325,330,480,1,GooglePlay,2025-11-01,11000,8424
ItemPurchased (App),구독권1__770,770,2025-11-01 23:47,bc6e8aa0-aabc-11f0-8a5d-5fa60b653a75,13,a_user_name,퍼플e,432,301117,880,10860,1,GooglePlay,2025-10-16,660000,1924
ItemPurchased (App),돌발_패기__1__1100,1100,2025-11-01 23:47,8e064ae0-90db-11f0-ac2a-9b33cc6acca5,48,a_user_name,베베핑,449,9363,0,7380,1,GooglePlay,2025-09-13,198000,1669
ItemPurchased (App),Minigame_Product_draw_4__3300,3300,2025-11-01 23:43,0070a5e0-6f98-11f0-9dc6-c740e199e4f0,92,a_user_name,무랭이,915,306404,0,11290,1,GooglePlay,2025-08-02,1168200,57
ItemPurchased (App),Minigame_Product_draw_6__3300,3300,2025-11-01 23:28,22584f70-a0ab-11f0-a99a-835a3aaa295b,29,a_user_name,니카루피지지,359,7286,0,6750,1,GooglePlay,2025-10-03,135300,2268
ItemPurchased (App),(기간한정 일간)가속__0__110,110,2025-11-01 23:26,bc6e8aa0-aabc-11f0-8a5d-5fa60b653a75,13,a_user_name,퍼플e,424,52142,1980,10650,1,GooglePlay,2025-10-16,660000,1924
ItemPurchased (App),돌발_조선2__5__3300,3300,2025-11-01 23:19,bc6e8aa0-aabc-11f0-8a5d-5fa60b653a75,13,a_user_name,퍼플e,402,393642,1980,10650,1,GooglePlay,2025-10-16,627000,2059
ItemPurchased (App),돌발_승급__5__3300,3300,2025-11-01 23:16,1f5d08f0-6c36-11f0-9d81-e7c0c7be48b2,95,a_user_name,양승구,542,12041,0,14010,1,GooglePlay,2025-07-29,246400,933
ItemPurchased (App),Minigame_Product_draw_7__3300,3300,2025-11-01 23:13,01203a50-9d4c-11f0-8925-c50b35a2fa52,22,a_user_name,춘형,306,7694,0,7660,1,GooglePlay,2025-09-29,18700,2752
ItemPurchased (App),돌발_사형수__0__1100,1100,2025-11-01 23:11,bc6e8aa0-aabc-11f0-8a5d-5fa60b653a75,13,a_user_name,퍼플e,388,242117,1980,10650,1,GooglePlay,2025-10-16,594000,2059
ItemPurchased (App),돌발_패기__0__550,550,2025-11-01 23:10,bc6e8aa0-aabc-11f0-8a5d-5fa60b653a75,13,a_user_name,퍼플e,388,239117,2530,10650,1,GooglePlay,2025-10-16,594000,2059
ItemPurchased (App),돌발_조선2__4__3300,3300,2025-11-01 23:09,77c7e4a0-a6ac-11f0-8ecd-5f1339e006a7,22,a_user_name,모쨔,567,245077,550,3270,1,GooglePlay,2025-10-11,792000,756
ItemPurchased (App),Minigame_Product_draw_0__550,550,2025-11-01 23:06,77c7e4a0-a6ac-11f0-8ecd-5f1339e006a7,22,a_user_name,모쨔,563,123977,1100,3270,1,GooglePlay,2025-10-11,792000,756
ItemPurchased (App),Minigame_Product_draw_7__3300,3300,2025-11-01 23:05,77c7e4a0-a6ac-11f0-8ecd-5f1339e006a7,22,a_user_name,모쨔,563,123977,4400,3270,1,GooglePlay,2025-10-11,792000,756
ItemPurchased (App),Minigame_Product_draw_7__3300,3300,2025-11-01 23:05,77c7e4a0-a6ac-11f0-8ecd-5f1339e006a7,22,a_user_name,모쨔,563,123977,7700,3270,1,GooglePlay,2025-10-11,792000,756
ItemPurchased (App),Minigame_Product_draw_7__3300,3300,2025-11-01 23:05,9bf03a30-6e26-11f0-be5d-0122246d3da9,93,a_user_name,쌈쟁이,1156,871556,1240,99940,1,OneStore,2025-07-31,3390200,13
ItemPurchased (App),돌발_절멸타확률__0__990,990,2025-11-01 22:30,56d11d10-80ac-11ef-bcf8-6d57cb3f8a8a,396,a_user_name,나제,1257,322266,0,43450,0,GooglePlay,2024-10-02,559400,24
ItemPurchased (App),Minigame_Product_draw_7__3300,3300,2025-11-01 22:28,a1cd92a0-67ae-11f0-aed9-e7219e4530ad,101,a_user_name,kjerry12,556,102453,0,13810,1,GooglePlay,2025-07-23,95700,756
ItemPurchased (App),Minigame_Product_draw_1__1100,1100,2025-11-01 22:28,a1cd92a0-67ae-11f0-aed9-e7219e4530ad,101,a_user_name,kjerry12,556,102453,0,13810,1,GooglePlay,2025-07-23,95700,756
ItemPurchased (App),Minigame_Product_draw_1__1100,1100,2025-11-01 22:28,a1cd92a0-67ae-11f0-aed9-e7219e4530ad,101,a_user_name,kjerry12,556,102453,0,13810,1,GooglePlay,2025-07-23,95700,756
ItemPurchased (App),Minigame_Product_draw_1__1100,1100,2025-11-01 22:28,a1cd92a0-67ae-11f0-aed9-e7219e4530ad,101,a_user_name,kjerry12,556,102453,2200,13810,1,GooglePlay,2025-07-23,95700,756
ItemPurchased (App),Minigame_Product_draw_1__1100,1100,2025-11-01 22:28,a1cd92a0-67ae-11f0-aed9-e7219e4530ad,101,a_user_name,kjerry12,556,102453,4400,13810,1,GooglePlay,2025-07-23,95700,756
ItemPurchased (App),Minigame_Product_draw_1__1100,1100,2025-11-01 22:26,56d11d10-80ac-11ef-bcf8-6d57cb3f8a8a,396,a_user_name,나제,1257,255016,2200,43420,0,GooglePlay,2024-10-02,548400,24
ItemPurchased (App),Minigame_Product_draw_8__3300,3300,2025-11-01 22:26,56d11d10-80ac-11ef-bcf8-6d57cb3f8a8a,396,a_user_name,나제,1257,255016,2200,43420,0,GooglePlay,2024-10-02,548400,24
ItemPurchased (App),Minigame_Product_draw_8__3300,3300,2025-11-01 22:26,56d11d10-80ac-11ef-bcf8-6d57cb3f8a8a,396,a_user_name,나제,1257,255016,8800,43420,0,GooglePlay,2024-10-02,548400,24
ItemPurchased (App),Minigame_Product_draw_8__3300,3300,2025-11-01 22:24,ab45fa10-a34b-11f0-9aca-c12771bb28af,26,a_user_name,수류,649,448295,220,6150,1,GooglePlay,2025-10-07,1074700,390
ItemPurchased (App),돌발_회심타확률__4__990,990,2025-11-01 22:15,ab45fa10-a34b-11f0-9aca-c12771bb28af,26,a_user_name,수류,648,415645,110,6100,1,GooglePlay,2025-10-07,1063700,390
ItemPurchased (App),돌발_회심타확률__3__990,990,2025-11-01 22:13,d5ba05c0-b598-11f0-97a1-bf45ba21dc64,3,a_user_name,theELF,242,2301439,10670,2150,1,GooglePlay,2025-10-30,458700,3733
ItemPurchased (App),돌발_동료__4__1100,1100,2025-11-01 22:05,2efbeb40-650c-11f0-b0f9-9b13bf283379,105,a_user_name,lsh,749,24211,0,16010,1,GooglePlay,2025-07-20,533500,182
ItemPurchased (App),계정한정__무기소환__5__5500,5500,2025-11-01 22:03,d5ba05c0-b598-11f0-97a1-bf45ba21dc64,3,a_user_name,theELF,226,2283189,11770,2120,1,GooglePlay,2025-10-30,458700,3983
ItemPurchased (App),돌발_던전2__1__990,990,2025-11-01 22:03,d5ba05c0-b598-11f0-97a1-bf45ba21dc64,3,a_user_name,theELF,226,2273189,12760,2120,1,GooglePlay,2025-10-30,458700,3983
ItemPurchased (App),돌발_던전1__1__990,990,2025-11-01 21:54,c26f8420-7161-11f0-8abd-4fb202f7ffe2,89,a_user_name,조승연,1517,819289,20,226680,1,GooglePlay,2025-08-04,7363400,5
ItemPurchased (App),(기간한정 일간)입장권1__0__110,110,2025-11-01 21:53,b90202e0-b70d-11f0-ac5a-d37bb054c3c2,1,a_user_name,민영2임,91,5900,0,420,1,GooglePlay,2025-11-01,16500,5291
ItemPurchased (App),계정한정__고려소환__0__110,110,2025-11-01 21:54,393aeea0-b2df-11f0-a7d3-1f2ffd3d3813,6,a_user_name,양산이기,226,272681,0,2500,1,GooglePlay,2025-10-27,40700,3993
ItemPurchased (App),계정한정__고려소환__0__110,110,2025-11-01 21:54,393aeea0-b2df-11f0-a7d3-1f2ffd3d3813,6,a_user_name,양산이기,226,270681,110,2500,1,GooglePlay,2025-10-27,40700,3993
ItemPurchased (App),계정한정__가속소환__0__110,110,2025-11-01 21:53,b90202e0-b70d-11f0-ac5a-d37bb054c3c2,1,a_user_name,민영2임,91,3900,110,420,1,GooglePlay,2025-11-01,16500,5291
ItemPurchased (App),계정한정__조선소환__0__110,110,2025-11-01 21:50,df7c7740-b6d9-11f0-bae3-079437fe0678,1,a_user_name,서산몽키스패너,111,402371,0,1100,1,GooglePlay,2025-11-01,69300,5078
ItemPurchased (App),Minigame_Product_draw_1__1100,1100,2025-11-01 21:50,df7c7740-b6d9-11f0-bae3-079437fe0678,1,a_user_name,서산몽키스패너,111,402371,1100,1100,1,GooglePlay,2025-11-01,69300,5078
ItemPurchased (App),Minigame_Product_draw_1__1100,1100,2025-11-01 21:49,df7c7740-b6d9-11f0-bae3-079437fe0678,1,a_user_name,서산몽키스패너,111,402371,0,1100,1,GooglePlay,2025-11-01,47300,5078
ItemPurchased (App),Minigame_Product_draw_6__3300,3300,2025-11-01 21:47,b571e650-69f5-11f0-87cd-13cc90e29527,100,a_user_name,정동인,851,783036,0,6510,1,GooglePlay,2025-07-26,507100,97
ItemPurchased (App),Minigame_Product_draw_7__3300,3300,2025-11-01 21:47,b571e650-69f5-11f0-87cd-13cc90e29527,100,a_user_name,정동인,851,783036,0,6510,1,GooglePlay,2025-07-26,507100,97
ItemPurchased (App),Minigame_Product_draw_7__3300,3300,2025-11-01 21:47,b571e650-69f5-11f0-87cd-13cc90e29527,100,a_user_name,정동인,851,783036,6600,6510,1,GooglePlay,2025-07-26,507100,97
ItemPurchased (App),Minigame_Product_draw_7__3300,3300,2025-11-01 21:43,77e13190-aec6-11f0-83a9-75cd8738bd47,11,a_user_name,harang,284,329750,0,3390,1,GooglePlay,2025-10-21,231000,2965
ItemPurchased (App),Minigame_Product_draw_1__1100,1100,2025-11-01 21:43,77e13190-aec6-11f0-83a9-75cd8738bd47,11,a_user_name,harang,284,329750,1100,3390,1,GooglePlay,2025-10-21,231000,2965
ItemPurchased (App),Minigame_Product_draw_6__3300,3300,2025-11-01 21:37,77e13190-aec6-11f0-83a9-75cd8738bd47,11,a_user_name,harang,284,132550,4400,2730,1,GooglePlay,2025-10-21,231000,2965
ItemPurchased (App),돌발_고려2__5__3300,3300,2025-11-01 21:36,77e13190-aec6-11f0-83a9-75cd8738bd47,11,a_user_name,harang,284,1550,7700,2730,1,GooglePlay,2025-10-21,231000,2965
ItemPurchased (App),Minigame_Product_draw_7__3300,3300,2025-11-01 21:35,9d4b8070-9f26-11f0-ad98-4bea83920cb3,31,a_user_name,맘바아웃,375,3770,2420,5900,1,GooglePlay,2025-10-02,205700,2124
ItemPurchased (App),Minigame_Product_draw_4__3300,3300,2025-11-01 21:35,9d4b8070-9f26-11f0-ad98-4bea83920cb3,31,a_user_name,맘바아웃,375,3770,5720,5900,1,GooglePlay,2025-10-02,205700,2124
ItemPurchased (App),Minigame_Product_draw_2__1100,1100,2025-11-01 21:28,d5ba05c0-b598-11f0-97a1-bf45ba21dc64,3,a_user_name,theELF,212,2001714,2750,1940,1,GooglePlay,2025-10-30,348700,3983
ItemPurchased (App),돌발_고려2__3__1100,1100,2025-11-01 21:27,d5ba05c0-b598-11f0-97a1-bf45ba21dc64,3,a_user_name,theELF,212,1995914,3850,1940,1,GooglePlay,2025-10-30,348700,3983
ItemPurchased (App),돌발_무기2__2__1100,1100,2025-11-01 21:24,d5ba05c0-b598-11f0-97a1-bf45ba21dc64,3,a_user_name,theELF,212,1952489,4950,1640,1,GooglePlay,2025-10-30,348700,3983
ItemPurchased (App),돌발_스테이지__2__3300,3300,2025-11-01 21:24,906d3650-9b2f-11f0-adec-1f43e79d8fc1,36,a_user_name,인조반정,276,108020,220,3640,1,GooglePlay,2025-09-26,23100,3020
ItemPurchased (App),사냥 패스__0__550,550,2025-11-01 21:23,d5ba05c0-b598-11f0-97a1-bf45ba21dc64,3,a_user_name,theELF,212,1352489,8250,1640,1,GooglePlay,2025-10-30,348700,3983
ItemPurchased (App),돌발_고려2__1__550,550,2025-11-01 21:23,d5ba05c0-b598-11f0-97a1-bf45ba21dc64,3,a_user_name,theELF,212,1349489,8800,1640,1,GooglePlay,2025-10-30,348700,3983
ItemPurchased (App),돌발_무기2__1__550,550,2025-11-01 21:23,d5ba05c0-b598-11f0-97a1-bf45ba21dc64,3,a_user_name,theELF,212,1346489,9350,1640,1,GooglePlay,2025-10-30,348700,3983
ItemPurchased (App),돌발_육성2__1__990,990,2025-11-01 21:23,d5ba05c0-b598-11f0-97a1-bf45ba21dc64,3,a_user_name,theELF,212,1326489,10340,1640,1,GooglePlay,2025-10-30,348700,3983
ItemPurchased (App),돌발_승급__2__1100,1100,2025-11-01 21:16,d5ba05c0-b598-11f0-97a1-bf45ba21dc64,3,a_user_name,theELF,210,1181489,440,1640,1,GooglePlay,2025-10-30,238700,3983
ItemPurchased (App),돌발_스테이지__1__3300,3300,2025-11-01 21:16,d5ba05c0-b598-11f0-97a1-bf45ba21dc64,3,a_user_name,theELF,210,581489,3740,1640,1,GooglePlay,2025-10-30,238700,3983
ItemPurchased (App),돌발_무기2__0__330,330,2025-11-01 21:16,d5ba05c0-b598-11f0-97a1-bf45ba21dc64,3,a_user_name,theELF,210,580489,4070,1640,1,GooglePlay,2025-10-30,238700,3983
ItemPurchased (App),돌발_던전3__0__550,550,2025-11-01 21:16,d5ba05c0-b598-11f0-97a1-bf45ba21dc64,3,a_user_name,theELF,210,575489,4620,1640,1,GooglePlay,2025-10-30,238700,3983
ItemPurchased (App),돌발_던전2__0__550,550,2025-11-01 21:16,d5ba05c0-b598-11f0-97a1-bf45ba21dc64,3,a_user_name,theELF,210,570489,5170,1640,1,GooglePlay,2025-10-30,238700,3983
ItemPurchased (App),돌발_승급__1__550,550,2025-11-01 21:16,d5ba05c0-b598-11f0-97a1-bf45ba21dc64,3,a_user_name,theELF,209,567489,5720,1640,1,GooglePlay,2025-10-30,238700,3983
ItemPurchased (App),돌발_스테이지__0__1100,1100,2025-11-01 21:15,d5ba05c0-b598-11f0-97a1-bf45ba21dc64,3,a_user_name,theELF,209,367489,6820,1640,1,GooglePlay,2025-10-30,238700,3983
ItemPurchased (App),돌발_육성2__0__990,990,2025-11-01 21:15,d5ba05c0-b598-11f0-97a1-bf45ba21dc64,3,a_user_name,theELF,209,347489,7810,1640,1,GooglePlay,2025-10-30,238700,3983
ItemPurchased (App),돌발_승급__0__330,330,2025-11-01 21:15,d5ba05c0-b598-11f0-97a1-bf45ba21dc64,3,a_user_name,theELF,208,287489,8140,1640,1,GooglePlay,2025-10-30,238700,3983
ItemPurchased (App),돌발_승급__3__3300,3300,2025-11-01 21:11,1b679820-62fc-11f0-aafb-6f8fc69735d7,108,a_user_name,하모예,894,6173,50,13660,1,GooglePlay,2025-07-17,1373900,67
ItemPurchased (App),Minigame_Product_draw_5__3300,3300,2025-11-01 21:04,b90202e0-b70d-11f0-ac5a-d37bb054c3c2,1,a_user_name,민영2임,69,5050,220,330,1,GooglePlay,2025-11-01,16500,6163
ItemPurchased (App),돌발_고려2__0__330,330,2025-11-01 20:58,d5ba05c0-b598-11f0-97a1-bf45ba21dc64,3,a_user_name,theELF,196,180580,440,1640,1,GooglePlay,2025-10-30,128700,4053
ItemPurchased (App),돌발_고려2__0__330,330,2025-11-01 20:58,d5ba05c0-b598-11f0-97a1-bf45ba21dc64,3,a_user_name,theELF,196,179580,770,1640,1,GooglePlay,2025-10-30,128700,4053
ItemPurchased (App),돌발_고려2__2__1100,1100,2025-11-01 21:00,6681cf60-b644-11f0-9653-119f87fc0b99,2,a_user_name,뚱나,84,75268,0,560,1,GooglePlay,2025-10-31,11000,5588
ItemPurchased (App),돌발_승급__0__330,330,2025-11-01 21:00,b90202e0-b70d-11f0-ac5a-d37bb054c3c2,1,a_user_name,민영2임,67,63275,550,300,1,GooglePlay,2025-11-01,16500,6163
ItemPurchased (App),돌발_승급__0__330,330,2025-11-01 20:53,d5ba05c0-b598-11f0-97a1-bf45ba21dc64,3,a_user_name,theELF,194,170480,1870,1640,1,GooglePlay,2025-10-30,128700,4053
ItemPurchased (App),돌발_던전1__0__550,550,2025-11-01 20:51,6681cf60-b644-11f0-9653-119f87fc0b99,2,a_user_name,뚱나,84,11072,330,560,1,GooglePlay,2025-10-31,11000,5588
ItemPurchased (App),구독권1__770,770,2025-11-01 20:45,f7aea1d0-9b63-11f0-bf29-c3eb6dc5395b,36,a_user_name,유리뎃,436,46444,110,7970,1,GooglePlay,2025-09-27,327800,1812
ItemPurchased (App),Minigame_Product_draw_3__3300,3300,2025-11-01 20:45,ad571990-9d26-11f0-af86-254f6fe56d05,34,a_user_name,kms00,580,1485,0,31150,1,OneStore,2025-09-29,914100,577
ItemPurchased (App),Minigame_Product_draw_1__1100,1100,2025-11-01 20:38,f7aea1d0-9b63-11f0-bf29-c3eb6dc5395b,36,a_user_name,유리뎃,431,7744,1210,7970,1,GooglePlay,2025-09-27,305800,1812
ItemPurchased (App),Minigame_Product_draw_7__3300,3300,2025-11-01 20:38,f7aea1d0-9b63-11f0-bf29-c3eb6dc5395b,36,a_user_name,유리뎃,431,7744,4510,7970,1,GooglePlay,2025-09-27,305800,1812
ItemPurchased (App),Minigame_Product_draw_7__3300,3300,2025-11-01 20:38,f7aea1d0-9b63-11f0-bf29-c3eb6dc5395b,36,a_user_name,유리뎃,431,7744,7810,7970,1,GooglePlay,2025-09-27,305800,1812
ItemPurchased (App),Minigame_Product_draw_7__3300,3300,2025-11-01 19:34,c9717ae0-9e38-11f0-8e87-9785d086f61e,32,a_user_name,임띠리,414,6962,220,7360,1,GooglePlay,2025-09-30,50600,1939
ItemPurchased (App),계정한정__가속소환__1__550,550,2025-11-01 19:15,790b2be0-7d47-11ef-9afc-df866259cb8e,400,a_user_name,해요,1177,228135,0,32100,0,GooglePlay,2024-09-28,41800,40
ItemPurchased (App),사냥 패스__1__770,770,2025-11-01 19:15,790b2be0-7d47-11ef-9afc-df866259cb8e,400,a_user_name,해요,1177,95635,770,32100,0,GooglePlay,2024-09-28,41800,40
ItemPurchased (App),사냥 패스__0__550,550,2025-11-01 19:13,51bdec90-b229-11f0-9e67-696938c2cebc,7,a_user_name,송가이,267,21431,110,13370,1,GooglePlay,2025-10-26,117700,3310
ItemPurchased (App),Minigame_Product_draw_8__3300,3300,2025-11-01 19:10,ad76bfc0-63b0-11f0-bbdf-4720f039de06,107,a_user_name,털숩,562,117784,440,17300,1,GooglePlay,2025-07-18,139700,694
ItemPurchased (App),돌발_회심타확률__3__990,990,2025-11-01 19:03,976eeba0-b2e1-11f0-91d0-d73d21a53319,6,a_user_name,fjess8,148,2445,0,1620,1,GooglePlay,2025-10-27,40700,4542
ItemPurchased (App),Minigame_Product_draw_7__3300,3300,2025-11-01 18:55,1c422360-6f62-11f0-ac43-e97313d2b0eb,92,a_user_name,웅이아부지,971,310941,880,10210,1,GooglePlay,2025-08-02,2867700,44
ItemPurchased (App),돌발_연구__15__3300,3300,2025-11-01 18:43,d22ad960-b157-11f0-bd02-6d87207d1753,7,a_user_name,명품사과주스,219,16488,0,6960,1,GooglePlay,2025-10-25,18700,3834
ItemPurchased (App),Minigame_Product_draw_1__1100,1100,2025-11-01 18:29,ef2dc190-a134-11f0-adfa-23dc9e3c63a9,28,a_user_name,저주거는노인,526,14967,440,2740,1,GooglePlay,2025-10-04,518100,1087
ItemPurchased (App),Minigame_Product_draw_1__1100,1100,2025-11-01 18:29,ef2dc190-a134-11f0-adfa-23dc9e3c63a9,28,a_user_name,저주거는노인,526,14967,1540,2740,1,GooglePlay,2025-10-04,518100,1087
ItemPurchased (App),Minigame_Product_draw_1__1100,1100,2025-11-01 18:21,1ed928c0-7fae-11ef-a936-374466d1cf50,393,a_user_name,아이유인나,1260,225434,550,37850,0,GooglePlay,2024-10-01,685500,23
ItemPurchased (App),Minigame_Product_draw_0__550,550,2025-11-01 18:18,1b679820-62fc-11f0-aafb-6f8fc69735d7,108,a_user_name,하모예,877,49,50,13660,1,GooglePlay,2025-07-17,1340900,76
ItemPurchased (App),Minigame_Product_draw_7__3300,3300,2025-11-01 18:16,0a941c50-9379-11f0-b658-6bbbc27036f3,46,a_user_name,염동동,518,533282,0,9440,1,GooglePlay,2025-09-17,183700,1163
ItemPurchased (App),(기간한정 일간)입장권2__0__110,110,2025-11-01 17:40,b23680b0-ae14-11ef-91e8-a3d5f338bca3,338,a_user_name,김슬기,1126,2976,0,161000,0,GooglePlay,2024-11-29,324800,62
ItemPurchased (App),계정한정__가속소환__0__110,110,2025-11-01 17:23,393aeea0-b2df-11f0-a7d3-1f2ffd3d3813,6,a_user_name,양산이기,198,260571,220,2500,1,GooglePlay,2025-10-27,40700,4114
ItemPurchased (App),돌발_던전3__1__990,990,2025-11-01 17:20,3e3f6280-a04e-11f0-8057-e96164e29cdc,18,a_user_name,귀여운갱이,266,12235,0,4180,1,GooglePlay,2025-10-03,3300,3225
ItemPurchased (App),다이아패키지1__330,330,2025-11-01 17:03,393aeea0-b2df-11f0-a7d3-1f2ffd3d3813,6,a_user_name,양산이기,188,83925,1210,2440,1,GooglePlay,2025-10-27,40700,4114
ItemPurchased (App),돌발_던전1__1__990,990,2025-11-01 17:01,393aeea0-b2df-11f0-a7d3-1f2ffd3d3813,6,a_user_name,양산이기,188,63925,2200,2440,1,GooglePlay,2025-10-27,40700,4114
ItemPurchased (App),돌발_조선2__1__1100,1100,2025-11-01 16:57,3f8e77c0-ac83-11f0-92bd-9dd72cae1700,14,a_user_name,흙설탕,233,65491,330,5470,1,GooglePlay,2025-10-19,18700,3678
ItemPurchased (App),계정한정__가속소환__0__110,110,2025-11-01 16:56,67a61640-b5a3-11f0-b843-697a469901d8,2,a_user_name,골든듀록,111,5591,110,2420,1,GooglePlay,2025-10-30,53900,4981
ItemPurchased (App),Minigame_Product_draw_7__3300,3300,2025-11-01 16:51,3f8e77c0-ac83-11f0-92bd-9dd72cae1700,14,a_user_name,흙설탕,233,74191,440,5470,1,GooglePlay,2025-10-19,18700,3678
ItemPurchased (App),계정한정__무기소환__2__550,550,2025-11-01 16:51,3f8e77c0-ac83-11f0-92bd-9dd72cae1700,14,a_user_name,흙설탕,233,71191,990,5470,1,GooglePlay,2025-10-19,18700,3678
ItemPurchased (App),계정한정__무기소환__1__110,110,2025-11-01 16:51,51bdec90-b229-11f0-9e67-696938c2cebc,7,a_user_name,송가이,261,280025,110,9100,1,GooglePlay,2025-10-26,84700,3310
ItemPurchased (App),돌발_던전1__2__990,990,2025-11-01 16:51,51bdec90-b229-11f0-9e67-696938c2cebc,7,a_user_name,송가이,261,260025,1100,9100,1,GooglePlay,2025-10-26,84700,3310
