"Event Category","Custom Event Properties","Product ID","Product Price"
"ItemPurchased (App)","{""Time"":""2026-02-14 22:50:38"",""UserUUID"":""c4512620-03c1-11f1-9605-4f363341f863"",""a_EventItem"":"""",""a_attendance_count"":8,""a_user_name"":""오늘하루"",""a_user_stage"":511,""b.diamond"":254324,""b.ruby"":4620,""boxAllCount"":4520,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-07"",""total_payment_amount"":877800,""user_rank"":2193}","(기간한정 일간)연구석__0__110",110
"ItemPurchased (App)","{""Time"":""2026-02-14 22:29:07"",""UserUUID"":""e0249580-6484-11f0-a086-85e9f4d94fe9"",""a_EventItem"":"""",""a_attendance_count"":211,""a_user_name"":""llllIIII"",""a_user_stage"":988,""b.diamond"":292516,""b.ruby"":110,""boxAllCount"":22490,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-19"",""total_payment_amount"":135300,""user_rank"":437}","돌발_절멸타확률__6__990",990
"ItemPurchased (App)","{""Time"":""2026-02-14 22:20:32"",""UserUUID"":""31bb1ba0-05c8-11f1-badd-2951a3b2730f"",""a_EventItem"":"""",""a_attendance_count"":5,""a_user_name"":""도민23"",""a_user_stage"":151,""b.diamond"":63832,""b.ruby"":440,""boxAllCount"":2430,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-09"",""total_payment_amount"":17600,""user_rank"":6939}","계정한정__조선소환__0__110",110
"ItemPurchased (App)","{""Time"":""2026-02-14 21:47:55"",""UserUUID"":""691b9e40-08b0-11f1-a17e-29d6d4d7781f"",""a_EventItem"":"""",""a_attendance_count"":2,""a_user_name"":""연맹"",""a_user_stage"":119,""b.diamond"":34593,""b.ruby"":110,""boxAllCount"":7700,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-13"",""total_payment_amount"":176000,""user_rank"":7544}","돌발_육성2__0__990",990
"ItemPurchased (App)","{""Time"":""2026-02-14 21:43:24"",""UserUUID"":""0826a1e0-0971-11f1-9b33-737237b9f1e5"",""a_EventItem"":"""",""a_attendance_count"":1,""a_user_name"":""킹홍"",""a_user_stage"":61,""b.diamond"":230675,""b.ruby"":0,""boxAllCount"":420,""curserver"":1,""iap_platform"":""OneStore"",""install_day"":""2026-02-14"",""total_payment_amount"":14300,""user_rank"":11639}","돌발_동료__0__330",330
"ItemPurchased (App)","{""Time"":""2026-02-14 21:41:55"",""UserUUID"":""57eeb8f0-0937-11f1-8218-43a7bad363ff"",""a_EventItem"":"""",""a_attendance_count"":1,""a_user_name"":""keykey"",""a_user_stage"":87,""b.diamond"":40110,""b.ruby"":0,""boxAllCount"":420,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-13"",""total_payment_amount"":25300,""user_rank"":9371}","다이아패키지2__550",550
"ItemPurchased (App)","{""Time"":""2026-02-14 21:41:04"",""UserUUID"":""57eeb8f0-0937-11f1-8218-43a7bad363ff"",""a_EventItem"":"""",""a_attendance_count"":1,""a_user_name"":""keykey"",""a_user_stage"":87,""b.diamond"":11485,""b.ruby"":550,""boxAllCount"":360,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-13"",""total_payment_amount"":25300,""user_rank"":9371}","돌발_던전1__0__550",550
"ItemPurchased (App)","{""Time"":""2026-02-14 21:33:32"",""UserUUID"":""c4512620-03c1-11f1-9605-4f363341f863"",""a_EventItem"":"""",""a_attendance_count"":8,""a_user_name"":""오늘하루"",""a_user_stage"":492,""b.diamond"":147576,""b.ruby"":4730,""boxAllCount"":4520,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-07"",""total_payment_amount"":877800,""user_rank"":2193}","돌발_승급__6__3300",3300
"ItemPurchased (App)","{""Time"":""2026-02-14 21:29:31"",""UserUUID"":""c4512620-03c1-11f1-9605-4f363341f863"",""a_EventItem"":"""",""a_attendance_count"":8,""a_user_name"":""오늘하루"",""a_user_stage"":488,""b.diamond"":117076,""b.ruby"":2530,""boxAllCount"":4520,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-07"",""total_payment_amount"":822800,""user_rank"":2193}","돌발_육성2__6__990",990
"ItemPurchased (App)","{""Time"":""2026-02-14 21:28:28"",""UserUUID"":""c4512620-03c1-11f1-9605-4f363341f863"",""a_EventItem"":"""",""a_attendance_count"":8,""a_user_name"":""오늘하루"",""a_user_stage"":488,""b.diamond"":96576,""b.ruby"":3520,""boxAllCount"":4520,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-07"",""total_payment_amount"":822800,""user_rank"":2193}","돌발_육성2__5__990",990
"ItemPurchased (App)","{""Time"":""2026-02-14 21:28:19"",""UserUUID"":""c4512620-03c1-11f1-9605-4f363341f863"",""a_EventItem"":"""",""a_attendance_count"":8,""a_user_name"":""오늘하루"",""a_user_stage"":488,""b.diamond"":76576,""b.ruby"":4510,""boxAllCount"":4520,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-07"",""total_payment_amount"":822800,""user_rank"":2193}","돌발_던전3__2__990",990
"ItemPurchased (App)","{""Time"":""2026-02-14 21:25:59"",""UserUUID"":""57eeb8f0-0937-11f1-8218-43a7bad363ff"",""a_EventItem"":"""",""a_attendance_count"":1,""a_user_name"":""keykey"",""a_user_stage"":85,""b.diamond"":4735,""b.ruby"":0,""boxAllCount"":330,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-13"",""total_payment_amount"":14300,""user_rank"":9371}","계정한정__조선소환__0__110",110
"ItemPurchased (App)","{""Time"":""2026-02-14 21:20:32"",""UserUUID"":""57eeb8f0-0937-11f1-8218-43a7bad363ff"",""a_EventItem"":"""",""a_attendance_count"":1,""a_user_name"":""keykey"",""a_user_stage"":84,""b.diamond"":18110,""b.ruby"":110,""boxAllCount"":330,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-13"",""total_payment_amount"":14300,""user_rank"":9371}","다이아패키지2__550",550
"ItemPurchased (App)","{""Time"":""2026-02-14 21:15:20"",""UserUUID"":""31bb1ba0-05c8-11f1-badd-2951a3b2730f"",""a_EventItem"":"""",""a_attendance_count"":5,""a_user_name"":""도민23"",""a_user_stage"":149,""b.diamond"":101460,""b.ruby"":550,""boxAllCount"":2400,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-09"",""total_payment_amount"":17600,""user_rank"":7155}","(기간한정 일간)연구석__0__110",110
"ItemPurchased (App)","{""Time"":""2026-02-14 20:25:13"",""UserUUID"":""691b9e40-08b0-11f1-a17e-29d6d4d7781f"",""a_EventItem"":"""",""a_attendance_count"":2,""a_user_name"":""연맹"",""a_user_stage"":93,""b.diamond"":154593,""b.ruby"":1100,""boxAllCount"":5050,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-13"",""total_payment_amount"":176000,""user_rank"":8425}","(기간한정 주간)다이아__1__3300",3300
"ItemPurchased (App)","{""Time"":""2026-02-14 20:20:25"",""UserUUID"":""691b9e40-08b0-11f1-a17e-29d6d4d7781f"",""a_EventItem"":"""",""a_attendance_count"":2,""a_user_name"":""연맹"",""a_user_stage"":93,""b.diamond"":122243,""b.ruby"":4400,""boxAllCount"":4300,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-13"",""total_payment_amount"":176000,""user_rank"":8425}","(기간한정 일간)다이아__2__1100",1100
"ItemPurchased (App)","{""Time"":""2026-02-14 20:16:37"",""UserUUID"":""691b9e40-08b0-11f1-a17e-29d6d4d7781f"",""a_EventItem"":"""",""a_attendance_count"":2,""a_user_name"":""연맹"",""a_user_stage"":93,""b.diamond"":130993,""b.ruby"":5500,""boxAllCount"":3490,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-13"",""total_payment_amount"":176000,""user_rank"":8425}","(기간한정 주간)다이아__0__1100",1100
"ItemPurchased (App)","{""Time"":""2026-02-14 20:16:20"",""UserUUID"":""65386140-069a-11f1-86a3-732998bf9ab7"",""a_EventItem"":"""",""a_attendance_count"":4,""a_user_name"":""서원판다"",""a_user_stage"":119,""b.diamond"":17823,""b.ruby"":110,""boxAllCount"":2700,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-10"",""total_payment_amount"":11000,""user_rank"":7542}","(기간한정 일간)입장권2__0__110",110
"ItemPurchased (App)","{""Time"":""2026-02-14 20:02:31"",""UserUUID"":""a4eb15d0-fe89-11f0-afc4-e1a9a2488f4b"",""a_EventItem"":"""",""a_attendance_count"":15,""a_user_name"":""전뿡이잉"",""a_user_stage"":277,""b.diamond"":254232,""b.ruby"":330,""boxAllCount"":2580,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-01-31"",""total_payment_amount"":62700,""user_rank"":4454}","레벨 패스__0__550",550
"ItemPurchased (App)","{""Time"":""2026-02-14 20:02:10"",""UserUUID"":""691b9e40-08b0-11f1-a17e-29d6d4d7781f"",""a_EventItem"":"""",""a_attendance_count"":2,""a_user_name"":""연맹"",""a_user_stage"":93,""b.diamond"":181843,""b.ruby"":0,""boxAllCount"":3150,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-13"",""total_payment_amount"":110000,""user_rank"":8425}","다이아패키지4__3300",3300
"ItemPurchased (App)","{""Time"":""2026-02-14 20:01:55"",""UserUUID"":""a4eb15d0-fe89-11f0-afc4-e1a9a2488f4b"",""a_EventItem"":"""",""a_attendance_count"":15,""a_user_name"":""전뿡이잉"",""a_user_stage"":277,""b.diamond"":154782,""b.ruby"":880,""boxAllCount"":2580,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-01-31"",""total_payment_amount"":62700,""user_rank"":4454}","사냥 패스__1__770",770
"ItemPurchased (App)","{""Time"":""2026-02-14 20:01:52"",""UserUUID"":""a4eb15d0-fe89-11f0-afc4-e1a9a2488f4b"",""a_EventItem"":"""",""a_attendance_count"":15,""a_user_name"":""전뿡이잉"",""a_user_stage"":277,""b.diamond"":122982,""b.ruby"":1650,""boxAllCount"":2580,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-01-31"",""total_payment_amount"":62700,""user_rank"":4454}","사냥 패스__0__550",550
"ItemPurchased (App)","{""Time"":""2026-02-14 19:57:06"",""UserUUID"":""c4512620-03c1-11f1-9605-4f363341f863"",""a_EventItem"":"""",""a_attendance_count"":8,""a_user_name"":""오늘하루"",""a_user_stage"":487,""b.diamond"":55736,""b.ruby"":0,""boxAllCount"":4520,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-07"",""total_payment_amount"":767800,""user_rank"":2191}","(기간한정 일간)입장권1__0__110",110
"ItemPurchased (App)","{""Time"":""2026-02-14 19:42:04"",""UserUUID"":""88639be0-d598-11f0-951e-1d77575ad5dc"",""a_EventItem"":"""",""a_attendance_count"":67,""a_user_name"":""우루랑"",""a_user_stage"":635,""b.diamond"":44798,""b.ruby"":110,""boxAllCount"":6240,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-12-10"",""total_payment_amount"":278300,""user_rank"":1353}","계정한정__조선소환__2__1100",1100
"ItemPurchased (App)","{""Time"":""2026-02-14 19:39:21"",""UserUUID"":""a4eb15d0-fe89-11f0-afc4-e1a9a2488f4b"",""a_EventItem"":"""",""a_attendance_count"":15,""a_user_name"":""전뿡이잉"",""a_user_stage"":277,""b.diamond"":42600,""b.ruby"":2200,""boxAllCount"":2580,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-01-31"",""total_payment_amount"":62700,""user_rank"":4454}","돌발_고려2__5__3300",3300
"ItemPurchased (App)","{""Time"":""2026-02-14 19:07:47"",""UserUUID"":""b61f44a0-e257-11f0-9150-f1fb802a5e79"",""a_EventItem"":"""",""a_attendance_count"":51,""a_user_name"":""뾰뀨"",""a_user_stage"":926,""b.diamond"":186105,""b.ruby"":330,""boxAllCount"":10710,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-12-26"",""total_payment_amount"":935000,""user_rank"":589}","돌발_나무__5__990",990
"ItemPurchased (App)","{""Time"":""2026-02-14 18:22:43"",""UserUUID"":""5c1b6ff0-e1a9-11f0-950e-5fff324b7c98"",""a_EventItem"":"""",""a_attendance_count"":51,""a_user_name"":""이정용"",""a_user_stage"":628,""b.diamond"":11654,""b.ruby"":0,""boxAllCount"":6810,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-12-25"",""total_payment_amount"":467500,""user_rank"":1373}","돌발_패기__2__2200",2200
"ItemPurchased (App)","{""Time"":""2026-02-14 17:49:32"",""UserUUID"":""b6517980-0588-11f1-a99e-05458a832379"",""a_EventItem"":"""",""a_attendance_count"":6,""a_user_name"":""힘이여솟아라"",""a_user_stage"":238,""b.diamond"":3420,""b.ruby"":110,""boxAllCount"":9400,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-09"",""total_payment_amount"":42900,""user_rank"":5474}","계정한정__가속소환__0__110",110
"ItemPurchased (App)","{""Time"":""2026-02-14 17:44:29"",""UserUUID"":""b6517980-0588-11f1-a99e-05458a832379"",""a_EventItem"":"""",""a_attendance_count"":6,""a_user_name"":""힘이여솟아라"",""a_user_stage"":238,""b.diamond"":13220,""b.ruby"":220,""boxAllCount"":9400,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-09"",""total_payment_amount"":42900,""user_rank"":5474}","(기간한정 일간)어빌석__0__110",110
"ItemPurchased (App)","{""Time"":""2026-02-14 17:39:38"",""UserUUID"":""fbef5000-0693-11f1-86af-5b9a95dd5667"",""a_EventItem"":"""",""a_attendance_count"":4,""a_user_name"":""WHO"",""a_user_stage"":195,""b.diamond"":94178,""b.ruby"":880,""boxAllCount"":2100,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-10"",""total_payment_amount"":154000,""user_rank"":6339}","계정한정__조선소환__1__550",550
"ItemPurchased (App)","{""Time"":""2026-02-14 17:39:35"",""UserUUID"":""fbef5000-0693-11f1-86af-5b9a95dd5667"",""a_EventItem"":"""",""a_attendance_count"":4,""a_user_name"":""WHO"",""a_user_stage"":195,""b.diamond"":94178,""b.ruby"":880,""boxAllCount"":2100,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-10"",""total_payment_amount"":154000,""user_rank"":6339}","계정한정__고려소환__1__550",550
"ItemPurchased (App)","{""Time"":""2026-02-14 17:39:32"",""UserUUID"":""fbef5000-0693-11f1-86af-5b9a95dd5667"",""a_EventItem"":"""",""a_attendance_count"":4,""a_user_name"":""WHO"",""a_user_stage"":195,""b.diamond"":94178,""b.ruby"":880,""boxAllCount"":2100,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-10"",""total_payment_amount"":154000,""user_rank"":6339}","계정한정__갑옷소환__2__550",550
"ItemPurchased (App)","{""Time"":""2026-02-14 17:39:29"",""UserUUID"":""fbef5000-0693-11f1-86af-5b9a95dd5667"",""a_EventItem"":"""",""a_attendance_count"":4,""a_user_name"":""WHO"",""a_user_stage"":195,""b.diamond"":88178,""b.ruby"":1980,""boxAllCount"":2100,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-10"",""total_payment_amount"":154000,""user_rank"":6339}","계정한정__무기소환__2__550",550
"ItemPurchased (App)","{""Time"":""2026-02-14 17:39:26"",""UserUUID"":""fbef5000-0693-11f1-86af-5b9a95dd5667"",""a_EventItem"":"""",""a_attendance_count"":4,""a_user_name"":""WHO"",""a_user_stage"":195,""b.diamond"":82178,""b.ruby"":3080,""boxAllCount"":2100,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-10"",""total_payment_amount"":154000,""user_rank"":6339}","계정한정__갑옷소환__1__110",110
"ItemPurchased (App)","{""Time"":""2026-02-14 17:39:23"",""UserUUID"":""fbef5000-0693-11f1-86af-5b9a95dd5667"",""a_EventItem"":"""",""a_attendance_count"":4,""a_user_name"":""WHO"",""a_user_stage"":195,""b.diamond"":81178,""b.ruby"":3190,""boxAllCount"":2100,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-10"",""total_payment_amount"":154000,""user_rank"":6339}","계정한정__무기소환__1__110",110
"ItemPurchased (App)","{""Time"":""2026-02-14 17:21:27"",""UserUUID"":""5db46940-ed4b-11f0-92e5-cf6622dbb87f"",""a_EventItem"":"""",""a_attendance_count"":17,""a_user_name"":""충치"",""a_user_stage"":357,""b.diamond"":106296,""b.ruby"":0,""boxAllCount"":7050,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-01-09"",""total_payment_amount"":212300,""user_rank"":3405}","계정한정__가속소환__0__110",110
"ItemPurchased (App)","{""Time"":""2026-02-14 17:17:18"",""UserUUID"":""0826a1e0-0971-11f1-9b33-737237b9f1e5"",""a_EventItem"":"""",""a_attendance_count"":1,""a_user_name"":""킹홍"",""a_user_stage"":40,""b.diamond"":306094,""b.ruby"":0,""boxAllCount"":150,""curserver"":1,""iap_platform"":""OneStore"",""install_day"":""2026-02-14"",""total_payment_amount"":11000,""user_rank"":13951}","돌발_승급__0__330",330
"ItemPurchased (App)","{""Time"":""2026-02-14 17:14:05"",""UserUUID"":""4c904550-7f2b-11f0-8d7a-539e652ffd6e"",""a_EventItem"":"""",""a_attendance_count"":7,""a_user_name"":""조조7세"",""a_user_stage"":368,""b.diamond"":691389,""b.ruby"":700,""boxAllCount"":41620,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-08-22"",""total_payment_amount"":1010900,""user_rank"":3246}","육성 패스__4__3300",3300
"ItemPurchased (App)","{""Time"":""2026-02-14 16:49:12"",""UserUUID"":""691b9e40-08b0-11f1-a17e-29d6d4d7781f"",""a_EventItem"":"""",""a_attendance_count"":2,""a_user_name"":""연맹"",""a_user_stage"":92,""b.diamond"":24598,""b.ruby"":0,""boxAllCount"":3150,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-13"",""total_payment_amount"":77000,""user_rank"":8521}","계정한정__무기소환__1__110",110
"ItemPurchased (App)","{""Time"":""2026-02-14 16:43:39"",""UserUUID"":""23112e30-07f0-11f1-9600-05af4bc24776"",""a_EventItem"":"""",""a_attendance_count"":3,""a_user_name"":""인사천재"",""a_user_stage"":234,""b.diamond"":59577,""b.ruby"":0,""boxAllCount"":10430,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-12"",""total_payment_amount"":286000,""user_rank"":5558}","돌발_승급__3__3300",3300
"ItemPurchased (App)","{""Time"":""2026-02-14 15:51:05"",""UserUUID"":""c5aa3e90-f9de-11f0-bcb8-5d82c10ec285"",""a_EventItem"":"""",""a_attendance_count"":6,""a_user_name"":""그냥해볼래"",""a_user_stage"":99,""b.diamond"":139792,""b.ruby"":0,""boxAllCount"":2400,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-01-25"",""total_payment_amount"":13200,""user_rank"":8189}","(기간한정 일간)입장권2__0__110",110
"ItemPurchased (App)","{""Time"":""2026-02-14 15:49:23"",""UserUUID"":""c5aa3e90-f9de-11f0-bcb8-5d82c10ec285"",""a_EventItem"":"""",""a_attendance_count"":6,""a_user_name"":""그냥해볼래"",""a_user_stage"":98,""b.diamond"":117092,""b.ruby"":110,""boxAllCount"":2400,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-01-25"",""total_payment_amount"":13200,""user_rank"":8189}","돌발_동료__1__550",550
"ItemPurchased (App)","{""Time"":""2026-02-14 15:34:54"",""UserUUID"":""cee79990-fde8-11f0-b336-4b9d58aeb880"",""a_EventItem"":"""",""a_attendance_count"":15,""a_user_name"":""만맨"",""a_user_stage"":838,""b.diamond"":133577,""b.ruby"":0,""boxAllCount"":23940,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-01-30"",""total_payment_amount"":2896300,""user_rank"":839}","돌발_조선2__11__3300",3300
"ItemPurchased (App)","{""Time"":""2026-02-14 15:34:20"",""UserUUID"":""497c6f70-058f-11f1-955f-253a30286ffa"",""a_EventItem"":"""",""a_attendance_count"":6,""a_user_name"":""태발"",""a_user_stage"":194,""b.diamond"":604728,""b.ruby"":330,""boxAllCount"":1530,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-09"",""total_payment_amount"":106700,""user_rank"":6227}","돌발_스테이지__1__3300",3300
"ItemPurchased (App)","{""Time"":""2026-02-14 15:34:14"",""UserUUID"":""e0b88300-c3b9-11f0-9bd2-ad523d125748"",""a_EventItem"":"""",""a_attendance_count"":90,""a_user_name"":""nahahaha"",""a_user_stage"":944,""b.diamond"":67205,""b.ruby"":2530,""boxAllCount"":9840,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-11-17"",""total_payment_amount"":514800,""user_rank"":545}","(기간한정 주간)조선유물__0__1100",1100
"ItemPurchased (App)","{""Time"":""2026-02-14 15:33:14"",""UserUUID"":""23112e30-07f0-11f1-9600-05af4bc24776"",""a_EventItem"":"""",""a_attendance_count"":3,""a_user_name"":""인사천재"",""a_user_stage"":214,""b.diamond"":601853,""b.ruby"":440,""boxAllCount"":10410,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-12"",""total_payment_amount"":257400,""user_rank"":5969}","돌발_스테이지__2__3300",3300
"ItemPurchased (App)","{""Time"":""2026-02-14 15:29:36"",""UserUUID"":""497c6f70-058f-11f1-955f-253a30286ffa"",""a_EventItem"":"""",""a_attendance_count"":6,""a_user_name"":""태발"",""a_user_stage"":194,""b.diamond"":100003,""b.ruby"":330,""boxAllCount"":1440,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-09"",""total_payment_amount"":73700,""user_rank"":6227}","(기간한정 일간)입장권2__1__550",550
"ItemPurchased (App)","{""Time"":""2026-02-14 15:28:15"",""UserUUID"":""497c6f70-058f-11f1-955f-253a30286ffa"",""a_EventItem"":"""",""a_attendance_count"":6,""a_user_name"":""태발"",""a_user_stage"":194,""b.diamond"":18003,""b.ruby"":220,""boxAllCount"":1440,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-09"",""total_payment_amount"":67100,""user_rank"":6227}","(기간한정 일간)입장권2__0__110",110
"ItemPurchased (App)","{""Time"":""2026-02-14 15:21:04"",""UserUUID"":""b8d86000-2e43-11f0-ac2a-ab169033f472"",""a_EventItem"":"""",""a_attendance_count"":110,""a_user_name"":""당당한남군"",""a_user_stage"":965,""b.diamond"":246233,""b.ruby"":110,""boxAllCount"":38950,""curserver"":0,""iap_platform"":""GooglePlay"",""install_day"":""2025-05-11"",""total_payment_amount"":1702800,""user_rank"":148}","계정한정__갑옷소환__1__110",110
"ItemPurchased (App)","{""Time"":""2026-02-14 15:21:01"",""UserUUID"":""b8d86000-2e43-11f0-ac2a-ab169033f472"",""a_EventItem"":"""",""a_attendance_count"":110,""a_user_name"":""당당한남군"",""a_user_stage"":965,""b.diamond"":245233,""b.ruby"":220,""boxAllCount"":38950,""curserver"":0,""iap_platform"":""GooglePlay"",""install_day"":""2025-05-11"",""total_payment_amount"":1702800,""user_rank"":148}","계정한정__무기소환__1__110",110
"ItemPurchased (App)","{""Time"":""2026-02-14 14:57:12"",""UserUUID"":""57d262c0-bf06-11f0-b9a9-cf67df362175"",""a_EventItem"":"""",""a_attendance_count"":95,""a_user_name"":""순천"",""a_user_stage"":900,""b.diamond"":1767485,""b.ruby"":2200,""boxAllCount"":19540,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-11-11"",""total_payment_amount"":1162700,""user_rank"":693}","스테이지 패스__6__3300",3300
"ItemPurchased (App)","{""Time"":""2026-02-14 14:57:09"",""UserUUID"":""57d262c0-bf06-11f0-b9a9-cf67df362175"",""a_EventItem"":"""",""a_attendance_count"":95,""a_user_name"":""순천"",""a_user_stage"":900,""b.diamond"":1204985,""b.ruby"":5500,""boxAllCount"":19540,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-11-11"",""total_payment_amount"":1162700,""user_rank"":693}","스테이지 패스__5__3300",3300
"ItemPurchased (App)","{""Time"":""2026-02-14 14:57:06"",""UserUUID"":""57d262c0-bf06-11f0-b9a9-cf67df362175"",""a_EventItem"":"""",""a_attendance_count"":95,""a_user_name"":""순천"",""a_user_stage"":899,""b.diamond"":642485,""b.ruby"":8800,""boxAllCount"":19540,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-11-11"",""total_payment_amount"":1162700,""user_rank"":693}","스테이지 패스__4__3300",3300
"ItemPurchased (App)","{""Time"":""2026-02-14 14:55:30"",""UserUUID"":""0bba2770-ea39-11f0-a317-e17ac7055b6c"",""a_EventItem"":"""",""a_attendance_count"":41,""a_user_name"":""지온승"",""a_user_stage"":466,""b.diamond"":530836,""b.ruby"":110,""boxAllCount"":5400,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-01-05"",""total_payment_amount"":204600,""user_rank"":2348}","돌발_육성2__7__990",990
"ItemPurchased (App)","{""Time"":""2026-02-14 14:51:55"",""UserUUID"":""57d262c0-bf06-11f0-b9a9-cf67df362175"",""a_EventItem"":"""",""a_attendance_count"":95,""a_user_name"":""순천"",""a_user_stage"":899,""b.diamond"":1688235,""b.ruby"":1100,""boxAllCount"":19210,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-11-11"",""total_payment_amount"":1052700,""user_rank"":693}","레벨 패스__6__3300",3300
"ItemPurchased (App)","{""Time"":""2026-02-14 14:51:49"",""UserUUID"":""57d262c0-bf06-11f0-b9a9-cf67df362175"",""a_EventItem"":"""",""a_attendance_count"":95,""a_user_name"":""순천"",""a_user_stage"":899,""b.diamond"":1125735,""b.ruby"":4400,""boxAllCount"":19210,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-11-11"",""total_payment_amount"":1052700,""user_rank"":693}","사냥 패스__7__3300",3300
"ItemPurchased (App)","{""Time"":""2026-02-14 14:51:46"",""UserUUID"":""57d262c0-bf06-11f0-b9a9-cf67df362175"",""a_EventItem"":"""",""a_attendance_count"":95,""a_user_name"":""순천"",""a_user_stage"":899,""b.diamond"":563235,""b.ruby"":7700,""boxAllCount"":19210,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-11-11"",""total_payment_amount"":1052700,""user_rank"":693}","사냥 패스__6__3300",3300
"ItemPurchased (App)","{""Time"":""2026-02-14 14:46:39"",""UserUUID"":""5a8d5320-efd1-11f0-8bb3-a55e16937381"",""a_EventItem"":"""",""a_attendance_count"":32,""a_user_name"":""화창한봄날"",""a_user_stage"":346,""b.diamond"":406604,""b.ruby"":0,""boxAllCount"":5860,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-01-12"",""total_payment_amount"":17600,""user_rank"":3542}","(기간한정 일간)어빌석__0__110",110
"ItemPurchased (App)","{""Time"":""2026-02-14 14:00:31"",""UserUUID"":""0513d470-617c-11f0-bf69-93acd3a1eb00"",""a_EventItem"":"""",""a_attendance_count"":215,""a_user_name"":""twvking"",""a_user_stage"":1133,""b.diamond"":179835,""b.ruby"":0,""boxAllCount"":20130,""curserver"":0,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-15"",""total_payment_amount"":108900,""user_rank"":120}","계정한정__가속소환__0__110",110
"ItemPurchased (App)","{""Time"":""2026-02-14 14:00:19"",""UserUUID"":""0513d470-617c-11f0-bf69-93acd3a1eb00"",""a_EventItem"":"""",""a_attendance_count"":215,""a_user_name"":""twvking"",""a_user_stage"":1133,""b.diamond"":177835,""b.ruby"":110,""boxAllCount"":20130,""curserver"":0,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-15"",""total_payment_amount"":108900,""user_rank"":120}","돌발_절멸타확률__7__990",990
