"Event Category","Custom Event Properties","Product ID","Product Price"
"ItemPurchased (App)","{""Time"":""2026-02-27 06:33:35"",""UserUUID"":""07ccbad0-814c-11ef-896c-6b707883d646"",""a_EventItem"":"""",""a_attendance_count"":141,""a_user_name"":""테라"",""a_user_stage"":926,""b.diamond"":55587,""b.ruby"":220,""boxAllCount"":42230,""curserver"":0,""iap_platform"":""GooglePlay"",""install_day"":""2024-10-03"",""total_payment_amount"":640200,""user_rank"":166}","돌발_절멸타확률__4__990",990
"ItemPurchased (App)","{""Time"":""2026-02-27 06:22:18"",""UserUUID"":""767975f0-c227-11f0-8a91-efe8055e79d6"",""a_EventItem"":"""",""a_attendance_count"":105,""a_user_name"":""정빈"",""a_user_stage"":724,""b.diamond"":70498,""b.ruby"":110,""boxAllCount"":6370,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-11-15"",""total_payment_amount"":315700,""user_rank"":1169}","돌발_회심타확률__6__990",990
"ItemPurchased (App)","{""Time"":""2026-02-27 06:15:00"",""UserUUID"":""7f8d01d0-11e0-11f1-882e-4ddb431c63dd"",""a_EventItem"":"""",""a_attendance_count"":3,""a_user_name"":""안도준"",""a_user_stage"":266,""b.diamond"":179524,""b.ruby"":0,""boxAllCount"":1440,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-25"",""total_payment_amount"":302500,""user_rank"":5253}","돌발_고려2__3__1100",1100
"ItemPurchased (App)","{""Time"":""2026-02-27 06:14:48"",""UserUUID"":""7f8d01d0-11e0-11f1-882e-4ddb431c63dd"",""a_EventItem"":"""",""a_attendance_count"":3,""a_user_name"":""안도준"",""a_user_stage"":266,""b.diamond"":174524,""b.ruby"":1100,""boxAllCount"":1440,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-25"",""total_payment_amount"":302500,""user_rank"":5253}","돌발_고려2__2__1100",1100
"ItemPurchased (App)","{""Time"":""2026-02-27 06:14:30"",""UserUUID"":""0d37aae0-0e84-11f1-a71e-770c9a60627d"",""a_EventItem"":"""",""a_attendance_count"":7,""a_user_name"":""써포트"",""a_user_stage"":322,""b.diamond"":155490,""b.ruby"":1100,""boxAllCount"":9870,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-20"",""total_payment_amount"":271700,""user_rank"":4017}","Minigame_Product_draw_1__1100",1100
"ItemPurchased (App)","{""Time"":""2026-02-27 06:14:06"",""UserUUID"":""7f8d01d0-11e0-11f1-882e-4ddb431c63dd"",""a_EventItem"":"""",""a_attendance_count"":3,""a_user_name"":""안도준"",""a_user_stage"":266,""b.diamond"":169524,""b.ruby"":0,""boxAllCount"":1440,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-25"",""total_payment_amount"":280500,""user_rank"":5253}","돌발_연구__0__330",330
"ItemPurchased (App)","{""Time"":""2026-02-27 06:13:39"",""UserUUID"":""7f8d01d0-11e0-11f1-882e-4ddb431c63dd"",""a_EventItem"":"""",""a_attendance_count"":3,""a_user_name"":""안도준"",""a_user_stage"":266,""b.diamond"":169524,""b.ruby"":330,""boxAllCount"":1440,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-25"",""total_payment_amount"":280500,""user_rank"":5253}","돌발_고려2__1__550",550
"ItemPurchased (App)","{""Time"":""2026-02-27 06:13:27"",""UserUUID"":""e6d7bda0-acb2-11f0-9b8c-2d87bb6cd3f7"",""a_EventItem"":"""",""a_attendance_count"":132,""a_user_name"":""딴딴뚠뚠"",""a_user_stage"":1284,""b.diamond"":694467,""b.ruby"":2420,""boxAllCount"":11530,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-10-19"",""total_payment_amount"":2042700,""user_rank"":84}","돌발_무기2__13__3300",3300
"ItemPurchased (App)","{""Time"":""2026-02-27 06:13:27"",""UserUUID"":""7f8d01d0-11e0-11f1-882e-4ddb431c63dd"",""a_EventItem"":"""",""a_attendance_count"":3,""a_user_name"":""안도준"",""a_user_stage"":266,""b.diamond"":166524,""b.ruby"":880,""boxAllCount"":1440,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-25"",""total_payment_amount"":280500,""user_rank"":5253}","돌발_고려2__0__330",330
"ItemPurchased (App)","{""Time"":""2026-02-27 06:12:51"",""UserUUID"":""e6d7bda0-acb2-11f0-9b8c-2d87bb6cd3f7"",""a_EventItem"":"""",""a_attendance_count"":132,""a_user_name"":""딴딴뚠뚠"",""a_user_stage"":1284,""b.diamond"":684467,""b.ruby"":5720,""boxAllCount"":11530,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-10-19"",""total_payment_amount"":2042700,""user_rank"":84}","Minigame_Product_draw_4__3300",3300
