"Event Category","Custom Event Properties","Product ID","Product Price"
"Order Complete (App)","{""a_attendance_count"":1,""a_user_name"":""쪽파"",""a_user_stage"":50,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-31"",""total_payment_amount"":0,""user_rank"":9885}","ads_remove",7700
"Order Complete (App)","{""a_attendance_count"":13,""a_user_name"":""드레옹"",""a_user_stage"":447,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-19"",""total_payment_amount"":1239700,""user_rank"":23}","ruby_4",33000
"Order Complete (App)","{""a_attendance_count"":13,""a_user_name"":""드레옹"",""a_user_stage"":447,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-19"",""total_payment_amount"":1151700,""user_rank"":23}","ruby_5",55000
"Order Complete (App)","{""a_attendance_count"":13,""a_user_name"":""드레옹"",""a_user_stage"":447,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-19"",""total_payment_amount"":1041700,""user_rank"":23}","ruby_6",110000
"Order Complete (App)","{""a_attendance_count"":1,""a_user_name"":""오쭌쭌이"",""a_user_stage"":6,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-31"",""total_payment_amount"":0,""user_rank"":99999999}","ads_remove",7700
"Order Complete (App)","{""a_attendance_count"":1,""a_user_name"":""P1KA"",""a_user_stage"":51,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-31"",""total_payment_amount"":0,""user_rank"":9578}","ads_remove",7700
"Order Complete (App)","{""a_attendance_count"":5,""a_user_name"":""꼬미몽"",""a_user_stage"":182,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-27"",""total_payment_amount"":14300,""user_rank"":2655}","ruby_2",6600
"Order Complete (App)","{""a_attendance_count"":2,""a_user_name"":""장비챤"",""a_user_stage"":24,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-30"",""total_payment_amount"":7700,""user_rank"":13001}","ruby_1",1100
"Order Complete (App)","{""a_attendance_count"":2,""a_user_name"":""장비챤"",""a_user_stage"":24,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-30"",""total_payment_amount"":0,""user_rank"":13001}","ruby_2",6600
"Order Complete (App)","{""a_attendance_count"":12,""a_user_name"":""막내키키"",""a_user_stage"":285,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-20"",""total_payment_amount"":58300,""user_rank"":370}","ruby_3",11000
