"Event Category","Custom Event Properties","Product ID","Product Price"
"ItemPurchased (App)","{""Time"":""2025-07-31 23:10:23"",""a_EventItem"":""0, 0, 0, 0, 0, 0, 0, 10, 10, 9, 2, 1, 0, 0, 0, 1"",""a_attendance_count"":6,""a_user_name"":""앙코"",""a_user_stage"":227,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-26"",""total_payment_amount"":55000,""user_rank"":1852}","account_Product_draw_5__1",550
"ItemPurchased (App)","{""Time"":""2025-07-31 23:09:56"",""a_EventItem"":""1, 1, 0, 0, 20, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0"",""a_attendance_count"":2,""a_user_name"":""김메롱"",""a_user_stage"":386,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-29"",""total_payment_amount"":1173700,""user_rank"":55}","account_Product_Hero_1__4",5500
"ItemPurchased (App)","{""Time"":""2025-07-31 23:09:35"",""a_EventItem"":""0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"",""a_attendance_count"":4,""a_user_name"":""북부역사학자"",""a_user_stage"":118,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-27"",""total_payment_amount"":33000,""user_rank"":4246}","Sudden_Product_Weapon__1",550
"ItemPurchased (App)","{""Time"":""2025-07-31 23:09:35"",""a_EventItem"":""0, 0, 0, 0, 0, 0, 0, 10, 10, 9, 2, 1, 0, 0, 0, 1"",""a_attendance_count"":6,""a_user_name"":""앙코"",""a_user_stage"":227,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-26"",""total_payment_amount"":48400,""user_rank"":1852}","account_Product_draw_5__0",110
"ItemPurchased (App)","{""Time"":""2025-07-31 23:07:53"",""a_EventItem"":""0, 0, 0, 0, 0, 0, 0, 10, 0, 10, 3, 0, 0, 0, 0, 0"",""a_attendance_count"":4,""a_user_name"":""루아베니"",""a_user_stage"":247,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-17"",""total_payment_amount"":100100,""user_rank"":1134}","(0)_account_Product_6__0",110
"ItemPurchased (App)","{""Time"":""2025-07-31 23:04:45"",""a_EventItem"":""0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"",""a_attendance_count"":3,""a_user_name"":""암부"",""a_user_stage"":392,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-29"",""total_payment_amount"":1437700,""user_rank"":47}","Sudden_Product_Research__5",1100
"ItemPurchased (App)","{""Time"":""2025-07-31 23:01:59"",""a_EventItem"":""1, 1, 0, 0, 20, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0"",""a_attendance_count"":2,""a_user_name"":""김메롱"",""a_user_stage"":386,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-29"",""total_payment_amount"":843700,""user_rank"":55}","(0)_account_Product_4__0",110
"ItemPurchased (App)","{""Time"":""2025-07-31 23:01:54"",""a_EventItem"":""0, 0, 0, 0, 0, 0, 0, 10, 10, 9, 2, 1, 0, 0, 0, 1"",""a_attendance_count"":6,""a_user_name"":""앙코"",""a_user_stage"":222,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-26"",""total_payment_amount"":48400,""user_rank"":1852}","Sudden_Product_Growth1__1",550
"ItemPurchased (App)","{""Time"":""2025-07-31 23:01:47"",""a_EventItem"":""1, 1, 0, 0, 20, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0"",""a_attendance_count"":2,""a_user_name"":""김메롱"",""a_user_stage"":386,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-29"",""total_payment_amount"":843700,""user_rank"":55}","(0)_account_Product_2__0",110
"ItemPurchased (App)","{""Time"":""2025-07-31 22:59:10"",""a_EventItem"":""0, 0, 0, 0, 0, 0, 0, 10, 10, 9, 2, 1, 0, 0, 0, 1"",""a_attendance_count"":6,""a_user_name"":""앙코"",""a_user_stage"":220,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-26"",""total_payment_amount"":41800,""user_rank"":1852}","account_Product_draw_3__1",550
