Description,Transaction Date,Transaction Time,Tax Type,Transaction Type,Refund Type,Product Title,Product id,Product Type,Sku Id,Hardware,Buyer Country,Buyer State,Buyer Postal Code,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency),Base Plan ID,Offer ID,Group ID,First USD 1M Eligible,Service Fee %,Fee Description,Promotion ID
GPA.3362-9938-6390-76724,03-Aug-25,8:54:15 AM PDT,,Google fee,,루비 수레 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_6,dm2q,KR,,15024,KRW,-15000,1,KRW,-15000,,,4.99167E+18,Yes,15,,
GPA.3362-9938-6390-76724,03-Aug-25,8:54:15 AM PDT,Third-party Tax,Tax,,루비 수레 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_6,dm2q,KR,,15024,KRW,10000,1,KRW,10000,,,4.99167E+18,Yes,,,
GPA.3311-8551-5891-21898,03-Aug-25,8:56:38 AM PDT,,Charge,,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_4,r0q,KR,인천광역시,402-708,KRW,30000,1,KRW,30000,,,4.99167E+18,Yes,,,
GPA.3311-8551-5891-21898,03-Aug-25,8:56:38 AM PDT,,Google fee,,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_4,r0q,KR,인천광역시,402-708,KRW,-4500,1,KRW,-4500,,,4.99167E+18,Yes,15,,
GPA.3311-8551-5891-21898,03-Aug-25,8:56:38 AM PDT,Third-party Tax,Tax,,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_4,r0q,KR,인천광역시,402-708,KRW,3000,1,KRW,3000,,,4.99167E+18,Yes,,,
GPA.3378-0460-3965-36710,03-Aug-25,9:00:42 AM PDT,,Charge,,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_4,q6q,KR,충청북도,360-200,KRW,30000,1,KRW,30000,,,4.99167E+18,Yes,,,
GPA.3378-0460-3965-36710,03-Aug-25,9:00:42 AM PDT,,Google fee,,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_4,q6q,KR,충청북도,360-200,KRW,-4500,1,KRW,-4500,,,4.99167E+18,Yes,15,,
GPA.3378-0460-3965-36710,03-Aug-25,9:00:42 AM PDT,Third-party Tax,Tax,,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_4,q6q,KR,충청북도,360-200,KRW,3000,1,KRW,3000,,,4.99167E+18,Yes,,,
GPA.3313-1806-9539-85115,03-Aug-25,9:03:30 AM PDT,,Charge,,루비 드럼통 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_5,dm2q,KR,,15024,KRW,50000,1,KRW,50000,,,4.99167E+18,Yes,,,
GPA.3313-1806-9539-85115,03-Aug-25,9:03:30 AM PDT,,Google fee,,루비 드럼통 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_5,dm2q,KR,,15024,KRW,-7500,1,KRW,-7500,,,4.99167E+18,Yes,15,,
GPA.3313-1806-9539-85115,03-Aug-25,9:03:30 AM PDT,Third-party Tax,Tax,,루비 드럼통 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_5,dm2q,KR,,15024,KRW,5000,1,KRW,5000,,,4.99167E+18,Yes,,,
GPA.3322-6804-9447-73360,03-Aug-25,9:03:43 AM PDT,,Charge,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,dm3q,KR,대전광역시,34010,KRW,10000,1,KRW,10000,,,4.99167E+18,Yes,,,
GPA.3322-6804-9447-73360,03-Aug-25,9:03:43 AM PDT,,Google fee,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,dm3q,KR,대전광역시,34010,KRW,-1500,1,KRW,-1500,,,4.99167E+18,Yes,15,,
GPA.3322-6804-9447-73360,03-Aug-25,9:03:43 AM PDT,Third-party Tax,Tax,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,dm3q,KR,대전광역시,34010,KRW,1000,1,KRW,1000,,,4.99167E+18,Yes,,,
GPA.3399-4443-8395-72848,03-Aug-25,9:03:57 AM PDT,,Charge,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,q6q,KR,부산광역시,612-050,KRW,10000,1,KRW,10000,,,4.99167E+18,Yes,,,
GPA.3399-4443-8395-72848,03-Aug-25,9:03:57 AM PDT,,Google fee,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,q6q,KR,부산광역시,612-050,KRW,-1500,1,KRW,-1500,,,4.99167E+18,Yes,15,,
GPA.3399-4443-8395-72848,03-Aug-25,9:03:57 AM PDT,Third-party Tax,Tax,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,q6q,KR,부산광역시,612-050,KRW,1000,1,KRW,1000,,,4.99167E+18,Yes,,,
GPA.3382-1665-6951-76687,03-Aug-25,9:07:34 AM PDT,,Charge,,루비 소량 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_1,q6q,KR,부산광역시,612-050,KRW,1000,1,KRW,1000,,,4.99167E+18,Yes,,,
GPA.3382-1665-6951-76687,03-Aug-25,9:07:34 AM PDT,,Google fee,,루비 소량 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_1,q6q,KR,부산광역시,612-050,KRW,-150,1,KRW,-150,,,4.99167E+18,Yes,15,,
GPA.3382-1665-6951-76687,03-Aug-25,9:07:34 AM PDT,Third-party Tax,Tax,,루비 소량 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_1,q6q,KR,부산광역시,612-050,KRW,100,1,KRW,100,,,4.99167E+18,Yes,,,
GPA.3304-5682-5276-13894,03-Aug-25,9:07:43 AM PDT,,Charge,,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ads_remove,q6q,KR,,0,KRW,7000,1,KRW,7000,,,4.99167E+18,Yes,,,
GPA.3304-5682-5276-13894,03-Aug-25,9:07:43 AM PDT,,Google fee,,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ads_remove,q6q,KR,,0,KRW,-1050,1,KRW,-1050,,,4.99167E+18,Yes,15,,
GPA.3304-5682-5276-13894,03-Aug-25,9:07:43 AM PDT,Third-party Tax,Tax,,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ads_remove,q6q,KR,,0,KRW,700,1,KRW,700,,,4.99167E+18,Yes,,,
GPA.3391-6548-3446-87390,03-Aug-25,9:09:12 AM PDT,,Charge,,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_2,q6q,KR,부산광역시,612-050,KRW,6000,1,KRW,6000,,,4.99167E+18,Yes,,,
GPA.3391-6548-3446-87390,03-Aug-25,9:09:12 AM PDT,,Google fee,,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_2,q6q,KR,부산광역시,612-050,KRW,-900,1,KRW,-900,,,4.99167E+18,Yes,15,,
GPA.3391-6548-3446-87390,03-Aug-25,9:09:12 AM PDT,Third-party Tax,Tax,,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_2,q6q,KR,부산광역시,612-050,KRW,600,1,KRW,600,,,4.99167E+18,Yes,,,
GPA.3359-5520-6990-95679,03-Aug-25,9:09:35 AM PDT,,Charge,,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ads_remove,e3q,KR,울산광역시,44750,KRW,7000,1,KRW,7000,,,4.99167E+18,Yes,,,
GPA.3359-5520-6990-95679,03-Aug-25,9:09:35 AM PDT,,Google fee,,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ads_remove,e3q,KR,울산광역시,44750,KRW,-1050,1,KRW,-1050,,,4.99167E+18,Yes,15,,
GPA.3359-5520-6990-95679,03-Aug-25,9:09:35 AM PDT,Third-party Tax,Tax,,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ads_remove,e3q,KR,울산광역시,44750,KRW,700,1,KRW,700,,,4.99167E+18,Yes,,,
GPA.3391-6036-2439-72775,03-Aug-25,9:10:41 AM PDT,,Charge,,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ads_remove,d2x,KR,광주광역시,503-800,KRW,7000,1,KRW,7000,,,4.99167E+18,Yes,,,
GPA.3391-6036-2439-72775,03-Aug-25,9:10:41 AM PDT,,Google fee,,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ads_remove,d2x,KR,광주광역시,503-800,KRW,-1050,1,KRW,-1050,,,4.99167E+18,Yes,15,,
GPA.3391-6036-2439-72775,03-Aug-25,9:10:41 AM PDT,Third-party Tax,Tax,,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ads_remove,d2x,KR,광주광역시,503-800,KRW,700,1,KRW,700,,,4.99167E+18,Yes,,,
GPA.3320-1472-2782-33550,03-Aug-25,9:13:41 AM PDT,,Charge,,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ads_remove,dm2q,KR,,11949,KRW,7000,1,KRW,7000,,,4.99167E+18,Yes,,,
GPA.3320-1472-2782-33550,03-Aug-25,9:13:41 AM PDT,,Google fee,,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ads_remove,dm2q,KR,,11949,KRW,-1050,1,KRW,-1050,,,4.99167E+18,Yes,15,,
GPA.3320-1472-2782-33550,03-Aug-25,9:13:41 AM PDT,Third-party Tax,Tax,,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ads_remove,dm2q,KR,,11949,KRW,700,1,KRW,700,,,4.99167E+18,Yes,,,
GPA.3307-3161-3435-86962,03-Aug-25,9:16:50 AM PDT,,Charge,,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_4,e2s,KR,전라남도,513-873,KRW,30000,1,KRW,30000,,,4.99167E+18,Yes,,,
GPA.3307-3161-3435-86962,03-Aug-25,9:16:50 AM PDT,,Google fee,,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_4,e2s,KR,전라남도,513-873,KRW,-4500,1,KRW,-4500,,,4.99167E+18,Yes,15,,
GPA.3307-3161-3435-86962,03-Aug-25,9:16:50 AM PDT,Third-party Tax,Tax,,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_4,e2s,KR,전라남도,513-873,KRW,3000,1,KRW,3000,,,4.99167E+18,Yes,,,
GPA.3358-3270-7084-94947,03-Aug-25,9:21:53 AM PDT,,Charge,,루비 드럼통 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_5,e3q,KR,,62445,KRW,50000,1,KRW,50000,,,4.99167E+18,Yes,,,
GPA.3358-3270-7084-94947,03-Aug-25,9:21:53 AM PDT,,Google fee,,루비 드럼통 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_5,e3q,KR,,62445,KRW,-7500,1,KRW,-7500,,,4.99167E+18,Yes,15,,
GPA.3358-3270-7084-94947,03-Aug-25,9:21:53 AM PDT,Third-party Tax,Tax,,루비 드럼통 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_5,e3q,KR,,62445,KRW,5000,1,KRW,5000,,,4.99167E+18,Yes,,,
GPA.3386-5654-5972-94576,03-Aug-25,9:22:50 AM PDT,,Charge,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,dm2q,KR,,28666,KRW,10000,1,KRW,10000,,,4.99167E+18,Yes,,,
GPA.3386-5654-5972-94576,03-Aug-25,9:22:50 AM PDT,,Google fee,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,dm2q,KR,,28666,KRW,-1500,1,KRW,-1500,,,4.99167E+18,Yes,15,,
GPA.3386-5654-5972-94576,03-Aug-25,9:22:50 AM PDT,Third-party Tax,Tax,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,dm2q,KR,,28666,KRW,1000,1,KRW,1000,,,4.99167E+18,Yes,,,
GPA.3321-7609-7440-08598,03-Aug-25,9:23:10 AM PDT,,Charge,,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ads_remove,flashlmdd,KR,충청남도,343-090,KRW,7000,1,KRW,7000,,,4.99167E+18,Yes,,,
GPA.3321-7609-7440-08598,03-Aug-25,9:23:10 AM PDT,,Google fee,,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ads_remove,flashlmdd,KR,충청남도,343-090,KRW,-1050,1,KRW,-1050,,,4.99167E+18,Yes,15,,
GPA.3321-7609-7440-08598,03-Aug-25,9:23:10 AM PDT,Third-party Tax,Tax,,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ads_remove,flashlmdd,KR,충청남도,343-090,KRW,700,1,KRW,700,,,4.99167E+18,Yes,,,
GPA.3364-6639-7037-36493,03-Aug-25,9:23:29 AM PDT,,Charge,,루비 드럼통 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_5,dm2q,KR,,15024,KRW,50000,1,KRW,50000,,,4.99167E+18,Yes,,,
GPA.3364-6639-7037-36493,03-Aug-25,9:23:29 AM PDT,,Google fee,,루비 드럼통 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_5,dm2q,KR,,15024,KRW,-7500,1,KRW,-7500,,,4.99167E+18,Yes,15,,
GPA.3364-6639-7037-36493,03-Aug-25,9:23:29 AM PDT,Third-party Tax,Tax,,루비 드럼통 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_5,dm2q,KR,,15024,KRW,5000,1,KRW,5000,,,4.99167E+18,Yes,,,
GPA.3306-1083-6406-51478,03-Aug-25,9:24:58 AM PDT,,Charge,,루비 드럼통 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_5,dm2q,KR,,15024,KRW,50000,1,KRW,50000,,,4.99167E+18,Yes,,,
GPA.3306-1083-6406-51478,03-Aug-25,9:24:58 AM PDT,,Google fee,,루비 드럼통 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_5,dm2q,KR,,15024,KRW,-7500,1,KRW,-7500,,,4.99167E+18,Yes,15,,
GPA.3306-1083-6406-51478,03-Aug-25,9:24:58 AM PDT,Third-party Tax,Tax,,루비 드럼통 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_5,dm2q,KR,,15024,KRW,5000,1,KRW,5000,,,4.99167E+18,Yes,,,
GPA.3380-8637-5239-24122,03-Aug-25,9:27:28 AM PDT,,Charge,,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ads_remove,p3s,KR,강원도,25246,KRW,7000,1,KRW,7000,,,4.99167E+18,Yes,,,
GPA.3380-8637-5239-24122,03-Aug-25,9:27:28 AM PDT,,Google fee,,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ads_remove,p3s,KR,강원도,25246,KRW,-1050,1,KRW,-1050,,,4.99167E+18,Yes,15,,
GPA.3380-8637-5239-24122,03-Aug-25,9:27:28 AM PDT,Third-party Tax,Tax,,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ads_remove,p3s,KR,강원도,25246,KRW,700,1,KRW,700,,,4.99167E+18,Yes,,,
GPA.3346-3687-3779-21471,03-Aug-25,9:29:30 AM PDT,,Charge,,루비 소량 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_1,r12s,KR,,55733,KRW,1000,1,KRW,1000,,,4.99167E+18,Yes,,,
GPA.3346-3687-3779-21471,03-Aug-25,9:29:30 AM PDT,,Google fee,,루비 소량 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_1,r12s,KR,,55733,KRW,-150,1,KRW,-150,,,4.99167E+18,Yes,15,,
GPA.3346-3687-3779-21471,03-Aug-25,9:29:30 AM PDT,Third-party Tax,Tax,,루비 소량 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_1,r12s,KR,,55733,KRW,100,1,KRW,100,,,4.99167E+18,Yes,,,
GPA.3382-1736-7964-14908,03-Aug-25,9:30:11 AM PDT,,Charge,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,r12s,KR,,55733,KRW,10000,1,KRW,10000,,,4.99167E+18,Yes,,,
GPA.3382-1736-7964-14908,03-Aug-25,9:30:11 AM PDT,,Google fee,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,r12s,KR,,55733,KRW,-1500,1,KRW,-1500,,,4.99167E+18,Yes,15,,
GPA.3382-1736-7964-14908,03-Aug-25,9:30:11 AM PDT,Third-party Tax,Tax,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,r12s,KR,,55733,KRW,1000,1,KRW,1000,,,4.99167E+18,Yes,,,
GPA.3357-5347-8525-66181,03-Aug-25,9:30:26 AM PDT,,Charge,,루비 소량 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_1,q6q,KR,부산광역시,612-050,KRW,1000,1,KRW,1000,,,4.99167E+18,Yes,,,
GPA.3357-5347-8525-66181,03-Aug-25,9:30:26 AM PDT,,Google fee,,루비 소량 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_1,q6q,KR,부산광역시,612-050,KRW,-150,1,KRW,-150,,,4.99167E+18,Yes,15,,
GPA.3357-5347-8525-66181,03-Aug-25,9:30:26 AM PDT,Third-party Tax,Tax,,루비 소량 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_1,q6q,KR,부산광역시,612-050,KRW,100,1,KRW,100,,,4.99167E+18,Yes,,,
GPA.3356-1011-9928-00106,03-Aug-25,9:33:44 AM PDT,,Charge,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,r8q,KR,충청북도,390-150,KRW,10000,1,KRW,10000,,,4.99167E+18,Yes,,,
GPA.3356-1011-9928-00106,03-Aug-25,9:33:44 AM PDT,,Google fee,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,r8q,KR,충청북도,390-150,KRW,-1500,1,KRW,-1500,,,4.99167E+18,Yes,15,,
GPA.3356-1011-9928-00106,03-Aug-25,9:33:44 AM PDT,Third-party Tax,Tax,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,r8q,KR,충청북도,390-150,KRW,1000,1,KRW,1000,,,4.99167E+18,Yes,,,
GPA.3350-5440-7313-18559,03-Aug-25,9:35:35 AM PDT,,Charge,,루비 수레 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_6,r0q,KR,강원도,25599,KRW,100000,1,KRW,100000,,,4.99167E+18,Yes,,,
GPA.3350-5440-7313-18559,03-Aug-25,9:35:35 AM PDT,,Google fee,,루비 수레 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_6,r0q,KR,강원도,25599,KRW,-15000,1,KRW,-15000,,,4.99167E+18,Yes,15,,
GPA.3350-5440-7313-18559,03-Aug-25,9:35:35 AM PDT,Third-party Tax,Tax,,루비 수레 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_6,r0q,KR,강원도,25599,KRW,10000,1,KRW,10000,,,4.99167E+18,Yes,,,
GPA.3343-3506-7235-78116,03-Aug-25,9:37:19 AM PDT,,Charge,,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ads_remove,pa3q,KR,,36960,KRW,7000,1,KRW,7000,,,4.99167E+18,Yes,,,
GPA.3343-3506-7235-78116,03-Aug-25,9:37:19 AM PDT,,Google fee,,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ads_remove,pa3q,KR,,36960,KRW,-1050,1,KRW,-1050,,,4.99167E+18,Yes,15,,
GPA.3343-3506-7235-78116,03-Aug-25,9:37:19 AM PDT,Third-party Tax,Tax,,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ads_remove,pa3q,KR,,36960,KRW,700,1,KRW,700,,,4.99167E+18,Yes,,,
GPA.3341-6403-9939-54960,03-Aug-25,9:45:09 AM PDT,,Charge,,루비 드럼통 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_5,dm2q,KR,,15024,KRW,50000,1,KRW,50000,,,4.99167E+18,Yes,,,
GPA.3341-6403-9939-54960,03-Aug-25,9:45:09 AM PDT,,Google fee,,루비 드럼통 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_5,dm2q,KR,,15024,KRW,-7500,1,KRW,-7500,,,4.99167E+18,Yes,15,,
GPA.3341-6403-9939-54960,03-Aug-25,9:45:09 AM PDT,Third-party Tax,Tax,,루비 드럼통 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_5,dm2q,KR,,15024,KRW,5000,1,KRW,5000,,,4.99167E+18,Yes,,,
GPA.3363-6053-3747-67005,03-Aug-25,9:46:27 AM PDT,,Charge,,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_2,m53x,KR,,12975,KRW,6000,1,KRW,6000,,,4.99167E+18,Yes,,,
GPA.3363-6053-3747-67005,03-Aug-25,9:46:27 AM PDT,,Google fee,,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_2,m53x,KR,,12975,KRW,-900,1,KRW,-900,,,4.99167E+18,Yes,15,,
GPA.3363-6053-3747-67005,03-Aug-25,9:46:27 AM PDT,Third-party Tax,Tax,,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_2,m53x,KR,,12975,KRW,600,1,KRW,600,,,4.99167E+18,Yes,,,
GPA.3317-6177-7949-66031,03-Aug-25,9:46:55 AM PDT,,Charge,,루비 소량 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_1,m53x,KR,,12975,KRW,1000,1,KRW,1000,,,4.99167E+18,Yes,,,
GPA.3317-6177-7949-66031,03-Aug-25,9:46:55 AM PDT,,Google fee,,루비 소량 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_1,m53x,KR,,12975,KRW,-150,1,KRW,-150,,,4.99167E+18,Yes,15,,
GPA.3317-6177-7949-66031,03-Aug-25,9:46:55 AM PDT,Third-party Tax,Tax,,루비 소량 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_1,m53x,KR,,12975,KRW,100,1,KRW,100,,,4.99167E+18,Yes,,,
GPA.3329-7207-7092-44885,03-Aug-25,9:52:37 AM PDT,,Charge,,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_4,q6q,KR,경기도,443-751,KRW,30000,1,KRW,30000,,,4.99167E+18,Yes,,,
GPA.3329-7207-7092-44885,03-Aug-25,9:52:37 AM PDT,,Google fee,,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_4,q6q,KR,경기도,443-751,KRW,-4500,1,KRW,-4500,,,4.99167E+18,Yes,15,,
GPA.3329-7207-7092-44885,03-Aug-25,9:52:37 AM PDT,Third-party Tax,Tax,,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_4,q6q,KR,경기도,443-751,KRW,3000,1,KRW,3000,,,4.99167E+18,Yes,,,
GPA.3379-2114-6175-58031,03-Aug-25,9:55:38 AM PDT,,Charge,,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ads_remove,dm3q,KR,,22802,KRW,7000,1,KRW,7000,,,4.99167E+18,Yes,,,
GPA.3379-2114-6175-58031,03-Aug-25,9:55:38 AM PDT,,Google fee,,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ads_remove,dm3q,KR,,22802,KRW,-1050,1,KRW,-1050,,,4.99167E+18,Yes,15,,
GPA.3379-2114-6175-58031,03-Aug-25,9:55:38 AM PDT,Third-party Tax,Tax,,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ads_remove,dm3q,KR,,22802,KRW,700,1,KRW,700,,,4.99167E+18,Yes,,,
GPA.3311-5836-1793-39332,03-Aug-25,9:57:24 AM PDT,,Charge,,루비 소량 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_1,e3q,KR,,34061,KRW,1000,1,KRW,1000,,,4.99167E+18,Yes,,,
GPA.3311-5836-1793-39332,03-Aug-25,9:57:24 AM PDT,,Google fee,,루비 소량 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_1,e3q,KR,,34061,KRW,-150,1,KRW,-150,,,4.99167E+18,Yes,15,,
GPA.3311-5836-1793-39332,03-Aug-25,9:57:24 AM PDT,Third-party Tax,Tax,,루비 소량 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_1,e3q,KR,,34061,KRW,100,1,KRW,100,,,4.99167E+18,Yes,,,
GPA.3382-3078-4214-64732,03-Aug-25,9:57:25 AM PDT,,Charge,,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ads_remove,e3q,KR,전라북도,597-860,KRW,7000,1,KRW,7000,,,4.99167E+18,Yes,,,
GPA.3382-3078-4214-64732,03-Aug-25,9:57:25 AM PDT,,Google fee,,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ads_remove,e3q,KR,전라북도,597-860,KRW,-1050,1,KRW,-1050,,,4.99167E+18,Yes,15,,
