Order Number,Order Charged Date,Order Charged Timestamp,Financial Status,Device Model,Product Title,Product ID,Product Type,SKU ID,Currency of Sale,Item Price,Taxes Collected,Charged Amount,City of Buyer,State of Buyer,Postal Code of Buyer,Country of Buyer,Base Plan ID,Offer ID,Group ID,First USD 1M Eligible,Promotion ID,Coupon Value,Discount Rate,Featured Product ID,Price Experiment ID
GPA.3369-3598-8978-69269,2025-07-16,1752684731,Charged,q6q,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_3,KRW,"10,000.00","1,000.00","11,000.00",구미시,경상북도,39281,KR,,,4.99167E+18,Yes,,,,,
GPA.3328-6556-7492-19815,2025-07-16,1752685571,Charged,b6q,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",,,54923,KR,,,4.99167E+18,Yes,,,,,
GPA.3301-4398-4979-71182,2025-07-16,1752685634,Charged,b5q,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_3,KRW,"10,000.00","1,000.00","11,000.00",,,22635,KR,,,4.99167E+18,Yes,,,,,
GPA.3334-7212-5639-13426,2025-07-16,1752685824,Charged,pa3q,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",,,17928,KR,,,4.99167E+18,Yes,,,,,
GPA.3376-0540-2210-24269,2025-07-16,1752685869,Charged,b5q,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_2,KRW,"6,000.00",600,"6,600.00",,,22635,KR,,,4.99167E+18,Yes,,,,,
GPA.3376-3847-5699-30670,2025-07-16,1752685897,Charged,b5q,루비 소량 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_1,KRW,"1,000.00",100,"1,100.00",,,22635,KR,,,4.99167E+18,Yes,,,,,
GPA.3384-4595-1664-13079,2025-07-16,1752686030,Charged,pa3q,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_3,KRW,"10,000.00","1,000.00","11,000.00",중구,인천광역시,22372,KR,,,4.99167E+18,Yes,,,,,
GPA.3369-4996-6836-41659,2025-07-16,1752686084,Charged,e2s,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",진안군,전라북도,567-862,KR,,,4.99167E+18,Yes,,,,,
GPA.3327-5104-7565-61595,2025-07-16,1752686305,Charged,dm1q,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",,,15369,KR,,,4.99167E+18,Yes,,,,,
GPA.3352-9285-3185-61044,2025-07-16,1752686799,Charged,b2q,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",서구,광주광역시,502-240,KR,,,4.99167E+18,Yes,,,,,
GPA.3315-5508-4022-33971,2025-07-16,1752686949,Charged,pa3q,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",서초구,서울특별시,137-817,KR,,,4.99167E+18,Yes,,,,,
GPA.3317-6571-5305-81214,2025-07-16,1752687091,Charged,e3q,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",의정부시,경기도,11762,KR,,,4.99167E+18,Yes,,,,,
GPA.3385-2349-4280-53299,2025-07-16,1752687247,Charged,a34x,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_3,KRW,"10,000.00","1,000.00","11,000.00",,,55057,KR,,,4.99167E+18,Yes,,,,,
GPA.3310-9136-2104-48652,2025-07-16,1752687514,Charged,b4q,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",,,14072,KR,,,4.99167E+18,Yes,,,,,
GPA.3363-9421-7762-51104,2025-07-16,1752687547,Charged,e3q,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_4,KRW,"30,000.00","3,000.00","33,000.00",중구,울산광역시,44551,KR,,,4.99167E+18,Yes,,,,,
GPA.3336-6874-3049-55404,2025-07-16,1752687610,Charged,a34x,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_3,KRW,"10,000.00","1,000.00","11,000.00",,,55057,KR,,,4.99167E+18,Yes,,,,,
GPA.3374-0770-1697-64875,2025-07-16,1752687667,Charged,e2s,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",,,27665,KR,,,4.99167E+18,Yes,,,,,
GPA.3391-6093-0441-63072,2025-07-16,1752687808,Charged,e3q,루비 소량 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_1,KRW,"1,000.00",100,"1,100.00",중구,울산광역시,44551,KR,,,4.99167E+18,Yes,,,,,
GPA.3321-0938-2926-75998,2025-07-16,1752687911,Charged,e3q,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_2,KRW,"6,000.00",600,"6,600.00",해남군,전라남도,59059,KR,,,4.99167E+18,Yes,,,,,
GPA.3398-7213-3911-44194,2025-07-16,1752687923,Charged,b4q,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_4,KRW,"30,000.00","3,000.00","33,000.00",,,14072,KR,,,4.99167E+18,Yes,,,,,
GPA.3363-1001-0996-67054,2025-07-16,1752688007,Charged,t2s,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_2,KRW,"6,000.00",600,"6,600.00",,,7956,KR,,,4.99167E+18,Yes,,,,,
GPA.3375-2016-7574-61670,2025-07-16,1752688021,Charged,pa3q,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",대덕구,대전광역시,34330,KR,,,4.99167E+18,Yes,,,,,
GPA.3335-6172-7050-78552,2025-07-16,1752688025,Charged,t2s,루비 소량 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_1,KRW,"1,000.00",100,"1,100.00",,,7956,KR,,,4.99167E+18,Yes,,,,,
GPA.3340-7634-1725-48339,2025-07-16,1752688075,Charged,a34x,루비 소량 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_1,KRW,"1,000.00",100,"1,100.00",,,55057,KR,,,4.99167E+18,Yes,,,,,
GPA.3334-9143-1548-53278,2025-07-16,1752688134,Charged,b5q,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_3,KRW,"10,000.00","1,000.00","11,000.00",,,22635,KR,,,4.99167E+18,Yes,,,,,
GPA.3305-8251-2022-79429,2025-07-16,1752688147,Charged,e2s,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_3,KRW,"10,000.00","1,000.00","11,000.00",북구,대구광역시,41552,KR,,,4.99167E+18,Yes,,,,,
GPA.3317-7108-1058-56043,2025-07-16,1752688235,Charged,e3q,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_2,KRW,"6,000.00",600,"6,600.00",해남군,전라남도,59059,KR,,,4.99167E+18,Yes,,,,,
GPA.3372-0878-0022-22364,2025-07-16,1752688333,Charged,e3q,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_2,KRW,"6,000.00",600,"6,600.00",해남군,전라남도,59059,KR,,,4.99167E+18,Yes,,,,,
GPA.3342-0611-8897-10266,2025-07-16,1752688357,Charged,b4q,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_4,KRW,"30,000.00","3,000.00","33,000.00",,,14072,KR,,,4.99167E+18,Yes,,,,,
GPA.3362-4780-9900-74633,2025-07-16,1752688444,Charged,b4q,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_3,KRW,"10,000.00","1,000.00","11,000.00",,,14072,KR,,,4.99167E+18,Yes,,,,,
GPA.3351-1003-7161-63201,2025-07-16,1752688547,Charged,dm3q,루비 수레 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_6,KRW,"100,000.00","10,000.00","110,000.00",,,16876,KR,,,4.99167E+18,Yes,,,,,
GPA.3354-5300-3121-17349,2025-07-16,1752688552,Charged,dizi,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",구미시,경상북도,730-300,KR,,,4.99167E+18,Yes,,,,,
GPA.3362-1725-5716-44996,2025-07-16,1752688682,Charged,pa1q,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_2,KRW,"6,000.00",600,"6,600.00",동래구,부산광역시,47826,KR,,,4.99167E+18,Yes,,,,,
GPA.3321-6429-1772-97300,2025-07-16,1752688694,Charged,pa1q,루비 소량 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_1,KRW,"1,000.00",100,"1,100.00",동래구,부산광역시,47826,KR,,,4.99167E+18,Yes,,,,,
GPA.3364-9571-2010-85529,2025-07-16,1752688824,Charged,dm2q,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_3,KRW,"10,000.00","1,000.00","11,000.00",,,15024,KR,,,4.99167E+18,Yes,,,,,
GPA.3363-6459-4260-97790,2025-07-16,1752689055,Charged,b4q,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_4,KRW,"30,000.00","3,000.00","33,000.00",,,14072,KR,,,4.99167E+18,Yes,,,,,
GPA.3329-0069-3182-15710,2025-07-16,1752689108,Charged,b5q,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_3,KRW,"10,000.00","1,000.00","11,000.00",,,22635,KR,,,4.99167E+18,Yes,,,,,
GPA.3342-4310-7249-28241,2025-07-16,1752689152,Charged,dizi,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_3,KRW,"10,000.00","1,000.00","11,000.00",구미시,경상북도,730-300,KR,,,4.99167E+18,Yes,,,,,
GPA.3360-1947-7604-88858,2025-07-16,1752689537,Charged,b5q,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_3,KRW,"10,000.00","1,000.00","11,000.00",,,22635,KR,,,4.99167E+18,Yes,,,,,
GPA.3333-0808-1295-26637,2025-07-16,1752689831,Charged,q5q,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",구미시,경상북도,39164,KR,,,4.99167E+18,Yes,,,,,
GPA.3321-2934-6802-93008,2025-07-16,1752689976,Charged,dm3q,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_4,KRW,"30,000.00","3,000.00","33,000.00",안양시,경기도,430-811,KR,,,4.99167E+18,Yes,,,,,
GPA.3334-9401-0747-80010,2025-07-16,1752690140,Charged,b5q,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_4,KRW,"30,000.00","3,000.00","33,000.00",,,22635,KR,,,4.99167E+18,Yes,,,,,
GPA.3336-8340-1503-53746,2025-07-16,1752690175,Charged,b5q,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_2,KRW,"6,000.00",600,"6,600.00",,,22635,KR,,,4.99167E+18,Yes,,,,,
GPA.3306-3067-3923-41974,2025-07-16,1752690223,Charged,b0q,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",경주시,경상북도,38096,KR,,,4.99167E+18,Yes,,,,,
GPA.3310-8892-0061-56279,2025-07-16,1752690761,Charged,b5q,루비 소량 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_1,KRW,"1,000.00",100,"1,100.00",,,22635,KR,,,4.99167E+18,Yes,,,,,
GPA.3328-8058-9752-85964,2025-07-16,1752691545,Charged,pa2q,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",,,18535,KR,,,4.99167E+18,Yes,,,,,
GPA.3349-4909-7860-13440,2025-07-16,1752691653,Charged,a34x,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_3,KRW,"10,000.00","1,000.00","11,000.00",,,55057,KR,,,4.99167E+18,Yes,,,,,
GPA.3329-6687-4457-84074,2025-07-16,1752691784,Charged,e3q,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",,,17089,KR,,,4.99167E+18,Yes,,,,,
GPA.3310-7954-9982-26024,2025-07-16,1752691824,Charged,e3q,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",서구,대구광역시,703-850,KR,,,4.99167E+18,Yes,,,,,
GPA.3336-6976-7690-71593,2025-07-16,1752692236,Charged,q2q,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",,,441-880,KR,,,4.99167E+18,Yes,,,,,
GPA.3304-8104-9670-66051,2025-07-16,1752692340,Charged,e3q,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",,,16911,KR,,,4.99167E+18,Yes,,,,,
GPA.3328-2716-0492-35566,2025-07-16,1752692633,Charged,pa1q,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_3,KRW,"10,000.00","1,000.00","11,000.00",부평구,인천광역시,21451,KR,,,4.99167E+18,Yes,,,,,
GPA.3347-3150-8785-39964,2025-07-16,1752693082,Charged,e3q,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",파주시,경기도,10821,KR,,,4.99167E+18,Yes,,,,,
GPA.3343-9202-3602-09723,2025-07-16,1752693306,Charged,x1q,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",,,52650,KR,,,4.99167E+18,Yes,,,,,
GPA.3381-4096-2237-88626,2025-07-16,1752693947,Charged,a34x,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_3,KRW,"10,000.00","1,000.00","11,000.00",,,55057,KR,,,4.99167E+18,Yes,,,,,
GPA.3364-3553-8207-11380,2025-07-16,1752694082,Charged,pa3q,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",,,22186,KR,,,4.99167E+18,Yes,,,,,
GPA.3302-6630-0238-71247,2025-07-16,1752694195,Charged,b2q,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",,,12725,KR,,,4.99167E+18,Yes,,,,,
GPA.3325-2286-3334-50821,2025-07-16,1752694342,Charged,e3q,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",,,7223,KR,,,4.99167E+18,Yes,,,,,
GPA.3345-2461-7113-95764,2025-07-16,1752695033,Charged,dm1q,루비 소량 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_1,KRW,"1,000.00",100,"1,100.00",,,15369,KR,,,4.99167E+18,Yes,,,,,
GPA.3362-2062-6256-81245,2025-07-16,1752695042,Charged,dm1q,루비 소량 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_1,KRW,"1,000.00",100,"1,100.00",,,15369,KR,,,4.99167E+18,Yes,,,,,
GPA.3313-6986-8901-10494,2025-07-16,1752695053,Charged,dm1q,루비 소량 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_1,KRW,"1,000.00",100,"1,100.00",,,15369,KR,,,4.99167E+18,Yes,,,,,
GPA.3321-1846-2703-80147,2025-07-16,1752695273,Charged,e3q,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_4,KRW,"30,000.00","3,000.00","33,000.00",,,7223,KR,,,4.99167E+18,Yes,,,,,
GPA.3398-3859-5601-75316,2025-07-16,1752695341,Charged,a34x,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_4,KRW,"30,000.00","3,000.00","33,000.00",,,55057,KR,,,4.99167E+18,Yes,,,,,
GPA.3372-2032-0753-76910,2025-07-16,1752695468,Charged,b4q,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_3,KRW,"10,000.00","1,000.00","11,000.00",,,47895,KR,,,4.99167E+18,Yes,,,,,
GPA.3323-6735-4174-53337,2025-07-16,1752695518,Charged,b4q,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_2,KRW,"6,000.00",600,"6,600.00",,,47895,KR,,,4.99167E+18,Yes,,,,,
GPA.3362-9674-0536-72147,2025-07-16,1752695554,Charged,b4q,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_2,KRW,"6,000.00",600,"6,600.00",,,47895,KR,,,4.99167E+18,Yes,,,,,
GPA.3342-1600-5678-16873,2025-07-16,1752695600,Charged,b4q,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_2,KRW,"6,000.00",600,"6,600.00",,,47895,KR,,,4.99167E+18,Yes,,,,,
GPA.3351-6609-2057-70953,2025-07-16,1752695976,Charged,e3q,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_3,KRW,"10,000.00","1,000.00","11,000.00",청주시,충청북도,36001,KR,,,4.99167E+18,Yes,,,,,
GPA.3373-5151-8674-26206,2025-07-16,1752695991,Charged,e3q,루비 소량 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_1,KRW,"1,000.00",100,"1,100.00",청주시,충청북도,36001,KR,,,4.99167E+18,Yes,,,,,
GPA.3307-6607-1717-10517,2025-07-16,1752696650,Charged,pa2q,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_3,KRW,"10,000.00","1,000.00","11,000.00",영등포구,서울특별시,150-805,KR,,,4.99167E+18,Yes,,,,,
GPA.3323-2411-4621-20028,2025-07-16,1752697236,Charged,a34x,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_2,KRW,"6,000.00",600,"6,600.00",,,55057,KR,,,4.99167E+18,Yes,,,,,
GPA.3319-9801-0712-63017,2025-07-16,1752697341,Charged,e3q,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_2,KRW,"6,000.00",600,"6,600.00",서구,대구광역시,703-850,KR,,,4.99167E+18,Yes,,,,,
GPA.3314-7914-2769-94963,2025-07-16,1752697533,Charged,pa1q,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",영등포구,서울특별시,150-050,KR,,,4.99167E+18,Yes,,,,,
GPA.3386-9008-5863-69476,2025-07-16,1752697643,Charged,m15x,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",,,15328,KR,,,4.99167E+18,Yes,,,,,
GPA.3332-0100-3280-49139,2025-07-16,1752697947,Charged,o1s,루비 소량 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_1,KRW,"1,000.00",100,"1,100.00",동두천시,경기도,483-120,KR,,,4.99167E+18,Yes,,,,,
GPA.3395-2048-5553-19561,2025-07-16,1752698027,Charged,q6q,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",양산시,경상남도,626-720,KR,,,4.99167E+18,Yes,,,,,
GPA.3326-5272-3840-15746,2025-07-16,1752698189,Charged,p3s,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",대구,대구광역시,702-741,KR,,,4.99167E+18,Yes,,,,,
GPA.3318-6491-1522-21314,2025-07-16,1752698444,Charged,q6q,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_3,KRW,"10,000.00","1,000.00","11,000.00",양산시,경상남도,626-720,KR,,,4.99167E+18,Yes,,,,,
GPA.3319-5525-7528-36967,2025-07-16,1752698460,Charged,q6q,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_3,KRW,"10,000.00","1,000.00","11,000.00",양산시,경상남도,626-720,KR,,,4.99167E+18,Yes,,,,,
GPA.3332-0100-3280-49139,2025-07-16,1752698598,Refund,o1s,루비 소량 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_1,KRW,"1,000.00",-100,"-1,100.00",동두천시,경기도,483-120,KR,,,4.99167E+18,Yes,,,,,
GPA.3342-2607-3241-19147,2025-07-16,1752698645,Charged,pa2q,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_4,KRW,"30,000.00","3,000.00","33,000.00",영등포구,서울특별시,150-805,KR,,,4.99167E+18,Yes,,,,,
GPA.3369-7498-4794-26430,2025-07-16,1752698716,Charged,Google,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",,,30100,KR,,,4.99167E+18,Yes,,,,,
GPA.3316-8899-3558-00274,2025-07-16,1752698726,Charged,b5q,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",김포시,경기도,415-090,KR,,,4.99167E+18,Yes,,,,,
GPA.3324-5026-7048-16617,2025-07-16,1752699059,Charged,p3s,루비 소량 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_1,KRW,"1,000.00",100,"1,100.00",동두천시,경기도,483-705,KR,,,4.99167E+18,Yes,,,,,
