Event Category,,Product ID,Product Price,a_attendance_count,a_user_name,a_user_stage,b.diamond,b.ruby,curserver,iap_platform,install_day,total_payment_amount,user_rank
ItemPurchased (App),,Sudden_Product_Weapon__0,330,1,늦게픽할게,54,GooglePlay,2025-08-11,14300,11290},,,
ItemPurchased (App),,Sudden_Product_Growth2__0,330,1,늦게픽할게,54,GooglePlay,2025-08-11,14300,11290},,,
ItemPurchased (App),,Sudden_Product_Growth1__0,550,2,김난신,88,GooglePlay,2025-08-09,73700,7547},,,
ItemPurchased (App),,(0)_account_Product_2__0,110,6,zenz,342,GooglePlay,2025-08-05,383900,762},,,
ItemPurchased (App),,Minigame_Product_draw_0__550,550,6,zenz,342,GooglePlay,2025-08-05,383900,762},,,
ItemPurchased (App),,Minigame_Product_draw_3__3300,3300,6,노키,245,GooglePlay,2025-08-06,161700,2875},,,
ItemPurchased (App),,Sudden_Product_Hero2__2,1100,15,성좌,265,GooglePlay,2025-07-28,22000,1904},,,
ItemPurchased (App),,account_Product_draw_4__4,5500,6,zenz,330,GooglePlay,2025-08-05,377300,762},,,
ItemPurchased (App),,Sudden_Product_Research__0,330,11,나는새,238,GooglePlay,2025-08-01,95700,2720},,,
ItemPurchased (App),,Pass_Product_3__1,770,23,하야안,371,GooglePlay,2025-07-20,333300,202},,,
ItemPurchased (App),,Sudden_Product_Growth1__4,1100,23,하야안,371,GooglePlay,2025-07-20,322300,202},,,
ItemPurchased (App),,Sudden_Product_Stage__1,3300,4,전력,151,GooglePlay,2025-08-08,149600,6283},,,
ItemPurchased (App),,Sudden_Product_Hero2__1,550,4,전력,147,GooglePlay,2025-08-08,116600,6283},,,
ItemPurchased (App),,Pass_Product_1__3,2200,14,암부,564,GooglePlay,2025-07-29,3087700,14},,,
ItemPurchased (App),,Sudden_Product_Hero2__0,330,4,전력,121,GooglePlay,2025-08-08,105600,6283},,,
ItemPurchased (App),,Minigame_Product_draw_0__550,550,12,담온누리,231,GooglePlay,2025-07-30,14300,3107},,,
ItemPurchased (App),,Sudden_Product_Stage__4,1100,13,roki,331,GooglePlay,2025-07-30,250800,559},,,
ItemPurchased (App),,Minigame_Product_draw_1__1100,1100,21,나는동동,247,GooglePlay,2025-07-20,64900,2738},,,
ItemPurchased (App),,Sudden_Product_Growth1__2,1100,12,손도이,285,GooglePlay,2025-07-31,84700,1508},,,
ItemPurchased (App),,Preminum_Product__2,1980,2,아스트로스,37,GooglePlay,2025-08-10,40700,14992},,,
ItemPurchased (App),,account_Product_draw_0__2,550,7,기분풀자,185,GooglePlay,2025-08-05,18700,4138},,,
ItemPurchased (App),,account_Product_draw_4__0,110,7,기분풀자,185,GooglePlay,2025-08-05,18700,4138},,,
ItemPurchased (App),,account_Product_draw_3__0,110,7,기분풀자,185,GooglePlay,2025-08-05,18700,4138},,,
ItemPurchased (App),,account_Product_draw_1__1,110,7,기분풀자,185,GooglePlay,2025-08-05,18700,4138},,,
ItemPurchased (App),,account_Product_draw_0__1,110,7,기분풀자,185,GooglePlay,2025-08-05,18700,4138},,,
ItemPurchased (App),,Pass_Product_3__6,3300,18,두식이아부지,349,GooglePlay,2025-07-24,465300,358},,,
ItemPurchased (App),,Sudden_Product_Research__0,330,9,서나콩,236,GooglePlay,2025-08-03,95700,2850},,,
ItemPurchased (App),,Sudden_Product_Growth1__4,1100,26,부가땅,347,GooglePlay,2025-07-17,196900,403},,,
ItemPurchased (App),,Sudden_Product_Research__2,1100,26,부가땅,347,GooglePlay,2025-07-17,185900,403},,,
ItemPurchased (App),,Preminum_Product__1,770,2,난세마왕,71,GooglePlay,2025-08-10,7700,8914},,,
ItemPurchased (App),,Sudden_Product_Research__5,1100,20,여름이니까,472,GooglePlay,2025-07-22,801900,32},,,
ItemPurchased (App),,Sudden_Product_Growth2__2,1100,10,쿠행행,171,GooglePlay,2025-07-26,63800,4437},,,
ItemPurchased (App),,Sudden_Product_Growth1__1,550,10,쿠행행,171,GooglePlay,2025-07-26,63800,4437},,,
ItemPurchased (App),,Diamond_Product__3,990,1,안동김씨,84,GooglePlay,2025-08-10,73700,8498},,,
ItemPurchased (App),,(0)_account_Product_1__1,550,1,안동김씨,84,GooglePlay,2025-08-10,73700,8498},,,
ItemPurchased (App),,(0)_account_Product_1__0,110,1,안동김씨,84,GooglePlay,2025-08-10,73700,8498},,,
ItemPurchased (App),,account_Product_draw_0__3,1100,1,안동김씨,84,GooglePlay,2025-08-10,73700,8498},,,
ItemPurchased (App),,account_Product_draw_0__2,550,1,안동김씨,84,GooglePlay,2025-08-10,73700,8498},,,
ItemPurchased (App),,account_Product_draw_0__1,110,1,안동김씨,84,GooglePlay,2025-08-10,40700,8498},,,
ItemPurchased (App),,account_Product_draw_4__0,110,7,돌굴러가유,212,GooglePlay,2025-08-04,78100,3551},,,
ItemPurchased (App),,account_Product_draw_0__1,110,7,돌굴러가유,212,GooglePlay,2025-08-04,78100,3551},,,
ItemPurchased (App),,account_Product_draw_4__0,110,2,현세표루기,86,GooglePlay,2025-08-10,18700,8912},,,
ItemPurchased (App),,account_Product_draw_0__1,110,2,현세표루기,86,GooglePlay,2025-08-10,18700,8912},,,
ItemPurchased (App),,Preminum_Product__2,1980,14,쵸기,285,GooglePlay,2025-07-29,29700,1288},,,
ItemPurchased (App),,Sudden_Product_Hero2__0,330,7,돌굴러가유,212,GooglePlay,2025-08-04,78100,3551},,,
ItemPurchased (App),,Minigame_Product_draw_6__5500,5500,11,이순신표류기,255,GooglePlay,2025-08-01,227700,2149},,,
ItemPurchased (App),,Sudden_Product_Growth2__3,3300,7,돌굴러가유,212,GooglePlay,2025-08-04,72600,3551},,,
ItemPurchased (App),,Minigame_Product_draw_1__1100,1100,19,다흙,276,GooglePlay,2025-07-23,18700,1425},,,
ItemPurchased (App),,(1)_account_Product_2__0,1100,20,누나좋아,395,GooglePlay,2025-07-22,730400,126},,,
ItemPurchased (App),,(0)_account_Product_2__2,1100,20,누나좋아,395,GooglePlay,2025-07-22,730400,126},,,
ItemPurchased (App),,(0)_account_Product_2__1,550,20,누나좋아,395,GooglePlay,2025-07-22,730400,126},,,
ItemPurchased (App),,(0)_account_Product_2__0,110,20,누나좋아,395,GooglePlay,2025-07-22,730400,126},,,
ItemPurchased (App),,Sudden_Product_Stage__3,550,10,나노머신,266,GooglePlay,2025-08-01,60500,1817},,,
ItemPurchased (App),,account_Product_draw_0__1,110,10,나노머신,265,GooglePlay,2025-08-01,53900,2034},,,
ItemPurchased (App),,Pass_Product_1__0,550,10,나노머신,265,GooglePlay,2025-08-01,53900,2034},,,
ItemPurchased (App),,Sudden_Product_Stage__7,11000,25,심대표,451,GooglePlay,2025-07-18,537900,52},,,
ItemPurchased (App),,account_Product_draw_5__0,110,20,소시미,301,GooglePlay,2025-07-22,29700,889},,,
ItemPurchased (App),,Sudden_Product_Growth1__2,1100,15,톰달,284,GooglePlay,2025-07-28,133100,1423},,,
ItemPurchased (App),,Sudden_Product_Growth2__5,5500,13,코리아se스머신,401,GooglePlay,2025-07-30,810700,120},,,
ItemPurchased (App),,Sudden_Product_Stage__6,5500,13,코리아se스머신,401,GooglePlay,2025-07-30,755700,120},,,
ItemPurchased (App),,account_Product_Hero_1__1,550,22,훈2,283,GooglePlay,2025-07-18,117700,1316},,,
ItemPurchased (App),,account_Product_Hero_1__0,330,22,훈2,283,GooglePlay,2025-07-18,117700,1316},,,
ItemPurchased (App),,Preminum_Product__2,1980,20,소시미,298,GooglePlay,2025-07-22,29700,914},,,
ItemPurchased (App),,(0)_account_Product_3__0,110,11,도라에몽표류기,350,GooglePlay,2025-08-01,301400,346},,,
ItemPurchased (App),,Minigame_Product_draw_0__550,550,7,조승연,414,GooglePlay,2025-08-04,845900,99},,,
ItemPurchased (App),,Preminum_Product__1,770,1,구탄,41,GooglePlay,2025-08-10,7700,13623},,,
ItemPurchased (App),,(0)_account_Product_3__0,110,23,광따,446,GooglePlay,2025-07-20,468600,58},,,
ItemPurchased (App),,(0)_account_Product_7__0,110,24,쟁요,465,GooglePlay,2025-07-19,610500,41},,,
ItemPurchased (App),,(0)_account_Product_6__0,110,24,쟁요,465,GooglePlay,2025-07-19,610500,41},,,
ItemPurchased (App),,account_Product_draw_3__2,1100,23,초록메뚜기,367,GooglePlay,2025-07-19,122100,235},,,
ItemPurchased (App),,Sudden_Product_Stage__0,1100,4,매혹,165,GooglePlay,2025-08-08,29700,4689},,,
ItemPurchased (App),,Sudden_Product_Hero2__0,330,4,매혹,146,GooglePlay,2025-08-08,18700,5539},,,
ItemPurchased (App),,Sudden_Product_Growth1__4,1100,25,텐프로,388,GooglePlay,2025-07-18,315700,141},,,
ItemPurchased (App),,Pass_Product_2__2,1100,25,세이러브,351,GooglePlay,2025-07-18,135300,308},,,
ItemPurchased (App),,account_Product_draw_0__2,550,10,조메기,350,GooglePlay,2025-08-02,383900,333},,,
ItemPurchased (App),,Sudden_Product_Stage__5,3300,7,조승연,383,GooglePlay,2025-08-04,842600,162},,,
ItemPurchased (App),,(0)_account_Product_2__0,110,6,펭구7,266,GooglePlay,2025-08-05,167200,2076},,,
ItemPurchased (App),,Sudden_Product_Stage__3,550,6,펭구7,266,GooglePlay,2025-08-05,167200,2076},,,
ItemPurchased (App),,Sudden_Product_Hero1__3,3300,10,조메기,340,GooglePlay,2025-08-02,383900,461},,,
ItemPurchased (App),,Pass_Product_1__1,770,6,펭구7,266,GooglePlay,2025-08-05,167200,2076},,,
ItemPurchased (App),,Pass_Product_0__1,770,6,펭구7,266,GooglePlay,2025-08-05,167200,2076},,,
ItemPurchased (App),,Pass_Product_0__0,550,6,펭구7,266,GooglePlay,2025-08-05,167200,2076},,,
ItemPurchased (App),,Pass_Product_1__0,550,6,펭구7,266,GooglePlay,2025-08-05,167200,2076},,,
ItemPurchased (App),,(0)_account_Product_2__0,110,21,태승,285,GooglePlay,2025-07-22,26400,1278},,,
ItemPurchased (App),,Pass_Product_2__2,1100,10,조메기,340,GooglePlay,2025-08-02,350900,461},,,
ItemPurchased (App),,Minigame_Product_draw_1__1100,1100,10,조메기,340,GooglePlay,2025-08-02,349800,461},,,
ItemPurchased (App),,Pass_Product_3__2,1100,10,조메기,340,GooglePlay,2025-08-02,349800,461},,,
ItemPurchased (App),,account_Product_draw_3__1,550,21,태승,285,GooglePlay,2025-07-22,26400,1278},,,
ItemPurchased (App),,(0)_account_Product_6__0,110,25,마갈곤,347,GooglePlay,2025-07-17,60500,369},,,
ItemPurchased (App),,account_Product_draw_3__0,110,21,태승,285,GooglePlay,2025-07-22,19800,1278},,,
ItemPurchased (App),,Pass_Product_3__1,770,10,조메기,340,GooglePlay,2025-08-02,316800,461},,,
ItemPurchased (App),,Pass_Product_1__1,770,10,조메기,340,GooglePlay,2025-08-02,316800,461},,,
ItemPurchased (App),,Pass_Product_0__2,1100,10,조메기,340,GooglePlay,2025-08-02,316800,461},,,
ItemPurchased (App),,account_Product_draw_4__2,1100,20,장수척준경,389,GooglePlay,2025-07-22,455400,131},,,
ItemPurchased (App),,account_Product_draw_4__1,550,20,장수척준경,389,GooglePlay,2025-07-22,455400,131},,,
ItemPurchased (App),,account_Product_draw_5__1,550,20,장수척준경,389,GooglePlay,2025-07-22,455400,131},,,
ItemPurchased (App),,account_Product_draw_4__0,110,20,장수척준경,389,GooglePlay,2025-07-22,433400,131},,,
ItemPurchased (App),,Sudden_Product_Research__2,1100,11,IPZA,287,GooglePlay,2025-07-31,51700,1326},,,
ItemPurchased (App),,Sudden_Product_Stage__5,3300,26,권대훈,354,GooglePlay,2025-07-17,82500,298},,,
ItemPurchased (App),,Pass_Product_0__0,550,6,일본인,288,GooglePlay,2025-08-05,359700,1083},,,
ItemPurchased (App),,Minigame_Product_draw_1__1100,1100,20,장수척준경,376,GooglePlay,2025-07-22,432300,175},,,
ItemPurchased (App),,Sudden_Product_Weapon__2,1100,20,장수척준경,376,GooglePlay,2025-07-22,432300,175},,,
ItemPurchased (App),,Sudden_Product_Growth2__4,5500,7,조승연,369,GooglePlay,2025-08-04,809600,237},,,
ItemPurchased (App),,account_Product_draw_0__4,3300,20,장수척준경,376,GooglePlay,2025-07-22,432300,175},,,
ItemPurchased (App),,account_Product_draw_0__3,1100,20,장수척준경,376,GooglePlay,2025-07-22,432300,175},,,
ItemPurchased (App),,Minigame_Product_draw_4__3300,3300,7,조승연,367,GooglePlay,2025-08-04,765600,237},,,
ItemPurchased (App),,Minigame_Product_draw_4__3300,3300,7,조승연,367,GooglePlay,2025-08-04,765600,237},,,
ItemPurchased (App),,account_Product_draw_5__0,110,17,lokoko,237,GooglePlay,2025-07-22,13200,2911},,,
ItemPurchased (App),,Pass_Product_3__5,3300,20,장수척준경,376,GooglePlay,2025-07-22,366300,175},,,
ItemPurchased (App),,Pass_Product_3__4,3300,20,장수척준경,376,GooglePlay,2025-07-22,366300,175},,,
ItemPurchased (App),,Minigame_Product_draw_3__3300,3300,7,조승연,366,GooglePlay,2025-08-04,732600,249},,,
ItemPurchased (App),,Minigame_Product_draw_3__3300,3300,7,조승연,366,GooglePlay,2025-08-04,732600,249},,,
ItemPurchased (App),,Preminum_Product__1,770,1,bongja,26,GooglePlay,2025-08-10,7700,16086},,,
ItemPurchased (App),,Minigame_Product_draw_0__550,550,17,lokoko,237,GooglePlay,2025-07-22,13200,2911},,,
ItemPurchased (App),,Pass_Product_0__6,3300,20,장수척준경,376,GooglePlay,2025-07-22,300300,175},,,
ItemPurchased (App),,Pass_Product_0__5,3300,20,장수척준경,376,GooglePlay,2025-07-22,300300,175},,,
ItemPurchased (App),,(1)_account_Product_3__2,5500,20,Raid,763,GooglePlay,2025-07-22,3565100,5},,,
ItemPurchased (App),,Sudden_Product_Stage__4,1100,7,조승연,361,GooglePlay,2025-08-04,622600,267},,,
ItemPurchased (App),,Pass_Product_3__0,550,3,데카,192,GooglePlay,2025-08-08,128700,3958},,,
ItemPurchased (App),,Pass_Product_0__0,550,3,데카,192,GooglePlay,2025-08-08,128700,3958},,,
ItemPurchased (App),,Diamond_Product__1,330,1,안동김씨,64,GooglePlay,2025-08-10,40700,10401},,,
ItemPurchased (App),,Minigame_Product_draw_1__1100,1100,7,조승연,356,GooglePlay,2025-08-04,611600,288},,,
ItemPurchased (App),,Sudden_Product_Growth2__0,330,1,안동김씨,57,GooglePlay,2025-08-10,40700,11143},,,
ItemPurchased (App),,Sudden_Product_Weapon__0,330,1,안동김씨,57,GooglePlay,2025-08-10,40700,11143},,,
ItemPurchased (App),,Pass_Product_3__0,550,1,안동김씨,57,GooglePlay,2025-08-10,40700,11143},,,
ItemPurchased (App),,Pass_Product_0__0,550,1,안동김씨,57,GooglePlay,2025-08-10,40700,11143},,,
ItemPurchased (App),,Pass_Product_1__0,550,1,안동김씨,57,GooglePlay,2025-08-10,40700,11143},,,
ItemPurchased (App),,Pass_Product_2__0,550,1,안동김씨,57,GooglePlay,2025-08-10,40700,11143},,,
ItemPurchased (App),,Sudden_Product_Weapon__2,1100,14,일해라정차장,388,GooglePlay,2025-07-29,536800,144},,,
ItemPurchased (App),,Sudden_Product_Armor__2,1100,14,일해라정차장,388,GooglePlay,2025-07-29,536800,144},,,
ItemPurchased (App),,(1)_account_Product_3__1,3300,20,Raid,755,GooglePlay,2025-07-22,3565100,5},,,
ItemPurchased (App),,(1)_account_Product_3__0,1100,20,Raid,755,GooglePlay,2025-07-22,3565100,5},,,
ItemPurchased (App),,account_Product_draw_3__1,550,4,무진장큰스님,268,GooglePlay,2025-08-08,311300,1880},,,
ItemPurchased (App),,account_Product_draw_0__4,3300,14,일해라정차장,388,GooglePlay,2025-07-29,503800,144},,,
ItemPurchased (App),,Sudden_Product_Hero1__2,1100,4,무진장큰스님,265,GooglePlay,2025-08-08,311300,1880},,,
ItemPurchased (App),,Sudden_Product_Stage__2,5500,4,무진장큰스님,265,GooglePlay,2025-08-08,300300,1880},,,
ItemPurchased (App),,Sudden_Product_Research__3,3300,7,조승연,350,GooglePlay,2025-08-04,600600,379},,,
ItemPurchased (App),,(1)_account_Product_8__1,3300,10,소담소민,572,GooglePlay,2025-08-01,4290000,11},,,
ItemPurchased (App),,(1)_account_Product_8__0,1100,10,소담소민,572,GooglePlay,2025-08-01,4290000,11},,,
ItemPurchased (App),,Sudden_Product_Research__2,1100,7,조승연,348,GooglePlay,2025-08-04,567600,379},,,
ItemPurchased (App),,(0)_account_Product_4__0,110,4,무진장큰스님,256,GooglePlay,2025-08-08,245300,2441},,,
ItemPurchased (App),,(0)_account_Product_3__0,110,4,무진장큰스님,256,GooglePlay,2025-08-08,245300,2441},,,
ItemPurchased (App),,(0)_account_Product_3__0,110,7,탄령,377,GooglePlay,2025-08-05,709500,201},,,
ItemPurchased (App),,(0)_account_Product_6__0,110,8,조엘,312,GooglePlay,2025-08-04,212300,802},,,
ItemPurchased (App),,Sudden_Product_Boost__0,330,15,진우서우,414,GooglePlay,2025-07-28,619300,93},,,
ItemPurchased (App),,Sudden_Product_Stage__3,550,4,무진장큰스님,251,GooglePlay,2025-08-08,245300,2441},,,
ItemPurchased (App),,Sudden_Product_Growth1__7,2200,10,소담소민,570,GooglePlay,2025-08-01,4290000,11},,,
ItemPurchased (App),,(1)_account_Product_7__1,3300,27,악마,830,OneStore,2025-07-15,3866500,3},,,
ItemPurchased (App),,(1)_account_Product_7__0,1100,27,악마,830,OneStore,2025-07-15,3866500,3},,,
ItemPurchased (App),,account_Product_draw_5__1,550,4,무진장큰스님,248,GooglePlay,2025-08-08,245300,2441},,,
ItemPurchased (App),,(0)_account_Product_3__0,110,27,악마,830,OneStore,2025-07-15,3866500,3},,,
ItemPurchased (App),,Minigame_Product_draw_3__3300,3300,25,민들레옹,377,GooglePlay,2025-07-18,161700,182},,,
ItemPurchased (App),,Sudden_Product_Research__1,550,4,무진장큰스님,247,GooglePlay,2025-08-08,245300,2441},,,
ItemPurchased (App),,account_Product_draw_4__0,110,3,뜨거운배추,121,GooglePlay,2025-08-09,29700,5528},,,
ItemPurchased (App),,Sudden_Product_Boost__3,3300,27,악마,830,OneStore,2025-07-15,3866500,3},,,
ItemPurchased (App),,(1)_account_Product_3__1,3300,27,악마,830,OneStore,2025-07-15,3866500,3},,,
ItemPurchased (App),,account_Product_draw_3__0,110,3,뜨거운배추,120,GooglePlay,2025-08-09,29700,5528},,,
ItemPurchased (App),,(1)_account_Product_3__0,1100,27,악마,830,OneStore,2025-07-15,3866500,3},,,
ItemPurchased (App),,Sudden_Product_Growth1__3,1100,19,서준아빠,299,GooglePlay,2025-07-22,100100,887},,,
ItemPurchased (App),,(1)_account_Product_1__0,1100,27,악마,830,OneStore,2025-07-15,3866500,3},,,
ItemPurchased (App),,(0)_account_Product_7__0,110,27,악마,830,OneStore,2025-07-15,3866500,3},,,
ItemPurchased (App),,(0)_account_Product_6__0,110,27,악마,830,OneStore,2025-07-15,3866500,3},,,
ItemPurchased (App),,Sudden_Product_Hero1__2,1100,8,리세3,296,GooglePlay,2025-08-04,85800,921},,,
ItemPurchased (App),,Minigame_Product_draw_3__3300,3300,27,악마,830,OneStore,2025-07-15,3866500,3},,,
ItemPurchased (App),,(0)_account_Product_4__0,110,11,이순신표류기,250,GooglePlay,2025-08-01,172700,2492},,,
ItemPurchased (App),,Sudden_Product_Growth1__4,1100,24,비스트롱,431,GooglePlay,2025-07-19,198000,73},,,
ItemPurchased (App),,Minigame_Product_draw_0__550,550,25,일주일만,441,GooglePlay,2025-07-18,495000,63},,,
ItemPurchased (App),,account_Product_draw_4__2,1100,8,조엘,305,GooglePlay,2025-08-04,211200,861},,,
ItemPurchased (App),,Pass_Product_1__0,550,16,허어어니,376,GooglePlay,2025-07-27,227700,173},,,
ItemPurchased (App),,Pass_Product_3__0,550,16,허어어니,376,GooglePlay,2025-07-27,227700,173},,,
ItemPurchased (App),,(0)_account_Product_6__0,110,24,사랑잉,491,GooglePlay,2025-07-19,1096700,27},,,
ItemPurchased (App),,(0)_account_Product_7__0,110,24,사랑잉,491,GooglePlay,2025-07-19,1096700,27},,,
ItemPurchased (App),,(0)_account_Product_7__0,110,24,태백,471,GooglePlay,2025-07-18,822800,36},,,
ItemPurchased (App),,Sudden_Product_Growth1__6,2200,24,태백,471,GooglePlay,2025-07-18,822800,36},,,
ItemPurchased (App),,Minigame_Product_draw_4__3300,3300,18,기모찌맨,301,GooglePlay,2025-07-24,84700,866},,,
ItemPurchased (App),,Preminum_Product__1,770,9,란타,138,GooglePlay,2025-08-02,7700,5327},,,
ItemPurchased (App),,Pass_Product_1__2,1100,20,장수척준경,367,GooglePlay,2025-07-22,234300,226},,,
ItemPurchased (App),,Pass_Product_0__4,3300,20,장수척준경,367,GooglePlay,2025-07-22,234300,226},,,
ItemPurchased (App),,(0)_account_Product_3__0,110,24,사랑잉,491,GooglePlay,2025-07-19,1096700,27},,,
ItemPurchased (App),,Sudden_Product_Boost__0,330,25,줸줸,450,GooglePlay,2025-07-18,458700,52},,,
ItemPurchased (App),,Sudden_Product_Research__0,330,4,무진장큰스님,241,GooglePlay,2025-08-08,245300,2731},,,
ItemPurchased (App),,account_Product_draw_5__4,5500,24,태백,468,GooglePlay,2025-07-18,799700,36},,,
ItemPurchased (App),,account_Product_draw_5__0,110,9,서나콩,230,GooglePlay,2025-08-03,95700,2985},,,
ItemPurchased (App),,Sudden_Product_Hero2__2,1100,4,무진장큰스님,233,GooglePlay,2025-08-08,245300,3028},,,
ItemPurchased (App),,(0)_account_Product_7__0,110,27,만마앙복,470,GooglePlay,2025-07-16,413600,34},,,
ItemPurchased (App),,(0)_account_Product_6__0,110,27,만마앙복,470,GooglePlay,2025-07-16,413600,34},,,
ItemPurchased (App),,(1)_account_Product_6__0,550,7,탄령,370,GooglePlay,2025-08-05,709500,201},,,
ItemPurchased (App),,(0)_account_Product_7__0,110,7,탄령,370,GooglePlay,2025-08-05,709500,201},,,
ItemPurchased (App),,(0)_account_Product_6__0,110,7,탄령,370,GooglePlay,2025-08-05,709500,201},,,
ItemPurchased (App),,(0)_account_Product_7__0,110,25,KIRA,892,GooglePlay,2025-07-18,9577700,1},,,
ItemPurchased (App),,(0)_account_Product_6__0,110,25,KIRA,892,GooglePlay,2025-07-18,9577700,1},,,
ItemPurchased (App),,Preminum_Product__2,1980,20,꽃설,384,GooglePlay,2025-07-22,506000,169},,,
ItemPurchased (App),,Sudden_Product_Boost__0,330,25,국산뽀또,437,GooglePlay,2025-07-17,365200,64},,,
