Event Category,,Product ID,Product Price,"{""a_attendance_count""",a_user_name,a_user_stage,b.diamond,b.ruby,curserver,iap_platform,install_day,total_payment_amount,user_rank
Order Complete (App),,ads_remove,7700,1,쿡희씨,12,136500,0,1,GooglePlay,2025-08-30,0,99999999
Order Complete (App),,ruby_6,110000,10,달모어,131,7978,0,1,GooglePlay,2025-08-09,7700,6752
Order Complete (App),,ads_remove,7700,1,라진,4,8000,0,1,GooglePlay,2025-08-30,0,99999999
Order Complete (App),,ruby_2,6600,23,akfqod20,288,1444,0,1,GooglePlay,2025-08-08,17600,2505
Order Complete (App),,ads_remove,7700,1,미남쓰,16,85500,0,1,GooglePlay,2025-08-30,0,99999999
Order Complete (App),,ads_remove,7700,1,젤루빙,24,72225,0,1,GooglePlay,2025-08-30,0,99999999
Order Complete (App),,ads_remove,7700,1,정쇼군,18,32593,0,1,GooglePlay,2025-08-30,0,99999999
Order Complete (App),,ads_remove,7700,1,FreeTowe,6,17000,0,1,GooglePlay,2025-08-30,0,99999999
Order Complete (App),,ads_remove,7700,1,주환,34,133707,0,1,GooglePlay,2025-08-30,0,17082
Order Complete (App),,ruby_6,110000,42,s불멸1s,531,4271,850,1,GooglePlay,2025-07-19,1647800,72
Order Complete (App),,ads_remove,7700,6,긔검,137,370657,0,1,GooglePlay,2025-08-25,0,6350
Order Complete (App),,ruby_3,11000,5,지마,269,202310,110,1,GooglePlay,2025-08-26,256300,3469
Order Complete (App),,ruby_3,11000,16,모라동박성빈,278,208624,0,1,GooglePlay,2025-08-15,22000,2740
Order Complete (App),,ruby_5,55000,13,Hotal,685,213324,0,1,GooglePlay,2025-08-18,2018500,26
Order Complete (App),,ruby_5,55000,13,Hotal,685,13324,0,1,GooglePlay,2025-08-18,1963500,26
Order Complete (App),,ads_remove,7700,1,환용,27,136252,0,1,GooglePlay,2025-08-30,0,18203
Order Complete (App),,ads_remove,7700,1,아지1,14,156750,0,1,GooglePlay,2025-08-30,0,99999999
Order Complete (App),,ads_remove,7700,1,난율,9,23000,0,1,GooglePlay,2025-08-30,0,99999999
Order Complete (App),,ruby_5,55000,2,얌보,135,3711,110,1,GooglePlay,2025-08-29,22000,6475
Order Complete (App),,ruby_2,6600,1,방과,67,78566,0,1,GooglePlay,2025-08-30,11000,11423
Order Complete (App),,ruby_5,55000,5,지마,252,2252,110,1,GooglePlay,2025-08-26,201300,3469
Order Complete (App),,ads_remove,7700,1,후후1세,2,5182,0,1,GooglePlay,2025-08-30,0,99999999
Order Complete (App),,ads_remove,7700,1,이요미,26,39655,0,1,GooglePlay,2025-08-30,0,18814
Order Complete (App),,ads_remove,7700,1,슈직,5,10000,0,1,GooglePlay,2025-08-30,0,99999999
Order Complete (App),,ruby_3,11000,3,와싸비,95,722,0,1,GooglePlay,2025-08-28,7700,8089
Order Complete (App),,ruby_1,1100,309,멍구천사,1016,1399,550,0,OneStore,2024-10-16,102300,27
Order Complete (App),,ruby_4,33000,5,내안의로맨스,180,29429,0,0,GooglePlay,2024-11-15,7700,3559
Order Complete (App),,ads_remove,7700,1,주비,11,139000,0,1,GooglePlay,2025-08-30,0,99999999
Order Complete (App),,ruby_6,110000,46,명이나물,385,767831,0,1,GooglePlay,2025-07-16,7700,775
Order Complete (App),,ads_remove,7700,1,천왕류,18,104210,0,1,GooglePlay,2025-08-30,0,99999999
Order Complete (App),,ruby_4,33000,22,아무뭉,347,5073,0,1,GooglePlay,2025-08-08,180400,1494
Order Complete (App),,ruby_4,33000,2,구언,46,324639,0,1,GooglePlay,2025-07-17,7700,14952
Order Complete (App),,ads_remove,7700,1,가스파드,23,138820,0,1,GooglePlay,2025-08-30,0,19229
Order Complete (App),,ads_remove,7700,1,코다차야,4,8000,0,1,GooglePlay,2025-08-30,0,99999999
Order Complete (App),,ruby_5,55000,10,모래내,302,4431,110,1,GooglePlay,2025-08-21,249700,2201
Order Complete (App),,ruby_3,11000,45,하모예,520,2465,0,1,GooglePlay,2025-07-17,518100,91
Order Complete (App),,ruby_4,33000,2,마살수,186,1256,0,1,GooglePlay,2025-08-29,49500,5303
Order Complete (App),,ruby_5,55000,3,HYUCK,148,27642,0,0,GooglePlay,2025-07-15,119900,3859
Order Complete (App),,ruby_3,11000,30,쌈쟁이,433,51199,0,1,GooglePlay,2025-07-31,843700,274
Order Complete (App),,ruby_3,11000,30,쌈쟁이,432,4199,110,1,GooglePlay,2025-07-31,832700,274
Order Complete (App),,ruby_4,33000,1,vovo,63,21715,0,1,GooglePlay,2025-08-30,0,12447
Order Complete (App),,ads_remove,7700,1,왕니모,26,202192,0,1,GooglePlay,2025-08-30,0,17991
Order Complete (App),,ruby_2,6600,4,세상아,143,9770,0,1,GooglePlay,2025-08-26,7700,6232
Order Complete (App),,ads_remove,7700,1,moko,41,257557,0,1,GooglePlay,2025-08-30,0,16900
Order Complete (App),,ads_remove,7700,1,DKLOVE,9,24672,0,1,GooglePlay,2025-08-30,0,99999999
Order Complete (App),,ads_remove,7700,1,최말뚝,41,44270,0,1,GooglePlay,2025-08-29,0,17509
Order Complete (App),,ads_remove,7700,1,피짜,10,127000,0,1,GooglePlay,2025-08-30,0,99999999
Order Complete (App),,ruby_1,1100,5,디곤84,56,355665,770,1,GooglePlay,2025-08-25,15400,12879
Order Complete (App),,ruby_2,6600,5,디곤84,56,355665,0,1,GooglePlay,2025-08-25,7700,12879
Order Complete (App),,ruby_3,11000,3,투딴,33,146683,0,1,GooglePlay,2025-07-17,0,18562
Order Complete (App),,ads_remove,7700,1,피닉조,5,8000,0,1,GooglePlay,2025-08-30,0,99999999
Order Complete (App),,ruby_3,11000,38,꽃설,501,8150,110,1,GooglePlay,2025-07-22,528000,118
Order Complete (App),,ads_remove,7700,1,아옮옮,18,131540,0,1,GooglePlay,2025-08-30,0,99999999
Order Complete (App),,ruby_1,1100,15,가나위,267,167212,220,1,OneStore,2025-08-15,4400,3056
Order Complete (App),,ruby_1,1100,15,가나위,267,167212,110,1,OneStore,2025-08-15,3300,3056
Order Complete (App),,ruby_3,11000,41,미야,389,917275,2310,1,GooglePlay,2025-07-21,350900,711
Order Complete (App),,ruby_1,1100,41,미야,389,67275,8800,1,GooglePlay,2025-07-21,349800,711
Order Complete (App),,ads_remove,7700,3,김마라,92,13320,0,1,GooglePlay,2025-08-28,0,8237
Order Complete (App),,ruby_4,33000,41,미야,389,52275,8800,1,GooglePlay,2025-07-21,349800,711
Order Complete (App),,ruby_5,55000,41,미야,389,52275,0,1,GooglePlay,2025-07-21,261800,711
Order Complete (App),,ads_remove,7700,1,미괴,17,166075,0,1,GooglePlay,2025-08-30,0,99999999
Order Complete (App),,ruby_2,6600,33,무우사무휼,375,1786,110,1,GooglePlay,2025-07-29,52800,911
Order Complete (App),,ruby_2,6600,33,무우사무휼,375,3786,0,1,GooglePlay,2025-07-29,46200,911
Order Complete (App),,ruby_6,110000,41,미야,389,1975,0,1,GooglePlay,2025-07-21,151800,711
Order Complete (App),,ads_remove,7700,1,아차산,9,4000,0,1,GooglePlay,2025-08-30,0,99999999
Order Complete (App),,ruby_3,11000,3,퍄퍄,95,13696,0,1,GooglePlay,2025-08-18,7700,7886
Order Complete (App),,ruby_1,1100,1,방과,46,177745,220,1,GooglePlay,2025-08-30,9900,17024
Order Complete (App),,ruby_1,1100,1,방과,46,177745,220,1,GooglePlay,2025-08-30,9900,17024
Order Complete (App),,ruby_1,1100,1,방과,46,177745,0,1,GooglePlay,2025-08-30,7700,17024
Order Complete (App),,ruby_3,11000,1,apredink,36,121175,0,1,GooglePlay,2025-08-30,7700,16879
Order Complete (App),,ads_remove,7700,1,방과,46,177545,0,1,GooglePlay,2025-08-30,0,17024
Order Complete (App),,ruby_2,6600,41,미야,386,17925,3300,1,GooglePlay,2025-07-21,145200,711
Order Complete (App),,ruby_4,33000,41,미야,386,2925,0,1,GooglePlay,2025-07-21,112200,711
Order Complete (App),,ruby_6,110000,33,암부,953,117679,12520,1,GooglePlay,2025-07-29,6057700,3
Order Complete (App),,ruby_1,1100,40,어왔니,432,31861,110,1,OneStore,2025-07-22,8800,274
Order Complete (App),,ads_remove,7700,1,apredink,6,17000,0,1,GooglePlay,2025-08-30,0,99999999
Order Complete (App),,ruby_3,11000,30,치운,390,105053,110,1,GooglePlay,2025-08-01,78100,604
Order Complete (App),,ruby_3,11000,2,마살수,176,8924,0,1,GooglePlay,2025-08-29,38500,6199
Order Complete (App),,ads_remove,7700,1,우타카,54,74916,0,1,GooglePlay,2025-08-29,0,13217
Order Complete (App),,ads_remove,7700,1,청조,20,32955,0,1,GooglePlay,2025-08-30,0,99999999
Order Complete (App),,ruby_1,1100,7,묵화의도,192,129848,770,1,GooglePlay,2025-08-24,7700,4961
Order Complete (App),,ruby_2,6600,7,묵화의도,192,129848,0,1,GooglePlay,2025-08-24,0,4961
Order Complete (App),,ruby_4,33000,1,란희,62,178912,0,1,GooglePlay,2025-08-30,7700,12065
Order Complete (App),,ruby_4,33000,21,하뚜루,349,8024,0,1,GooglePlay,2025-08-09,199100,1461
Order Complete (App),,ads_remove,7700,1,꾸르비,17,178825,0,1,GooglePlay,2025-08-30,0,99999999
Order Complete (App),,ruby_2,6600,1,패드립면역자,66,83663,0,1,GooglePlay,2025-08-30,7700,11380
Order Complete (App),,ads_remove,7700,1,잼성,53,8178,0,1,GooglePlay,2025-08-30,0,13437
Order Complete (App),,ruby_4,33000,29,뽄요,333,454142,0,1,GooglePlay,2025-08-02,182600,1734
Order Complete (App),,ruby_2,6600,2,마살수,147,749,0,1,GooglePlay,2025-08-29,31900,6199
Order Complete (App),,ads_remove,7700,1,고랑,11,24000,0,1,GooglePlay,2025-08-30,0,99999999
Order Complete (App),,ads_remove,7700,2,구언,25,217479,0,1,GooglePlay,2025-07-17,0,19173
Order Complete (App),,ruby_4,33000,29,무랭이,432,3517,1100,1,GooglePlay,2025-08-02,465300,271
Order Complete (App),,ruby_3,11000,29,무랭이,432,3417,0,1,GooglePlay,2025-08-02,454300,271
Order Complete (App),,ruby_4,33000,1,초략,30,89530,0,1,GooglePlay,2025-08-30,0,17561
Order Complete (App),,ads_remove,7700,1,고팬도,8,23000,0,1,GooglePlay,2025-08-30,0,99999999
Order Complete (App),,ads_remove,7700,1,패드립면역자,44,22890,0,1,GooglePlay,2025-08-30,0,15290
Order Complete (App),,ads_remove,7700,1,보키오빠,53,19650,0,1,GooglePlay,2025-08-30,0,13434
Order Complete (App),,ruby_2,6600,2,마살수,92,924,1100,1,GooglePlay,2025-08-29,25300,8228
Order Complete (App),,ruby_3,11000,2,마살수,92,616,0,1,GooglePlay,2025-08-29,14300,8228
Order Complete (App),,ruby_4,33000,22,카후,365,19390,0,1,GooglePlay,2025-08-08,350900,1208
Order Complete (App),,ruby_2,6600,44,마갈곤,424,115277,0,1,GooglePlay,2025-07-17,84700,393
Order Complete (App),,ads_remove,7700,1,블로우에어컨,5,14000,0,1,GooglePlay,2025-08-30,0,99999999
Order Complete (App),,ruby_3,11000,42,캐누,401,7988,0,1,GooglePlay,2025-07-20,7700,503
Order Complete (App),,ruby_3,11000,22,규미니,320,8215,0,1,GooglePlay,2025-08-09,51700,2009
Order Complete (App),,ruby_3,11000,23,매혹,317,3859,220,1,GooglePlay,2025-08-08,67100,2058
Order Complete (App),,ads_remove,7700,1,미카와의사슴,36,91156,0,1,GooglePlay,2025-08-30,0,19158
Order Complete (App),,ruby_1,1100,45,하나공공,485,2545,440,1,GooglePlay,2025-07-17,71500,134
Order Complete (App),,ruby_1,1100,45,하나공공,485,2545,440,1,GooglePlay,2025-07-17,71500,134
Order Complete (App),,ruby_1,1100,45,하나공공,485,2545,330,1,GooglePlay,2025-07-17,70400,134
Order Complete (App),,ruby_1,1100,45,하나공공,485,2545,110,1,GooglePlay,2025-07-17,68200,134
Order Complete (App),,ruby_3,11000,11,가가나나섭,191,84883,440,1,GooglePlay,2025-08-19,44000,5036
Order Complete (App),,ads_remove,7700,1,리튜보,11,93500,0,1,GooglePlay,2025-08-30,0,99999999
Order Complete (App),,ruby_4,33000,11,가가나나섭,191,5783,0,1,GooglePlay,2025-08-19,11000,5036
Order Complete (App),,ruby_3,11000,1,민구르,26,142685,0,1,GooglePlay,2025-08-30,0,19154
Order Complete (App),,ruby_1,1100,3,기림,115,5946,220,1,GooglePlay,2025-08-27,11000,7525
Order Complete (App),,ruby_1,1100,2,P7star,37,206163,660,1,GooglePlay,2025-08-28,6600,16656
Order Complete (App),,ads_remove,7700,1,문목화,6,11602,0,1,GooglePlay,2025-08-30,0,99999999
Order Complete (App),,ruby_2,6600,2,P7star,37,206163,0,1,GooglePlay,2025-08-28,0,16656
Order Complete (App),,ruby_2,6600,16,나는참새,323,198064,2970,1,GooglePlay,2025-08-15,289300,1937
Order Complete (App),,ruby_4,33000,16,나는참새,323,18864,1870,1,GooglePlay,2025-08-15,256300,1937
Order Complete (App),,ruby_6,110000,13,Hotal,649,20095,0,1,GooglePlay,2025-08-18,1853500,27
Order Complete (App),,ruby_3,11000,3,기림,106,24496,0,1,GooglePlay,2025-08-27,0,7525
Order Complete (App),,ads_remove,7700,1,정상화,5,8000,0,1,GooglePlay,2025-08-30,0,99999999
Order Complete (App),,ruby_2,6600,2,마살수,91,816,0,1,GooglePlay,2025-08-29,7700,9834
Order Complete (App),,ruby_3,11000,33,무우사무휼,375,54961,0,1,GooglePlay,2025-07-29,35200,905
Order Complete (App),,ruby_1,1100,33,무우사무휼,375,34961,550,1,GooglePlay,2025-07-29,35200,905
Order Complete (App),,ruby_1,1100,33,무우사무휼,375,34961,550,1,GooglePlay,2025-07-29,35200,905
Order Complete (App),,ruby_1,1100,33,무우사무휼,375,34961,440,1,GooglePlay,2025-07-29,34100,905
Order Complete (App),,ruby_1,1100,33,무우사무휼,375,34961,330,1,GooglePlay,2025-07-29,33000,905
Order Complete (App),,ruby_1,1100,33,무우사무휼,375,34961,0,1,GooglePlay,2025-07-29,29700,905
Order Complete (App),,ruby_1,1100,33,무우사무휼,375,30961,0,1,GooglePlay,2025-07-29,28600,905
Order Complete (App),,ruby_4,33000,28,아모르,376,29444,0,1,GooglePlay,2025-08-03,121000,877
Order Complete (App),,ruby_4,33000,37,순간적쾌락,396,131768,0,1,GooglePlay,2025-07-24,181500,526
Order Complete (App),,ads_remove,7700,1,란희,4,8000,0,1,GooglePlay,2025-08-30,0,99999999
Order Complete (App),,ruby_3,11000,2,유비연,95,3368,220,1,GooglePlay,2025-08-29,29700,7873
Order Complete (App),,ruby_1,1100,30,떠쥬니,384,1791,0,1,GooglePlay,2025-07-31,33000,804
Order Complete (App),,ads_remove,7700,1,노력좌,15,139850,0,1,GooglePlay,2025-08-29,0,99999999
Order Complete (App),,ruby_2,6600,30,도라에몽표류기,463,50196,0,1,GooglePlay,2025-08-01,407000,164
Order Complete (App),,ruby_4,33000,45,디우,566,619,0,1,GooglePlay,2025-07-17,686400,43
Order Complete (App),,ruby_3,11000,17,김태형,297,158901,1100,1,GooglePlay,2025-08-08,123200,2223
Order Complete (App),,ruby_3,11000,17,김태형,297,158901,0,1,GooglePlay,2025-08-08,112200,2223
Order Complete (App),,ruby_3,11000,34,진우서우,531,1506,2310,1,GooglePlay,2025-07-28,904200,70
Order Complete (App),,ruby_3,11000,34,진우서우,531,1506,110,1,GooglePlay,2025-07-28,882200,70
Order Complete (App),,ads_remove,7700,16,나라말싸미,255,2426,0,1,GooglePlay,2025-08-15,0,3355
Order Complete (App),,ads_remove,7700,1,독거총각,7,18000,0,1,GooglePlay,2025-08-29,0,99999999
Order Complete (App),,ruby_3,11000,9,밤벌레,272,136027,0,1,GooglePlay,2025-08-21,93500,2836
Order Complete (App),,ruby_2,6600,19,고슬,468,233450,2860,1,OneStore,2025-08-12,944900,153
Order Complete (App),,ads_remove,7700,1,근이,4,8000,0,1,GooglePlay,2025-08-29,0,99999999
Order Complete (App),,ruby_3,11000,34,진우서우,531,205711,110,1,GooglePlay,2025-07-28,871200,70
Order Complete (App),,ruby_4,33000,19,고슬,468,183450,5500,1,OneStore,2025-08-12,938300,153
Order Complete (App),,ruby_5,55000,14,다미보이,147,58298,0,1,GooglePlay,2025-08-16,7700,6091
Order Complete (App),,ruby_5,55000,19,고슬,468,88975,5500,1,OneStore,2025-08-12,905300,153
Order Complete (App),,ads_remove,7700,1,애완녀,4,8000,0,1,GooglePlay,2025-08-29,0,99999999
Order Complete (App),,ads_remove,7700,1,cholwood,5,14000,0,1,GooglePlay,2025-08-29,0,99999999
Order Complete (App),,ruby_2,6600,8,raonao,270,2206,220,1,GooglePlay,2025-08-23,146300,2913
Order Complete (App),,ruby_2,6600,4,은근슬젓,165,3975,220,1,GooglePlay,2025-08-27,20900,5836
Order Complete (App),,ads_remove,7700,1,난무,4,8000,0,1,GooglePlay,2025-08-29,0,99999999
Order Complete (App),,ruby_1,1100,26,조승연,853,1195684,0,1,GooglePlay,2025-08-04,3598100,9
Order Complete (App),,ruby_2,6600,3,난포기,85,816882,330,1,GooglePlay,2025-07-23,53900,9369
Order Complete (App),,ruby_2,6600,4,은근슬젓,147,21000,0,1,GooglePlay,2025-08-27,14300,6404
Order Complete (App),,ruby_4,33000,44,심대표,742,661,0,1,GooglePlay,2025-07-18,1621400,17
Order Complete (App),,ruby_5,55000,29,무랭이,427,15209,0,1,GooglePlay,2025-08-02,399300,312
Order Complete (App),,ruby_4,33000,26,조승연,832,1461923,0,1,GooglePlay,2025-08-04,3565100,10
Order Complete (App),,ruby_3,11000,29,무랭이,425,73159,0,1,GooglePlay,2025-08-02,388300,358
Order Complete (App),,ruby_6,110000,33,암부,953,412183,9620,1,GooglePlay,2025-07-29,5947700,3
Order Complete (App),,ruby_4,33000,43,개근남,770,206710,0,1,GooglePlay,2025-07-18,1618100,15
Order Complete (App),,ruby_4,33000,43,개근남,770,8910,0,1,GooglePlay,2025-07-18,1585100,15
Order Complete (App),,ruby_2,6600,7,아오키지,251,200716,660,1,GooglePlay,2025-08-23,227700,3493
Order Complete (App),,ruby_3,11000,1,미루영,24,150435,0,1,GooglePlay,2025-08-29,0,19133
Order Complete (App),,ruby_6,110000,40,환영z,349,403906,0,1,GooglePlay,2025-07-20,7700,1430
Order Complete (App),,ruby_4,33000,3,버몬드,150,95098,220,1,GooglePlay,2025-08-27,33000,6044
Order Complete (App),,ruby_4,33000,44,심대표,687,256156,11000,1,GooglePlay,2025-07-18,1588400,23
Order Complete (App),,ruby_6,110000,44,심대표,687,256156,0,1,GooglePlay,2025-07-18,1478400,23
Order Complete (App),,ruby_1,1100,2,난웅,25,156805,770,1,GooglePlay,2025-08-29,7700,18704
Order Complete (App),,ruby_4,33000,3,HYUCK,118,8348,0,0,GooglePlay,2025-07-15,86900,4365
Order Complete (App),,ruby_2,6600,2,난웅,25,156805,0,1,GooglePlay,2025-08-29,0,18704
Order Complete (App),,ruby_1,1100,26,조승연,823,1611673,0,1,GooglePlay,2025-08-04,3564000,11
Order Complete (App),,ruby_3,11000,26,조승연,820,1592098,0,1,GooglePlay,2025-08-04,3553000,11
Order Complete (App),,ads_remove,7700,1,두돼쥐,9,15000,0,1,GooglePlay,2025-08-29,0,99999999
Order Complete (App),,ruby_6,110000,26,조승연,813,525898,0,1,GooglePlay,2025-08-04,3443000,11
Order Complete (App),,ads_remove,7700,2,재난지원금,33,168542,0,1,GooglePlay,2025-08-29,0,17133
Order Complete (App),,ruby_4,33000,42,Nospoon,445,3135,0,1,GooglePlay,2025-07-19,207900,207
Order Complete (App),,ruby_2,6600,35,아루맘,526,37593,0,1,GooglePlay,2025-07-26,411400,76
Order Complete (App),,ruby_3,11000,26,조승연,808,509273,0,1,GooglePlay,2025-08-04,3432000,11
Order Complete (App),,ruby_4,33000,32,코리아se스머신,690,260293,330,1,GooglePlay,2025-07-30,2161500,21
Order Complete (App),,ruby_5,19,29,투리보스,326,31175,0,1,GooglePlay,2025-07-30,7700,1851
Order Complete (App),,ruby_6,20,29,투리보스,326,31175,0,1,GooglePlay,2025-07-30,7700,1851
Order Complete (App),,ruby_6,20,29,투리보스,326,31175,0,1,GooglePlay,2025-07-30,7700,1851
Order Complete (App),,ruby_6,110000,35,허어어니,592,2342,1430,1,GooglePlay,2025-07-27,1223200,36
Order Complete (App),,ruby_5,55000,26,조승연,801,219298,550,1,GooglePlay,2025-08-04,3377000,11
Order Complete (App),,ruby_4,33000,26,조승연,801,98798,550,1,GooglePlay,2025-08-04,3344000,11
Order Complete (App),,ruby_5,55000,32,코리아se스머신,686,253943,330,1,GooglePlay,2025-07-30,2106500,22
Order Complete (App),,ruby_2,6600,26,조승연,801,3286,0,1,GooglePlay,2025-08-04,3337400,11
Order Complete (App),,ruby_3,11000,28,김루팡,445,189484,2200,1,GooglePlay,2025-08-03,622600,232
Order Complete (App),,ruby_6,110000,35,허어어니,591,3292,330,1,GooglePlay,2025-07-27,1113200,35
Order Complete (App),,ruby_2,6600,31,김철호,387,26147,0,1,GooglePlay,2025-07-30,64900,691
Order Complete (App),,ruby_3,11000,13,Hotal,649,810,0,1,GooglePlay,2025-08-18,1842500,27
Order Complete (App),,ruby_4,33000,28,김루팡,440,111409,0,1,GooglePlay,2025-08-03,589600,232
Order Complete (App),,ruby_4,33000,27,chemma,475,452316,220,1,GooglePlay,2025-08-04,569800,143
Order Complete (App),,ruby_3,11000,40,로봇,511,168303,220,1,GooglePlay,2025-07-18,524700,97
Order Complete (App),,ruby_3,11000,13,Hotal,648,685,220,1,GooglePlay,2025-08-18,1831500,27
Order Complete (App),,ruby_3,11000,35,허어어니,573,199892,1430,1,GooglePlay,2025-07-27,1102200,38
Order Complete (App),,ruby_3,11000,43,태백,643,5184,2200,1,GooglePlay,2025-07-18,1205600,28
Order Complete (App),,ruby_3,11000,43,태백,643,5184,0,1,GooglePlay,2025-07-18,1183600,28
Order Complete (App),,ruby_2,6600,13,Hotal,647,535,110,1,GooglePlay,2025-08-18,1824900,27
Order Complete (App),,ruby_4,33000,35,허어어니,568,42967,330,1,GooglePlay,2025-07-27,1069200,40
Order Complete (App),,ruby_2,6600,27,chemma,451,1299116,110,1,GooglePlay,2025-08-04,563200,184
Order Complete (App),,ruby_6,110000,27,chemma,451,4616,110,1,GooglePlay,2025-08-04,453200,184
Order Complete (App),,ruby_3,11000,25,일본인,506,295826,330,1,GooglePlay,2025-08-05,995500,106
Order Complete (App),,ruby_3,11000,25,일본인,506,95826,6930,1,GooglePlay,2025-08-05,995500,106
Order Complete (App),,ruby_5,55000,25,일본인,506,95826,330,1,GooglePlay,2025-08-05,929500,106
Order Complete (App),,ruby_1,1100,2,아토리,35,175284,770,1,GooglePlay,2025-08-29,7700,17504
Order Complete (App),,ruby_2,6600,2,아토리,35,175284,0,1,GooglePlay,2025-08-29,0,17504
