"Event Category","Custom Event Properties","Product ID","Product Price"
"ItemPurchased (App)","{""Time"":""2026-03-14 02:04:03"",""UserUUID"":""cc23a050-fe24-11f0-8cb5-f761ec76d908"",""a_EventItem"":"""",""a_attendance_count"":43,""a_user_name"":""이군7"",""a_user_stage"":486,""b.diamond"":418847,""b.ruby"":0,""boxAllCount"":8100,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-01-30"",""total_payment_amount"":383900,""user_rank"":2358}","(기간한정 일간)영웅__0__110",110
"ItemPurchased (App)","{""Time"":""2026-03-14 02:03:54"",""UserUUID"":""cc23a050-fe24-11f0-8cb5-f761ec76d908"",""a_EventItem"":"""",""a_attendance_count"":43,""a_user_name"":""이군7"",""a_user_stage"":486,""b.diamond"":414347,""b.ruby"":110,""boxAllCount"":8100,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-01-30"",""total_payment_amount"":383900,""user_rank"":2358}","돌발_던전3__6__990",990
"ItemPurchased (App)","{""Time"":""2026-03-14 01:49:52"",""UserUUID"":""2a1107e0-011b-11f1-87a4-d7dac52d67ee"",""a_EventItem"":"""",""a_attendance_count"":16,""a_user_name"":""은사"",""a_user_stage"":296,""b.diamond"":5749276,""b.ruby"":330,""boxAllCount"":7010,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-03"",""total_payment_amount"":523600,""user_rank"":4390}","사냥 패스__1__770",770
"ItemPurchased (App)","{""Time"":""2026-03-14 01:49:19"",""UserUUID"":""2a1107e0-011b-11f1-87a4-d7dac52d67ee"",""a_EventItem"":"""",""a_attendance_count"":16,""a_user_name"":""은사"",""a_user_stage"":296,""b.diamond"":5702476,""b.ruby"":1100,""boxAllCount"":7010,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-03"",""total_payment_amount"":523600,""user_rank"":4390}","돌발_갑옷2__1__1100",1100
"ItemPurchased (App)","{""Time"":""2026-03-14 01:49:16"",""UserUUID"":""2a1107e0-011b-11f1-87a4-d7dac52d67ee"",""a_EventItem"":"""",""a_attendance_count"":16,""a_user_name"":""은사"",""a_user_stage"":296,""b.diamond"":5697476,""b.ruby"":2200,""boxAllCount"":7010,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-03"",""total_payment_amount"":523600,""user_rank"":4390}","돌발_무기2__2__1100",1100
"ItemPurchased (App)","{""Time"":""2026-03-14 01:44:18"",""UserUUID"":""bf67ac40-7d46-11ef-b8c8-9f6e7b6da44c"",""a_EventItem"":"""",""a_attendance_count"":518,""a_user_name"":""국민병정"",""a_user_stage"":1540,""b.diamond"":552058,""b.ruby"":6710,""boxAllCount"":18060,""curserver"":0,""iap_platform"":""OneStore"",""install_day"":""2024-09-28"",""total_payment_amount"":1167100,""user_rank"":19}","돌발_던전1__11__990",990
"ItemPurchased (App)","{""Time"":""2026-03-14 01:39:17"",""UserUUID"":""2a1107e0-011b-11f1-87a4-d7dac52d67ee"",""a_EventItem"":"""",""a_attendance_count"":16,""a_user_name"":""은사"",""a_user_stage"":289,""b.diamond"":5662301,""b.ruby"":0,""boxAllCount"":6000,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-03"",""total_payment_amount"":490600,""user_rank"":4504}","돌발_갑옷2__0__550",550
"ItemPurchased (App)","{""Time"":""2026-03-14 01:39:11"",""UserUUID"":""2a1107e0-011b-11f1-87a4-d7dac52d67ee"",""a_EventItem"":"""",""a_attendance_count"":16,""a_user_name"":""은사"",""a_user_stage"":289,""b.diamond"":5658801,""b.ruby"":550,""boxAllCount"":6000,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-03"",""total_payment_amount"":490600,""user_rank"":4504}","돌발_무기2__1__550",550
"ItemPurchased (App)","{""Time"":""2026-03-14 01:26:45"",""UserUUID"":""031eb710-c9ba-11f0-a912-7d87817db723"",""a_EventItem"":"""",""a_attendance_count"":108,""a_user_name"":""upright"",""a_user_stage"":1108,""b.diamond"":35222,""b.ruby"":0,""boxAllCount"":51470,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-11-25"",""total_payment_amount"":2326500,""user_rank"":425}","(기간한정 일간)연구석__0__110",110
"ItemPurchased (App)","{""Time"":""2026-03-14 01:26:42"",""UserUUID"":""031eb710-c9ba-11f0-a912-7d87817db723"",""a_EventItem"":"""",""a_attendance_count"":108,""a_user_name"":""upright"",""a_user_stage"":1108,""b.diamond"":35222,""b.ruby"":0,""boxAllCount"":51470,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-11-25"",""total_payment_amount"":2326500,""user_rank"":425}","(기간한정 일간)어빌석__0__110",110
"ItemPurchased (App)","{""Time"":""2026-03-14 01:26:39"",""UserUUID"":""031eb710-c9ba-11f0-a912-7d87817db723"",""a_EventItem"":"""",""a_attendance_count"":108,""a_user_name"":""upright"",""a_user_stage"":1108,""b.diamond"":35222,""b.ruby"":110,""boxAllCount"":51470,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-11-25"",""total_payment_amount"":2326500,""user_rank"":425}","(기간한정 일간)다이아__0__110",110
"ItemPurchased (App)","{""Time"":""2026-03-14 01:26:36"",""UserUUID"":""031eb710-c9ba-11f0-a912-7d87817db723"",""a_EventItem"":"""",""a_attendance_count"":108,""a_user_name"":""upright"",""a_user_stage"":1108,""b.diamond"":25722,""b.ruby"":330,""boxAllCount"":51470,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-11-25"",""total_payment_amount"":2326500,""user_rank"":425}","(기간한정 일간)장비__0__110",110
"ItemPurchased (App)","{""Time"":""2026-03-14 01:26:30"",""UserUUID"":""031eb710-c9ba-11f0-a912-7d87817db723"",""a_EventItem"":"""",""a_attendance_count"":108,""a_user_name"":""upright"",""a_user_stage"":1107,""b.diamond"":21222,""b.ruby"":440,""boxAllCount"":51470,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-11-25"",""total_payment_amount"":2326500,""user_rank"":425}","(기간한정 일간)영웅__0__110",110
"ItemPurchased (App)","{""Time"":""2026-03-14 01:18:18"",""UserUUID"":""031eb710-c9ba-11f0-a912-7d87817db723"",""a_EventItem"":"""",""a_attendance_count"":108,""a_user_name"":""upright"",""a_user_stage"":1092,""b.diamond"":1030322,""b.ruby"":550,""boxAllCount"":51440,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-11-25"",""total_payment_amount"":2326500,""user_rank"":425}","(기간한정 일간)입장권2__1__550",550
"ItemPurchased (App)","{""Time"":""2026-03-14 01:18:12"",""UserUUID"":""031eb710-c9ba-11f0-a912-7d87817db723"",""a_EventItem"":"""",""a_attendance_count"":108,""a_user_name"":""upright"",""a_user_stage"":1092,""b.diamond"":948322,""b.ruby"":1100,""boxAllCount"":51440,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-11-25"",""total_payment_amount"":2326500,""user_rank"":425}","육성 패스__4__3300",3300
"ItemPurchased (App)","{""Time"":""2026-03-14 01:18:09"",""UserUUID"":""031eb710-c9ba-11f0-a912-7d87817db723"",""a_EventItem"":"""",""a_attendance_count"":108,""a_user_name"":""upright"",""a_user_stage"":1092,""b.diamond"":385822,""b.ruby"":4400,""boxAllCount"":51440,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-11-25"",""total_payment_amount"":2326500,""user_rank"":425}","육성 패스__3__2200",2200
"ItemPurchased (App)","{""Time"":""2026-03-14 01:15:39"",""UserUUID"":""577680c0-d9d9-11f0-a81b-eb9987951d41"",""a_EventItem"":"""",""a_attendance_count"":89,""a_user_name"":""조부장"",""a_user_stage"":1171,""b.diamond"":643050,""b.ruby"":880,""boxAllCount"":21810,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-12-15"",""total_payment_amount"":1617000,""user_rank"":289}","돌발_나무__8__990",990
"ItemPurchased (App)","{""Time"":""2026-03-14 01:11:34"",""UserUUID"":""031eb710-c9ba-11f0-a912-7d87817db723"",""a_EventItem"":"""",""a_attendance_count"":108,""a_user_name"":""upright"",""a_user_stage"":1092,""b.diamond"":970522,""b.ruby"":1100,""boxAllCount"":51440,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-11-25"",""total_payment_amount"":2271500,""user_rank"":425}","사냥 패스__6__3300",3300
"ItemPurchased (App)","{""Time"":""2026-03-14 01:09:10"",""UserUUID"":""031eb710-c9ba-11f0-a912-7d87817db723"",""a_EventItem"":"""",""a_attendance_count"":108,""a_user_name"":""upright"",""a_user_stage"":1092,""b.diamond"":1263022,""b.ruby"":4400,""boxAllCount"":51440,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-11-25"",""total_payment_amount"":2271500,""user_rank"":425}","사냥 패스__5__3300",3300
"ItemPurchased (App)","{""Time"":""2026-03-14 01:09:04"",""UserUUID"":""031eb710-c9ba-11f0-a912-7d87817db723"",""a_EventItem"":"""",""a_attendance_count"":108,""a_user_name"":""upright"",""a_user_stage"":1092,""b.diamond"":700522,""b.ruby"":7700,""boxAllCount"":51440,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-11-25"",""total_payment_amount"":2271500,""user_rank"":425}","사냥 패스__4__3300",3300
"ItemPurchased (App)","{""Time"":""2026-03-14 01:00:20"",""UserUUID"":""031eb710-c9ba-11f0-a912-7d87817db723"",""a_EventItem"":"""",""a_attendance_count"":108,""a_user_name"":""upright"",""a_user_stage"":1092,""b.diamond"":131972,""b.ruby"":0,""boxAllCount"":50670,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-11-25"",""total_payment_amount"":2161500,""user_rank"":425}","(기간한정 일간)입장권2__0__110",110
"ItemPurchased (App)","{""Time"":""2026-03-14 00:54:38"",""UserUUID"":""031eb710-c9ba-11f0-a912-7d87817db723"",""a_EventItem"":"""",""a_attendance_count"":108,""a_user_name"":""upright"",""a_user_stage"":1092,""b.diamond"":104822,""b.ruby"":110,""boxAllCount"":50670,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-11-25"",""total_payment_amount"":2161500,""user_rank"":425}","돌발_가속횟수__14__3300",3300
"ItemPurchased (App)","{""Time"":""2026-03-14 00:54:23"",""UserUUID"":""54ac8250-9587-11ef-bae1-e99e5909ec5f"",""a_EventItem"":"""",""a_attendance_count"":502,""a_user_name"":""예슬아"",""a_user_stage"":1540,""b.diamond"":265825,""b.ruby"":1100,""boxAllCount"":336040,""curserver"":0,""iap_platform"":""OneStore"",""install_day"":""2024-10-28"",""total_payment_amount"":7338900,""user_rank"":1}","(기간한정 일간)입장권2__2__1100",1100
"ItemPurchased (App)","{""Time"":""2026-03-14 00:54:20"",""UserUUID"":""54ac8250-9587-11ef-bae1-e99e5909ec5f"",""a_EventItem"":"""",""a_attendance_count"":502,""a_user_name"":""예슬아"",""a_user_stage"":1540,""b.diamond"":100825,""b.ruby"":2200,""boxAllCount"":336040,""curserver"":0,""iap_platform"":""OneStore"",""install_day"":""2024-10-28"",""total_payment_amount"":7338900,""user_rank"":1}","(기간한정 일간)입장권2__1__550",550
"ItemPurchased (App)","{""Time"":""2026-03-14 00:54:14"",""UserUUID"":""54ac8250-9587-11ef-bae1-e99e5909ec5f"",""a_EventItem"":"""",""a_attendance_count"":502,""a_user_name"":""예슬아"",""a_user_stage"":1540,""b.diamond"":18825,""b.ruby"":2750,""boxAllCount"":336040,""curserver"":0,""iap_platform"":""OneStore"",""install_day"":""2024-10-28"",""total_payment_amount"":7338900,""user_rank"":1}","(기간한정 일간)입장권2__0__110",110
"ItemPurchased (App)","{""Time"":""2026-03-14 00:53:50"",""UserUUID"":""031eb710-c9ba-11f0-a912-7d87817db723"",""a_EventItem"":"""",""a_attendance_count"":108,""a_user_name"":""upright"",""a_user_stage"":1092,""b.diamond"":94322,""b.ruby"":3410,""boxAllCount"":50670,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-11-25"",""total_payment_amount"":2161500,""user_rank"":425}","(기간한정 주간)영웅__1__3300",3300
"ItemPurchased (App)","{""Time"":""2026-03-14 00:53:47"",""UserUUID"":""031eb710-c9ba-11f0-a912-7d87817db723"",""a_EventItem"":"""",""a_attendance_count"":108,""a_user_name"":""upright"",""a_user_stage"":1092,""b.diamond"":64322,""b.ruby"":6710,""boxAllCount"":50670,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-11-25"",""total_payment_amount"":2161500,""user_rank"":425}","(기간한정 주간)영웅__0__1100",1100
"ItemPurchased (App)","{""Time"":""2026-03-14 00:52:17"",""UserUUID"":""031eb710-c9ba-11f0-a912-7d87817db723"",""a_EventItem"":"""",""a_attendance_count"":108,""a_user_name"":""upright"",""a_user_stage"":1091,""b.diamond"":51572,""b.ruby"":7810,""boxAllCount"":50640,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-11-25"",""total_payment_amount"":2161500,""user_rank"":425}","돌발_요괴전2__3__3300",3300
"ItemPurchased (App)","{""Time"":""2026-03-14 00:49:05"",""UserUUID"":""031eb710-c9ba-11f0-a912-7d87817db723"",""a_EventItem"":"""",""a_attendance_count"":108,""a_user_name"":""upright"",""a_user_stage"":1091,""b.diamond"":43972,""b.ruby"":110,""boxAllCount"":50640,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-11-25"",""total_payment_amount"":2051500,""user_rank"":425}","돌발_나무__7__990",990
"ItemPurchased (App)","{""Time"":""2026-03-14 00:23:04"",""UserUUID"":""765f3530-a762-11f0-8a45-d31b6a591896"",""a_EventItem"":"""",""a_attendance_count"":154,""a_user_name"":""TripleS"",""a_user_stage"":1540,""b.diamond"":263999,""b.ruby"":3000,""boxAllCount"":301120,""curserver"":1,""iap_platform"":""OneStore"",""install_day"":""2025-10-12"",""total_payment_amount"":11905300,""user_rank"":1}","(기간한정 일간)입장권2__2__1100",1100
"ItemPurchased (App)","{""Time"":""2026-03-14 00:23:01"",""UserUUID"":""765f3530-a762-11f0-8a45-d31b6a591896"",""a_EventItem"":"""",""a_attendance_count"":154,""a_user_name"":""TripleS"",""a_user_stage"":1540,""b.diamond"":263999,""b.ruby"":3000,""boxAllCount"":301120,""curserver"":1,""iap_platform"":""OneStore"",""install_day"":""2025-10-12"",""total_payment_amount"":11905300,""user_rank"":1}","(기간한정 일간)입장권2__1__550",550
"ItemPurchased (App)","{""Time"":""2026-03-14 00:22:58"",""UserUUID"":""765f3530-a762-11f0-8a45-d31b6a591896"",""a_EventItem"":"""",""a_attendance_count"":154,""a_user_name"":""TripleS"",""a_user_stage"":1540,""b.diamond"":16999,""b.ruby"":4650,""boxAllCount"":301120,""curserver"":1,""iap_platform"":""OneStore"",""install_day"":""2025-10-12"",""total_payment_amount"":11905300,""user_rank"":1}","(기간한정 일간)입장권2__0__110",110
"ItemPurchased (App)","{""Time"":""2026-03-14 00:20:04"",""UserUUID"":""765f3530-a762-11f0-8a45-d31b6a591896"",""a_EventItem"":"""",""a_attendance_count"":154,""a_user_name"":""TripleS"",""a_user_stage"":1540,""b.diamond"":613349,""b.ruby"":4760,""boxAllCount"":301120,""curserver"":1,""iap_platform"":""OneStore"",""install_day"":""2025-10-12"",""total_payment_amount"":11905300,""user_rank"":1}","돌발_스테이지2__14__3300",3300
"ItemPurchased (App)","{""Time"":""2026-03-14 00:19:36"",""UserUUID"":""55396f20-1e8f-11f1-b7c2-3b8ac5d23ba4"",""a_EventItem"":"""",""a_attendance_count"":2,""a_user_name"":""조방댕"",""a_user_stage"":65,""b.diamond"":629429,""b.ruby"":0,""boxAllCount"":1110,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-13"",""total_payment_amount"":7700,""user_rank"":12401}","구독권1__770",770
"ItemPurchased (App)","{""Time"":""2026-03-14 00:07:32"",""UserUUID"":""9aac0050-ed9c-11f0-8d1c-9f3d436e5f12"",""a_EventItem"":"""",""a_attendance_count"":64,""a_user_name"":""리스트26"",""a_user_stage"":897,""b.diamond"":105118,""b.ruby"":5940,""boxAllCount"":15040,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-01-09"",""total_payment_amount"":1613700,""user_rank"":808}","돌발_회심타확률__8__990",990
"ItemPurchased (App)","{""Time"":""2026-03-14 00:07:08"",""UserUUID"":""9aac0050-ed9c-11f0-8d1c-9f3d436e5f12"",""a_EventItem"":"""",""a_attendance_count"":64,""a_user_name"":""리스트26"",""a_user_stage"":897,""b.diamond"":74618,""b.ruby"":6930,""boxAllCount"":15040,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-01-09"",""total_payment_amount"":1613700,""user_rank"":808}","구독권4__660",660
"ItemPurchased (App)","{""Time"":""2026-03-14 00:07:05"",""UserUUID"":""9aac0050-ed9c-11f0-8d1c-9f3d436e5f12"",""a_EventItem"":"""",""a_attendance_count"":64,""a_user_name"":""리스트26"",""a_user_stage"":897,""b.diamond"":63618,""b.ruby"":7590,""boxAllCount"":15040,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-01-09"",""total_payment_amount"":1613700,""user_rank"":808}","구독권3__660",660
"ItemPurchased (App)","{""Time"":""2026-03-14 00:06:29"",""UserUUID"":""eb55b150-8194-11f0-9647-c522e92b8a5a"",""a_EventItem"":"""",""a_attendance_count"":202,""a_user_name"":""독도지킴이"",""a_user_stage"":1540,""b.diamond"":2105517,""b.ruby"":10910,""boxAllCount"":48750,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-08-25"",""total_payment_amount"":3311000,""user_rank"":15}","(기간한정 일간)입장권1__0__110",110
"ItemPurchased (App)","{""Time"":""2026-03-13 23:30:20"",""UserUUID"":""05d18530-1ee4-11f1-af0b-2760282bacea"",""a_EventItem"":"""",""a_attendance_count"":1,""a_user_name"":""다살비"",""a_user_stage"":31,""b.diamond"":105548,""b.ruby"":0,""boxAllCount"":330,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-13"",""total_payment_amount"":11000,""user_rank"":17385}","돌발_고려2__0__330",330
"ItemPurchased (App)","{""Time"":""2026-03-13 23:19:28"",""UserUUID"":""d2bbf910-feb7-11f0-b797-efe9d82a545d"",""a_EventItem"":"""",""a_attendance_count"":34,""a_user_name"":""류삐"",""a_user_stage"":338,""b.diamond"":398962,""b.ruby"":110,""boxAllCount"":8940,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-01-31"",""total_payment_amount"":77000,""user_rank"":3965}","돌발_사형수__2__1100",1100
"ItemPurchased (App)","{""Time"":""2026-03-13 23:17:30"",""UserUUID"":""05d18530-1ee4-11f1-af0b-2760282bacea"",""a_EventItem"":"""",""a_attendance_count"":1,""a_user_name"":""다살비"",""a_user_stage"":24,""b.diamond"":155745,""b.ruby"":330,""boxAllCount"":300,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-13"",""total_payment_amount"":11000,""user_rank"":17385}","구독권1__770",770
"ItemPurchased (App)","{""Time"":""2026-03-13 23:11:28"",""UserUUID"":""d2bbf910-feb7-11f0-b797-efe9d82a545d"",""a_EventItem"":"""",""a_attendance_count"":34,""a_user_name"":""류삐"",""a_user_stage"":332,""b.diamond"":386462,""b.ruby"":110,""boxAllCount"":8940,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-01-31"",""total_payment_amount"":66000,""user_rank"":3965}","돌발_나무__0__990",990
"ItemPurchased (App)","{""Time"":""2026-03-13 22:02:14"",""UserUUID"":""da168530-10b5-11f1-b505-eb1b8b3b2c09"",""a_EventItem"":"""",""a_attendance_count"":12,""a_user_name"":""초패량"",""a_user_stage"":120,""b.diamond"":106365,""b.ruby"":0,""boxAllCount"":870,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-23"",""total_payment_amount"":11000,""user_rank"":8127}","다이아패키지2__550",550
"ItemPurchased (App)","{""Time"":""2026-03-13 22:02:05"",""UserUUID"":""da168530-10b5-11f1-b505-eb1b8b3b2c09"",""a_EventItem"":"""",""a_attendance_count"":12,""a_user_name"":""초패량"",""a_user_stage"":120,""b.diamond"":88365,""b.ruby"":550,""boxAllCount"":870,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-23"",""total_payment_amount"":11000,""user_rank"":8127}","다이아패키지2__550",550
"ItemPurchased (App)","{""Time"":""2026-03-13 21:38:00"",""UserUUID"":""ae011760-1c29-11f1-bb05-6706885cb8a2"",""a_EventItem"":"""",""a_attendance_count"":4,""a_user_name"":""아련"",""a_user_stage"":426,""b.diamond"":55245,""b.ruby"":0,""boxAllCount"":6980,""curserver"":1,""iap_platform"":""OneStore"",""install_day"":""2026-03-10"",""total_payment_amount"":567600,""user_rank"":3112}","(기간한정 일간)입장권2__0__110",110
"ItemPurchased (App)","{""Time"":""2026-03-13 21:37:57"",""UserUUID"":""ae011760-1c29-11f1-bb05-6706885cb8a2"",""a_EventItem"":"""",""a_attendance_count"":4,""a_user_name"":""아련"",""a_user_stage"":426,""b.diamond"":38745,""b.ruby"":110,""boxAllCount"":6980,""curserver"":1,""iap_platform"":""OneStore"",""install_day"":""2026-03-10"",""total_payment_amount"":567600,""user_rank"":3112}","(기간한정 일간)가속__0__110",110
"ItemPurchased (App)","{""Time"":""2026-03-13 21:29:27"",""UserUUID"":""ae011760-1c29-11f1-bb05-6706885cb8a2"",""a_EventItem"":"""",""a_attendance_count"":4,""a_user_name"":""아련"",""a_user_stage"":426,""b.diamond"":12445,""b.ruby"":220,""boxAllCount"":6590,""curserver"":1,""iap_platform"":""OneStore"",""install_day"":""2026-03-10"",""total_payment_amount"":567600,""user_rank"":3112}","돌발_승급__5__3300",3300
"ItemPurchased (App)","{""Time"":""2026-03-13 20:58:13"",""UserUUID"":""5d41fbb0-e6e5-11f0-a61f-7726515b6e98"",""a_EventItem"":"""",""a_attendance_count"":72,""a_user_name"":""이재준"",""a_user_stage"":625,""b.diamond"":77164,""b.ruby"":110,""boxAllCount"":44550,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-01-01"",""total_payment_amount"":591800,""user_rank"":1488}","돌발_회심타확률__4__990",990
"ItemPurchased (App)","{""Time"":""2026-03-13 20:42:19"",""UserUUID"":""cc23a050-fe24-11f0-8cb5-f761ec76d908"",""a_EventItem"":"""",""a_attendance_count"":42,""a_user_name"":""이군7"",""a_user_stage"":486,""b.diamond"":446416,""b.ruby"":0,""boxAllCount"":8100,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-01-30"",""total_payment_amount"":372900,""user_rank"":2388}","레벨 패스__2__1100",1100
"ItemPurchased (App)","{""Time"":""2026-03-13 19:49:18"",""UserUUID"":""41bf3be0-1ebd-11f1-b6ec-0d7e08e34dd2"",""a_EventItem"":"""",""a_attendance_count"":1,""a_user_name"":""검마르"",""a_user_stage"":65,""b.diamond"":18530,""b.ruby"":0,""boxAllCount"":900,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-13"",""total_payment_amount"":18700,""user_rank"":15480}","(기간한정 주간)다이아__0__1100",1100
"ItemPurchased (App)","{""Time"":""2026-03-13 19:41:07"",""UserUUID"":""b95d0170-05ac-11f1-9e00-332cfce32324"",""a_EventItem"":"""",""a_attendance_count"":33,""a_user_name"":""똘쀼기"",""a_user_stage"":467,""b.diamond"":340382,""b.ruby"":0,""boxAllCount"":6280,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-09"",""total_payment_amount"":187000,""user_rank"":2482}","구독권4__660",660
"ItemPurchased (App)","{""Time"":""2026-03-13 19:40:25"",""UserUUID"":""b95d0170-05ac-11f1-9e00-332cfce32324"",""a_EventItem"":"""",""a_attendance_count"":33,""a_user_name"":""똘쀼기"",""a_user_stage"":467,""b.diamond"":328082,""b.ruby"":550,""boxAllCount"":6280,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-09"",""total_payment_amount"":185900,""user_rank"":2482}","구독권3__660",660
"ItemPurchased (App)","{""Time"":""2026-03-13 19:30:05"",""UserUUID"":""7f94edc0-1ab7-11f1-a95d-2ffff6a70afc"",""a_EventItem"":"""",""a_attendance_count"":6,""a_user_name"":""독비"",""a_user_stage"":181,""b.diamond"":67246,""b.ruby"":0,""boxAllCount"":1080,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-08"",""total_payment_amount"":14300,""user_rank"":7055}","구독권4__660",660
"ItemPurchased (App)","{""Time"":""2026-03-13 18:53:29"",""UserUUID"":""07ccbad0-814c-11ef-896c-6b707883d646"",""a_EventItem"":"""",""a_attendance_count"":155,""a_user_name"":""테라"",""a_user_stage"":1020,""b.diamond"":49273,""b.ruby"":110,""boxAllCount"":43480,""curserver"":0,""iap_platform"":""GooglePlay"",""install_day"":""2024-10-03"",""total_payment_amount"":701800,""user_rank"":155}","돌발_절멸타확률__6__990",990
"ItemPurchased (App)","{""Time"":""2026-03-13 18:33:08"",""UserUUID"":""ae011760-1c29-11f1-bb05-6706885cb8a2"",""a_EventItem"":"""",""a_attendance_count"":4,""a_user_name"":""아련"",""a_user_stage"":395,""b.diamond"":58979,""b.ruby"":220,""boxAllCount"":6590,""curserver"":1,""iap_platform"":""OneStore"",""install_day"":""2026-03-10"",""total_payment_amount"":534600,""user_rank"":3500}","돌발_던전2__2__990",990
"ItemPurchased (App)","{""Time"":""2026-03-13 18:31:14"",""UserUUID"":""ae011760-1c29-11f1-bb05-6706885cb8a2"",""a_EventItem"":"""",""a_attendance_count"":4,""a_user_name"":""아련"",""a_user_stage"":395,""b.diamond"":48979,""b.ruby"":550,""boxAllCount"":6590,""curserver"":1,""iap_platform"":""OneStore"",""install_day"":""2026-03-10"",""total_payment_amount"":528000,""user_rank"":3500}","돌발_패기__0__550",550
"ItemPurchased (App)","{""Time"":""2026-03-13 18:01:30"",""UserUUID"":""ae011760-1c29-11f1-bb05-6706885cb8a2"",""a_EventItem"":"""",""a_attendance_count"":4,""a_user_name"":""아련"",""a_user_stage"":368,""b.diamond"":683579,""b.ruby"":0,""boxAllCount"":6590,""curserver"":1,""iap_platform"":""OneStore"",""install_day"":""2026-03-10"",""total_payment_amount"":517000,""user_rank"":3500}","레벨 패스__0__550",550
"ItemPurchased (App)","{""Time"":""2026-03-13 18:01:27"",""UserUUID"":""ae011760-1c29-11f1-bb05-6706885cb8a2"",""a_EventItem"":"""",""a_attendance_count"":4,""a_user_name"":""아련"",""a_user_stage"":368,""b.diamond"":589829,""b.ruby"":550,""boxAllCount"":6590,""curserver"":1,""iap_platform"":""OneStore"",""install_day"":""2026-03-10"",""total_payment_amount"":517000,""user_rank"":3500}","사냥 패스__0__550",550
"ItemPurchased (App)","{""Time"":""2026-03-13 18:01:18"",""UserUUID"":""ae011760-1c29-11f1-bb05-6706885cb8a2"",""a_EventItem"":"""",""a_attendance_count"":4,""a_user_name"":""아련"",""a_user_stage"":368,""b.diamond"":496079,""b.ruby"":1100,""boxAllCount"":6590,""curserver"":1,""iap_platform"":""OneStore"",""install_day"":""2026-03-10"",""total_payment_amount"":517000,""user_rank"":3500}","육성 패스__2__1100",1100
"ItemPurchased (App)","{""Time"":""2026-03-13 18:01:15"",""UserUUID"":""ae011760-1c29-11f1-bb05-6706885cb8a2"",""a_EventItem"":"""",""a_attendance_count"":4,""a_user_name"":""아련"",""a_user_stage"":368,""b.diamond"":308579,""b.ruby"":2200,""boxAllCount"":6590,""curserver"":1,""iap_platform"":""OneStore"",""install_day"":""2026-03-10"",""total_payment_amount"":517000,""user_rank"":3500}","육성 패스__1__770",770
