"Event Category","Custom Event Properties"
"Order Complete (App)","{""Time"":""2026-03-21 02:02:20"",""UserUUID"":""2a1107e0-011b-11f1-87a4-d7dac52d67ee"",""a_attendance_count"":23,""a_user_name"":""은사"",""a_user_stage"":515,""b.diamond"":8600078,""b.ruby"":110,""boxAllCount"":33150,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-03"",""total_payment_amount"":1560900,""user_rank"":2487}"
"Order Complete (App)","{""Time"":""2026-03-21 01:59:15"",""UserUUID"":""13b54130-2477-11f1-926a-c139acbfd377"",""a_attendance_count"":1,""a_user_name"":""다손"",""a_user_stage"":51,""b.diamond"":243125,""b.ruby"":330,""boxAllCount"":1140,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-20"",""total_payment_amount"":23100,""user_rank"":17784}"
"Order Complete (App)","{""Time"":""2026-03-21 01:56:20"",""UserUUID"":""5c1b6ff0-e1a9-11f0-950e-5fff324b7c98"",""a_attendance_count"":86,""a_user_name"":""이정용"",""a_user_stage"":907,""b.diamond"":4060,""b.ruby"":220,""boxAllCount"":9240,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-12-25"",""total_payment_amount"":654500,""user_rank"":837}"
"Order Complete (App)","{""Time"":""2026-03-21 01:42:48"",""UserUUID"":""2a1107e0-011b-11f1-87a4-d7dac52d67ee"",""a_attendance_count"":23,""a_user_name"":""은사"",""a_user_stage"":509,""b.diamond"":8518354,""b.ruby"":110,""boxAllCount"":33130,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-03"",""total_payment_amount"":1527900,""user_rank"":2487}"
"Order Complete (App)","{""Time"":""2026-03-21 01:42:41"",""UserUUID"":""13b54130-2477-11f1-926a-c139acbfd377"",""a_attendance_count"":1,""a_user_name"":""다손"",""a_user_stage"":38,""b.diamond"":10575,""b.ruby"":0,""boxAllCount"":900,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-20"",""total_payment_amount"":16500,""user_rank"":17784}"
"Order Complete (App)","{""Time"":""2026-03-21 01:40:44"",""UserUUID"":""13b54130-2477-11f1-926a-c139acbfd377"",""a_attendance_count"":1,""a_user_name"":""다손"",""a_user_stage"":34,""b.diamond"":2275,""b.ruby"":330,""boxAllCount"":900,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-20"",""total_payment_amount"":16500,""user_rank"":17784}"
"Order Complete (App)","{""Time"":""2026-03-21 01:40:19"",""UserUUID"":""13b54130-2477-11f1-926a-c139acbfd377"",""a_attendance_count"":1,""a_user_name"":""다손"",""a_user_stage"":34,""b.diamond"":2275,""b.ruby"":110,""boxAllCount"":900,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-20"",""total_payment_amount"":14300,""user_rank"":17784}"
"Order Complete (App)","{""Time"":""2026-03-21 01:37:13"",""UserUUID"":""13b54130-2477-11f1-926a-c139acbfd377"",""a_attendance_count"":1,""a_user_name"":""다손"",""a_user_stage"":33,""b.diamond"":70575,""b.ruby"":0,""boxAllCount"":900,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-20"",""total_payment_amount"":7700,""user_rank"":17784}"
"Order Complete (App)","{""Time"":""2026-03-21 01:33:53"",""UserUUID"":""2a1107e0-011b-11f1-87a4-d7dac52d67ee"",""a_attendance_count"":23,""a_user_name"":""은사"",""a_user_stage"":501,""b.diamond"":7843329,""b.ruby"":6710,""boxAllCount"":33130,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-03"",""total_payment_amount"":1527900,""user_rank"":2487}"
"Order Complete (App)","{""Time"":""2026-03-21 01:33:21"",""UserUUID"":""2a1107e0-011b-11f1-87a4-d7dac52d67ee"",""a_attendance_count"":23,""a_user_name"":""은사"",""a_user_stage"":501,""b.diamond"":7843329,""b.ruby"":110,""boxAllCount"":33130,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-03"",""total_payment_amount"":1461900,""user_rank"":2487}"
"Order Complete (App)","{""Time"":""2026-03-21 01:29:49"",""UserUUID"":""42cc9b40-6162-11f0-b3d1-87299bff9ff6"",""a_attendance_count"":205,""a_user_name"":""HYUCK"",""a_user_stage"":1540,""b.diamond"":355,""b.ruby"":550,""boxAllCount"":32360,""curserver"":0,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-15"",""total_payment_amount"":3721300,""user_rank"":38}"
"Order Complete (App)","{""Time"":""2026-03-21 01:29:46"",""UserUUID"":""42cc9b40-6162-11f0-b3d1-87299bff9ff6"",""a_attendance_count"":205,""a_user_name"":""HYUCK"",""a_user_stage"":1540,""b.diamond"":355,""b.ruby"":550,""boxAllCount"":32360,""curserver"":0,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-15"",""total_payment_amount"":3721300,""user_rank"":38}"
"Order Complete (App)","{""Time"":""2026-03-21 01:29:46"",""UserUUID"":""42cc9b40-6162-11f0-b3d1-87299bff9ff6"",""a_attendance_count"":205,""a_user_name"":""HYUCK"",""a_user_stage"":1540,""b.diamond"":355,""b.ruby"":550,""boxAllCount"":32360,""curserver"":0,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-15"",""total_payment_amount"":3721300,""user_rank"":38}"
"Order Complete (App)","{""Time"":""2026-03-21 01:29:09"",""UserUUID"":""42cc9b40-6162-11f0-b3d1-87299bff9ff6"",""a_attendance_count"":205,""a_user_name"":""HYUCK"",""a_user_stage"":1540,""b.diamond"":355,""b.ruby"":220,""boxAllCount"":32360,""curserver"":0,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-15"",""total_payment_amount"":3718000,""user_rank"":38}"
"Order Complete (App)","{""Time"":""2026-03-21 01:28:46"",""UserUUID"":""42cc9b40-6162-11f0-b3d1-87299bff9ff6"",""a_attendance_count"":205,""a_user_name"":""HYUCK"",""a_user_stage"":1540,""b.diamond"":355,""b.ruby"":0,""boxAllCount"":32360,""curserver"":0,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-15"",""total_payment_amount"":3715800,""user_rank"":38}"
"Order Complete (App)","{""Time"":""2026-03-21 01:25:34"",""UserUUID"":""54ac8250-9587-11ef-bae1-e99e5909ec5f"",""a_attendance_count"":509,""a_user_name"":""예슬아"",""a_user_stage"":1540,""b.diamond"":6882,""b.ruby"":15840,""boxAllCount"":337480,""curserver"":0,""iap_platform"":""OneStore"",""install_day"":""2024-10-28"",""total_payment_amount"":8354200,""user_rank"":1}"
"Order Complete (App)","{""Time"":""2026-03-21 01:22:33"",""UserUUID"":""2a1107e0-011b-11f1-87a4-d7dac52d67ee"",""a_attendance_count"":23,""a_user_name"":""은사"",""a_user_stage"":490,""b.diamond"":7709529,""b.ruby"":110,""boxAllCount"":32700,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-03"",""total_payment_amount"":1428900,""user_rank"":2487}"
"Order Complete (App)","{""Time"":""2026-03-21 01:18:59"",""UserUUID"":""75bffcb0-827b-11f0-80c1-3159ec3884c6"",""a_attendance_count"":208,""a_user_name"":""문학이"",""a_user_stage"":1540,""b.diamond"":157103,""b.ruby"":110,""boxAllCount"":42020,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-08-26"",""total_payment_amount"":2962300,""user_rank"":31}"
"Order Complete (App)","{""Time"":""2026-03-21 01:16:38"",""UserUUID"":""13b54130-2477-11f1-926a-c139acbfd377"",""a_attendance_count"":1,""a_user_name"":""다손"",""a_user_stage"":8,""b.diamond"":23000,""b.ruby"":0,""boxAllCount"":0,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-20"",""total_payment_amount"":0,""user_rank"":99999999}"
"Order Complete (App)","{""Time"":""2026-03-21 01:01:50"",""UserUUID"":""cc61edb0-6a3b-11f0-bf1f-adc3992fea58"",""a_attendance_count"":238,""a_user_name"":""아루맘"",""a_user_stage"":1540,""b.diamond"":112848,""b.ruby"":220,""boxAllCount"":36040,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-26"",""total_payment_amount"":1766600,""user_rank"":27}"
"Order Complete (App)","{""Time"":""2026-03-21 00:44:10"",""UserUUID"":""9a41a510-246b-11f1-b2b9-61be05398f04"",""a_attendance_count"":2,""a_user_name"":""리별"",""a_user_stage"":65,""b.diamond"":2425,""b.ruby"":0,""boxAllCount"":2400,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-20"",""total_payment_amount"":7700,""user_rank"":14016}"
"Order Complete (App)","{""Time"":""2026-03-21 00:20:59"",""UserUUID"":""9aac0050-ed9c-11f0-8d1c-9f3d436e5f12"",""a_attendance_count"":71,""a_user_name"":""리스트26"",""a_user_stage"":1044,""b.diamond"":294212,""b.ruby"":220,""boxAllCount"":17020,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-01-09"",""total_payment_amount"":2053700,""user_rank"":607}"
"Order Complete (App)","{""Time"":""2026-03-21 00:19:03"",""UserUUID"":""54097350-a14b-11f0-b7ba-13198bef3a5a"",""a_attendance_count"":168,""a_user_name"":""경자친구"",""a_user_stage"":1403,""b.diamond"":3274881,""b.ruby"":6710,""boxAllCount"":48760,""curserver"":1,""iap_platform"":""OneStore"",""install_day"":""2025-10-04"",""total_payment_amount"":1769900,""user_rank"":90}"
"Order Complete (App)","{""Time"":""2026-03-21 00:16:52"",""UserUUID"":""f87b1930-fcc1-11f0-bc60-b94598b2ad79"",""a_attendance_count"":52,""a_user_name"":""뚜루지"",""a_user_stage"":573,""b.diamond"":249014,""b.ruby"":0,""boxAllCount"":5500,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-01-29"",""total_payment_amount"":321200,""user_rank"":1713}"
"Order Complete (App)","{""Time"":""2026-03-21 00:10:05"",""UserUUID"":""765f3530-a762-11f0-8a45-d31b6a591896"",""a_attendance_count"":161,""a_user_name"":""TripleS"",""a_user_stage"":1540,""b.diamond"":7797,""b.ruby"":11360,""boxAllCount"":302550,""curserver"":1,""iap_platform"":""OneStore"",""install_day"":""2025-10-12"",""total_payment_amount"":12598300,""user_rank"":1}"
"Order Complete (App)","{""Time"":""2026-03-21 00:04:37"",""UserUUID"":""d4b30ef0-64b8-11f0-a8b2-13458b8aee05"",""a_attendance_count"":46,""a_user_name"":""쥬다스"",""a_user_stage"":466,""b.diamond"":394774,""b.ruby"":550,""boxAllCount"":8710,""curserver"":1,""iap_platform"":""OneStore"",""install_day"":""2025-07-19"",""total_payment_amount"":13200,""user_rank"":2567}"
"Order Complete (App)","{""Time"":""2026-03-20 23:53:21"",""UserUUID"":""9a41a510-246b-11f1-b2b9-61be05398f04"",""a_attendance_count"":1,""a_user_name"":""리별"",""a_user_stage"":5,""b.diamond"":10000,""b.ruby"":0,""boxAllCount"":0,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-20"",""total_payment_amount"":0,""user_rank"":99999999}"
"Order Complete (App)","{""Time"":""2026-03-20 23:33:52"",""UserUUID"":""8f1d9150-a5a2-11f0-8134-676233ac397f"",""a_attendance_count"":158,""a_user_name"":""박봉봉"",""a_user_stage"":984,""b.diamond"":1997,""b.ruby"":0,""boxAllCount"":17150,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-10-10"",""total_payment_amount"":132000,""user_rank"":657}"
"Order Complete (App)","{""Time"":""2026-03-20 23:09:37"",""UserUUID"":""88b01780-2463-11f1-92f4-958d4c2512a7"",""a_attendance_count"":1,""a_user_name"":""구잔"",""a_user_stage"":11,""b.diamond"":139000,""b.ruby"":0,""boxAllCount"":0,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-20"",""total_payment_amount"":0,""user_rank"":99999999}"
"Order Complete (App)","{""Time"":""2026-03-20 23:09:13"",""UserUUID"":""fbef5000-0693-11f1-86af-5b9a95dd5667"",""a_attendance_count"":38,""a_user_name"":""WHO"",""a_user_stage"":621,""b.diamond"":62512,""b.ruby"":330,""boxAllCount"":7020,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-10"",""total_payment_amount"":664400,""user_rank"":1546}"
"Order Complete (App)","{""Time"":""2026-03-20 23:00:08"",""UserUUID"":""72474400-0cd0-11f1-9221-73d9d2b4086f"",""a_attendance_count"":31,""a_user_name"":""도란도란"",""a_user_stage"":458,""b.diamond"":1517,""b.ruby"":110,""boxAllCount"":8200,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-18"",""total_payment_amount"":202400,""user_rank"":2649}"
"Order Complete (App)","{""Time"":""2026-03-20 22:59:40"",""UserUUID"":""72474400-0cd0-11f1-9221-73d9d2b4086f"",""a_attendance_count"":31,""a_user_name"":""도란도란"",""a_user_stage"":458,""b.diamond"":1517,""b.ruby"":0,""boxAllCount"":8200,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-18"",""total_payment_amount"":201300,""user_rank"":2649}"
"Order Complete (App)","{""Time"":""2026-03-20 22:52:28"",""UserUUID"":""ae5165f0-245b-11f1-b120-65763ee0b113"",""a_attendance_count"":1,""a_user_name"":""똔꼬"",""a_user_stage"":69,""b.diamond"":7959,""b.ruby"":0,""boxAllCount"":2430,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-20"",""total_payment_amount"":7700,""user_rank"":11412}"
"Order Complete (App)","{""Time"":""2026-03-20 22:40:16"",""UserUUID"":""84fe6180-2460-11f1-a21c-296e4d74ef23"",""a_attendance_count"":1,""a_user_name"":""13번째여우"",""a_user_stage"":4,""b.diamond"":8000,""b.ruby"":0,""boxAllCount"":0,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-20"",""total_payment_amount"":0,""user_rank"":99999999}"
"Order Complete (App)","{""Time"":""2026-03-20 22:34:51"",""UserUUID"":""589278a0-2386-11f1-9884-f5d642330623"",""a_attendance_count"":2,""a_user_name"":""참진"",""a_user_stage"":172,""b.diamond"":27284,""b.ruby"":1540,""boxAllCount"":4870,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-19"",""total_payment_amount"":40700,""user_rank"":7441}"
"Order Complete (App)","{""Time"":""2026-03-20 22:25:08"",""UserUUID"":""2f3994d0-245c-11f1-9913-911259998c29"",""a_attendance_count"":1,""a_user_name"":""사윤"",""a_user_stage"":38,""b.diamond"":30400,""b.ruby"":770,""boxAllCount"":340,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-20"",""total_payment_amount"":7700,""user_rank"":17772}"
"Order Complete (App)","{""Time"":""2026-03-20 22:23:40"",""UserUUID"":""2f3994d0-245c-11f1-9913-911259998c29"",""a_attendance_count"":1,""a_user_name"":""사윤"",""a_user_stage"":38,""b.diamond"":30400,""b.ruby"":0,""boxAllCount"":340,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-20"",""total_payment_amount"":0,""user_rank"":17772}"
"Order Complete (App)","{""Time"":""2026-03-20 22:23:14"",""UserUUID"":""589278a0-2386-11f1-9884-f5d642330623"",""a_attendance_count"":2,""a_user_name"":""참진"",""a_user_stage"":168,""b.diamond"":16334,""b.ruby"":1100,""boxAllCount"":4510,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-19"",""total_payment_amount"":29700,""user_rank"":7457}"
"Order Complete (App)","{""Time"":""2026-03-20 22:22:13"",""UserUUID"":""589278a0-2386-11f1-9884-f5d642330623"",""a_attendance_count"":2,""a_user_name"":""참진"",""a_user_stage"":168,""b.diamond"":6334,""b.ruby"":0,""boxAllCount"":4510,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-19"",""total_payment_amount"":18700,""user_rank"":7457}"
"Order Complete (App)","{""Time"":""2026-03-20 22:11:07"",""UserUUID"":""c0b2dee0-22bc-11f1-b7ba-9569b17c6354"",""a_attendance_count"":3,""a_user_name"":""손월"",""a_user_stage"":227,""b.diamond"":224687,""b.ruby"":0,""boxAllCount"":2850,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-18"",""total_payment_amount"":51700,""user_rank"":6316}"
"Order Complete (App)","{""Time"":""2026-03-20 22:14:22"",""UserUUID"":""23577820-b400-11f0-bb1e-4ddf68d9373c"",""a_attendance_count"":144,""a_user_name"":""온달장군"",""a_user_stage"":966,""b.diamond"":28745,""b.ruby"":550,""boxAllCount"":21770,""curserver"":1,""iap_platform"":""OneStore"",""install_day"":""2025-10-28"",""total_payment_amount"":51700,""user_rank"":700}"
"Order Complete (App)","{""Time"":""2026-03-20 22:10:10"",""UserUUID"":""1395baa0-1305-11f1-86e0-2d0dd9f58684"",""a_attendance_count"":1,""a_user_name"":""곽이온"",""a_user_stage"":7,""b.diamond"":18000,""b.ruby"":0,""boxAllCount"":0,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-26"",""total_payment_amount"":0,""user_rank"":99999999}"
"Order Complete (App)","{""Time"":""2026-03-20 21:59:43"",""UserUUID"":""ae5165f0-245b-11f1-b120-65763ee0b113"",""a_attendance_count"":1,""a_user_name"":""똔꼬"",""a_user_stage"":9,""b.diamond"":24000,""b.ruby"":0,""boxAllCount"":0,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-20"",""total_payment_amount"":0,""user_rank"":99999999}"
"Order Complete (App)","{""Time"":""2026-03-20 21:26:07"",""UserUUID"":""8705cb40-2455-11f1-beb5-23b518fec251"",""a_attendance_count"":1,""a_user_name"":""말랑뮤트"",""a_user_stage"":25,""b.diamond"":163975,""b.ruby"":0,""boxAllCount"":240,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-20"",""total_payment_amount"":0,""user_rank"":17440}"
"Order Complete (App)","{""Time"":""2026-03-20 21:19:12"",""UserUUID"":""710cee70-648b-11f0-a086-85e9f4d94fe9"",""a_attendance_count"":245,""a_user_name"":""슭슭"",""a_user_stage"":1540,""b.diamond"":239899,""b.ruby"":7040,""boxAllCount"":30280,""curserver"":1,""iap_platform"":""OneStore"",""install_day"":""2025-07-19"",""total_payment_amount"":4431900,""user_rank"":11}"
"Order Complete (App)","{""Time"":""2026-03-20 21:18:50"",""UserUUID"":""710cee70-648b-11f0-a086-85e9f4d94fe9"",""a_attendance_count"":245,""a_user_name"":""슭슭"",""a_user_stage"":1540,""b.diamond"":239899,""b.ruby"":6380,""boxAllCount"":30280,""curserver"":1,""iap_platform"":""OneStore"",""install_day"":""2025-07-19"",""total_payment_amount"":4425300,""user_rank"":11}"
"Order Complete (App)","{""Time"":""2026-03-20 21:06:27"",""UserUUID"":""6c5b8b60-8bf2-11ef-9b38-256cd5460584"",""a_attendance_count"":520,""a_user_name"":""전설방패"",""a_user_stage"":1540,""b.diamond"":2762,""b.ruby"":1100,""boxAllCount"":73890,""curserver"":0,""iap_platform"":""OneStore"",""install_day"":""2024-10-16"",""total_payment_amount"":633100,""user_rank"":45}"
"Order Complete (App)","{""Time"":""2026-03-20 21:05:49"",""UserUUID"":""2c2dde90-dbe6-11f0-8683-c3c7ff065dd5"",""a_attendance_count"":87,""a_user_name"":""간암"",""a_user_stage"":561,""b.diamond"":377068,""b.ruby"":2090,""boxAllCount"":18650,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-12-18"",""total_payment_amount"":34100,""user_rank"":1734}"
"Order Complete (App)","{""Time"":""2026-03-20 21:05:49"",""UserUUID"":""2c2dde90-dbe6-11f0-8683-c3c7ff065dd5"",""a_attendance_count"":87,""a_user_name"":""간암"",""a_user_stage"":561,""b.diamond"":377068,""b.ruby"":2090,""boxAllCount"":18650,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-12-18"",""total_payment_amount"":34100,""user_rank"":1734}"
"Order Complete (App)","{""Time"":""2026-03-20 21:05:00"",""UserUUID"":""2c2dde90-dbe6-11f0-8683-c3c7ff065dd5"",""a_attendance_count"":87,""a_user_name"":""간암"",""a_user_stage"":561,""b.diamond"":377068,""b.ruby"":110,""boxAllCount"":18650,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-12-18"",""total_payment_amount"":14300,""user_rank"":1734}"
"Order Complete (App)","{""Time"":""2026-03-20 20:52:18"",""UserUUID"":""cc23a050-fe24-11f0-8cb5-f761ec76d908"",""a_attendance_count"":49,""a_user_name"":""이군7"",""a_user_stage"":526,""b.diamond"":360186,""b.ruby"":0,""boxAllCount"":9600,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-01-30"",""total_payment_amount"":526900,""user_rank"":2157}"
"Order Complete (App)","{""Time"":""2026-03-20 20:49:16"",""UserUUID"":""cc23a050-fe24-11f0-8cb5-f761ec76d908"",""a_attendance_count"":49,""a_user_name"":""이군7"",""a_user_stage"":526,""b.diamond"":417786,""b.ruby"":0,""boxAllCount"":9600,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-01-30"",""total_payment_amount"":493900,""user_rank"":2157}"
"Order Complete (App)","{""Time"":""2026-03-20 20:47:03"",""UserUUID"":""6d766fa0-2409-11f1-83d1-7516cf1fd120"",""a_attendance_count"":1,""a_user_name"":""이클립스핑"",""a_user_stage"":53,""b.diamond"":326306,""b.ruby"":770,""boxAllCount"":330,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-20"",""total_payment_amount"":7700,""user_rank"":13270}"
"Order Complete (App)","{""Time"":""2026-03-20 20:46:29"",""UserUUID"":""6d766fa0-2409-11f1-83d1-7516cf1fd120"",""a_attendance_count"":1,""a_user_name"":""이클립스핑"",""a_user_stage"":53,""b.diamond"":326306,""b.ruby"":0,""boxAllCount"":330,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-20"",""total_payment_amount"":0,""user_rank"":13270}"
"Order Complete (App)","{""Time"":""2026-03-20 20:08:14"",""UserUUID"":""bf67ac40-7d46-11ef-b8c8-9f6e7b6da44c"",""a_attendance_count"":524,""a_user_name"":""국민병정"",""a_user_stage"":1540,""b.diamond"":498611,""b.ruby"":11770,""boxAllCount"":18060,""curserver"":0,""iap_platform"":""OneStore"",""install_day"":""2024-09-28"",""total_payment_amount"":1530100,""user_rank"":17}"
"Order Complete (App)","{""Time"":""2026-03-20 19:43:39"",""UserUUID"":""c0b2dee0-22bc-11f1-b7ba-9569b17c6354"",""a_attendance_count"":3,""a_user_name"":""손월"",""a_user_stage"":150,""b.diamond"":15067,""b.ruby"":0,""boxAllCount"":2730,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-18"",""total_payment_amount"":18700,""user_rank"":7647}"
"Order Complete (App)","{""Time"":""2026-03-20 19:29:07"",""UserUUID"":""d9bd5290-2446-11f1-9975-4fb2cbeff914"",""a_attendance_count"":1,""a_user_name"":""싸브리엘"",""a_user_stage"":9,""b.diamond"":23000,""b.ruby"":0,""boxAllCount"":0,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-03-20"",""total_payment_amount"":0,""user_rank"":99999999}"
"Order Complete (App)","{""Time"":""2026-03-20 19:28:47"",""UserUUID"":""2a1107e0-011b-11f1-87a4-d7dac52d67ee"",""a_attendance_count"":22,""a_user_name"":""은사"",""a_user_stage"":473,""b.diamond"":7711317,""b.ruby"":0,""boxAllCount"":32610,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-02-03"",""total_payment_amount"":1417900,""user_rank"":2485}"
"Order Complete (App)","{""Time"":""2026-03-20 19:05:30"",""UserUUID"":""54ac8250-9587-11ef-bae1-e99e5909ec5f"",""a_attendance_count"":508,""a_user_name"":""예슬아"",""a_user_stage"":1540,""b.diamond"":653515,""b.ruby"":15180,""boxAllCount"":337480,""curserver"":0,""iap_platform"":""OneStore"",""install_day"":""2024-10-28"",""total_payment_amount"":8347600,""user_rank"":1}"
"Order Complete (App)","{""Time"":""2026-03-20 18:49:43"",""UserUUID"":""b61f44a0-e257-11f0-9150-f1fb802a5e79"",""a_attendance_count"":85,""a_user_name"":""뾰뀨"",""a_user_stage"":1255,""b.diamond"":138483,""b.ruby"":990,""boxAllCount"":28390,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-12-26"",""total_payment_amount"":1419000,""user_rank"":255}"
"Order Complete (App)","{""Time"":""2026-03-20 19:04:32"",""UserUUID"":""54ac8250-9587-11ef-bae1-e99e5909ec5f"",""a_attendance_count"":508,""a_user_name"":""예슬아"",""a_user_stage"":1540,""b.diamond"":653515,""b.ruby"":14520,""boxAllCount"":337480,""curserver"":0,""iap_platform"":""OneStore"",""install_day"":""2024-10-28"",""total_payment_amount"":8341000,""user_rank"":1}"
"Order Complete (App)","{""Time"":""2026-03-20 18:39:54"",""UserUUID"":""4337c5e0-7e65-11ef-8518-5fedfc5cfa32"",""a_attendance_count"":538,""a_user_name"":""동행"",""a_user_stage"":1540,""b.diamond"":469491,""b.ruby"":6820,""boxAllCount"":340000,""curserver"":0,""iap_platform"":""OneStore"",""install_day"":""2024-09-29"",""total_payment_amount"":7996900,""user_rank"":3}"
"Order Complete (App)","{""Time"":""2026-03-20 18:32:34"",""UserUUID"":""f87b1930-fcc1-11f0-bc60-b94598b2ad79"",""a_attendance_count"":51,""a_user_name"":""뚜루지"",""a_user_stage"":568,""b.diamond"":187339,""b.ruby"":0,""boxAllCount"":5250,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2026-01-29"",""total_payment_amount"":288200,""user_rank"":1711}"
"Order Complete (App)","{""Time"":""2026-03-20 18:08:06"",""UserUUID"":""cdeed560-6d53-11f0-9718-a1d3d1d51c27"",""a_attendance_count"":232,""a_user_name"":""이야이"",""a_user_stage"":1540,""b.diamond"":55992,""b.ruby"":3300,""boxAllCount"":22480,""curserver"":1,""iap_platform"":""OneStore"",""install_day"":""2025-07-30"",""total_payment_amount"":2841300,""user_rank"":16}"
"Order Complete (App)","{""Time"":""2026-03-20 17:59:00"",""UserUUID"":""5080a7f0-e208-11f0-95e2-bf8239901cb3"",""a_attendance_count"":71,""a_user_name"":""CPRI"",""a_user_stage"":685,""b.diamond"":3404,""b.ruby"":2310,""boxAllCount"":30920,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-12-26"",""total_payment_amount"":647900,""user_rank"":1355}"
"Order Complete (App)","{""Time"":""2026-03-20 17:58:29"",""UserUUID"":""5080a7f0-e208-11f0-95e2-bf8239901cb3"",""a_attendance_count"":71,""a_user_name"":""CPRI"",""a_user_stage"":685,""b.diamond"":3404,""b.ruby"":110,""boxAllCount"":30920,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-12-26"",""total_payment_amount"":625900,""user_rank"":1355}"
"Order Complete (App)","{""Time"":""2026-03-20 17:50:36"",""UserUUID"":""eb58a620-990f-11f0-84fb-111c0dcc8289"",""a_attendance_count"":179,""a_user_name"":""성님나왔소"",""a_user_stage"":1401,""b.diamond"":14429,""b.ruby"":0,""boxAllCount"":29600,""curserver"":1,""iap_platform"":""GooglePlay"",""install_day"":""2025-09-24"",""total_payment_amount"":383900,""user_rank"":92}"
"Order Complete (App)","{""Time"":""2026-03-20 17:29:16"",""UserUUID"":""42cc9b40-6162-11f0-b3d1-87299bff9ff6"",""a_attendance_count"":204,""a_user_name"":""HYUCK"",""a_user_stage"":1540,""b.diamond"":3321,""b.ruby"":0,""boxAllCount"":32030,""curserver"":0,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-15"",""total_payment_amount"":3682800,""user_rank"":38}"
