Event Category,,Product ID,Product Price,"{""Time""",UserUUID,a_EventItem,a_attendance_count,a_user_name,a_user_stage,b.diamond,b.ruby,boxAllCount,curserver,iap_platform,install_day,total_payment_amount,user_rank
ItemPurchased (App),,돌발_연구__7__5500,5500,2025-10-05 2:39,27c1bed0-8326-11f0-bee3-69d36a7f9278,,40,푸우웅,617,613527,16500,41010,1,GooglePlay,2025-08-27,2405700,145
ItemPurchased (App),,돌발_나무__19__990,990,2025-10-05 2:36,d5d6d240-a388-11ef-9971-a56dbdfe8f59,,324,튜토리얼,1525,180304,440,222130,0,GooglePlay,2024-11-15,5712100,2
ItemPurchased (App),,돌발_사형수__8__5500,5500,2025-10-05 2:35,27c1bed0-8326-11f0-bee3-69d36a7f9278,,40,푸우웅,617,762027,0,39120,1,GooglePlay,2025-08-27,2185700,145
ItemPurchased (App),,Minigame_Product_draw_2__1100,1100,2025-10-05 2:33,27c1bed0-8326-11f0-bee3-69d36a7f9278,,40,푸우웅,617,737027,5500,39120,1,GooglePlay,2025-08-27,2185700,145
ItemPurchased (App),,Minigame_Product_draw_1__1100,1100,2025-10-05 2:33,27c1bed0-8326-11f0-bee3-69d36a7f9278,,40,푸우웅,617,737027,6600,39120,1,GooglePlay,2025-08-27,2185700,145
ItemPurchased (App),,Minigame_Product_draw_2__1100,1100,2025-10-05 2:33,27c1bed0-8326-11f0-bee3-69d36a7f9278,,40,푸우웅,617,737027,7700,39120,1,GooglePlay,2025-08-27,2185700,145
ItemPurchased (App),,Minigame_Product_draw_1__1100,1100,2025-10-05 2:32,27c1bed0-8326-11f0-bee3-69d36a7f9278,,40,푸우웅,617,737027,8800,39120,1,GooglePlay,2025-08-27,2185700,145
ItemPurchased (App),,Minigame_Product_draw_3__3300,3300,2025-10-05 2:32,27c1bed0-8326-11f0-bee3-69d36a7f9278,,40,푸우웅,617,737027,9900,39120,1,GooglePlay,2025-08-27,2185700,145
ItemPurchased (App),,돌발_던전1__0__990,990,2025-10-05 2:18,c255e6b0-a13a-11f0-8710-edca76847c8b,,1,오티피고프스,69,88175,110,3600,1,GooglePlay,2025-10-04,40700,4312
ItemPurchased (App),,돌발_회심타확률__6__1490,1490,2025-10-05 2:09,4b5adae0-6506-11f0-ada0-5d42ab9007c0,,78,헤롱이,964,1013958,430,46370,1,GooglePlay,2025-07-20,2816000,23
ItemPurchased (App),,돌발_고려2__0__330,330,2025-10-05 2:04,c255e6b0-a13a-11f0-8710-edca76847c8b,,1,오티피고프스,62,4825,1100,3600,1,GooglePlay,2025-10-04,40700,4312
ItemPurchased (App),,스테이지 패스__0__550,550,2025-10-05 2:04,c255e6b0-a13a-11f0-8710-edca76847c8b,,1,오티피고프스,62,48325,1430,3600,1,GooglePlay,2025-10-04,40700,4312
ItemPurchased (App),,돌발_던전1__15__990,990,2025-10-05 2:04,0c9e5850-62b2-11f0-b038-1df969c0d9a5,,81,엉망,1057,1854581,150,26470,1,GooglePlay,2025-07-17,4009500,10
ItemPurchased (App),,돌발_무기2__0__330,330,2025-10-05 2:02,c255e6b0-a13a-11f0-8710-edca76847c8b,,1,오티피고프스,62,3400,1980,3600,1,GooglePlay,2025-10-04,40700,4312
ItemPurchased (App),,돌발_갑옷2__1__330,330,2025-10-05 2:02,c255e6b0-a13a-11f0-8710-edca76847c8b,,1,오티피고프스,62,28900,2310,3000,1,GooglePlay,2025-10-04,40700,4312
ItemPurchased (App),,돌발_갑옷2__0__330,330,2025-10-05 2:01,c255e6b0-a13a-11f0-8710-edca76847c8b,,1,오티피고프스,62,26400,2640,2400,1,GooglePlay,2025-10-04,40700,4312
ItemPurchased (App),,Minigame_Product_draw_8__3300,3300,2025-10-05 2:00,0c9e5850-62b2-11f0-b038-1df969c0d9a5,,81,엉망,1057,1832981,40,26430,1,GooglePlay,2025-07-17,3998500,10
ItemPurchased (App),,돌발_승급__0__330,330,2025-10-05 1:55,c255e6b0-a13a-11f0-8710-edca76847c8b,,1,오티피고프스,60,66675,2970,1890,1,GooglePlay,2025-10-04,40700,4472
ItemPurchased (App),,돌발_연구__1__550,550,2025-10-05 1:52,f2a3ecf0-9d4c-11f0-874d-8d562f540c68,,6,어반,268,158940,110,7260,1,GooglePlay,2025-09-29,143000,2580
ItemPurchased (App),,돌발_나무__11__990,990,2025-10-05 1:50,ef36b910-61f8-11f0-8f57-d38927707cf0,,82,김승원,930,502354,330,24380,1,GooglePlay,2025-07-16,1498200,30
ItemPurchased (App),,다이아패키지2__550,550,2025-10-05 1:37,dbb95860-7478-11f0-b0ca-e5cbc16f2f7f,,58,굿가이,422,151692,110,17480,1,GooglePlay,2025-08-08,14300,1435
ItemPurchased (App),,육성 패스__2__1100,1100,2025-10-05 1:33,8427e630-8313-11f0-84a8-51394221fae0,,37,돛새치,413,453205,440,6120,1,GooglePlay,2025-08-27,194700,1462
ItemPurchased (App),,육성 패스__1__770,770,2025-10-05 1:33,8427e630-8313-11f0-84a8-51394221fae0,,37,돛새치,413,265705,1540,6120,1,GooglePlay,2025-08-27,194700,1462
ItemPurchased (App),,돌발_던전3__9__990,990,2025-10-05 1:32,8427e630-8313-11f0-84a8-51394221fae0,,37,돛새치,413,86255,2310,6120,1,GooglePlay,2025-08-27,194700,1462
ItemPurchased (App),,돌발_던전3__14__990,990,2025-10-05 1:09,8af04370-6e0c-11f0-81df-cbcc25545732,,67,오쭌쭌이,626,536821,110,6750,1,GooglePlay,2025-07-31,467500,141
ItemPurchased (App),,돌발_승급__2__1100,1100,2025-10-05 1:05,31f2a190-9d29-11f0-80b8-dbf06bdf4f0e,,7,고선강,167,33491,0,2680,1,GooglePlay,2025-09-29,29700,3201
ItemPurchased (App),,돌발_무기2__4__1100,1100,2025-10-05 1:05,31f2a190-9d29-11f0-80b8-dbf06bdf4f0e,,7,고선강,167,28491,1100,2680,1,GooglePlay,2025-09-29,29700,3201
ItemPurchased (App),,사냥 패스__0__550,550,2025-10-05 0:56,874c9650-9aef-11f0-bf29-c3eb6dc5395b,,9,은둥쓰,234,99107,0,3380,1,GooglePlay,2025-09-26,18700,2759
ItemPurchased (App),,돌발_나무__13__990,990,2025-10-05 0:55,c123ed00-707f-11f0-af08-ff0c7b19e63c,,63,오디나무,1086,1093794,980,48190,1,GooglePlay,2025-08-03,4281200,9
ItemPurchased (App),,계정한정__가속소환__0__110,110,2025-10-05 0:52,3e89db90-8d1f-11f0-af62-a5e418cbc901,,26,밤에우는곰,281,544537,330,16180,1,GooglePlay,2025-09-09,40700,2421
ItemPurchased (App),,계정한정__조선소환__0__110,110,2025-10-05 0:52,3e89db90-8d1f-11f0-af62-a5e418cbc901,,26,밤에우는곰,281,542537,440,16180,1,GooglePlay,2025-09-09,40700,2421
ItemPurchased (App),,계정한정__고려소환__0__110,110,2025-10-05 0:52,3e89db90-8d1f-11f0-af62-a5e418cbc901,,26,밤에우는곰,281,540537,550,16180,1,GooglePlay,2025-09-09,40700,2421
ItemPurchased (App),,계정한정__갑옷소환__1__110,110,2025-10-05 0:52,3e89db90-8d1f-11f0-af62-a5e418cbc901,,26,밤에우는곰,281,538537,660,16180,1,GooglePlay,2025-09-09,40700,2421
ItemPurchased (App),,계정한정__무기소환__1__110,110,2025-10-05 0:52,3e89db90-8d1f-11f0-af62-a5e418cbc901,,26,밤에우는곰,281,537537,770,16180,1,GooglePlay,2025-09-09,40700,2421
ItemPurchased (App),,(기간한정 일간)장비__0__110,110,2025-10-05 0:52,3e89db90-8d1f-11f0-af62-a5e418cbc901,,26,밤에우는곰,281,536537,880,16180,1,GooglePlay,2025-09-09,40700,2421
ItemPurchased (App),,(기간한정 일간)다이아__0__110,110,2025-10-05 0:52,3e89db90-8d1f-11f0-af62-a5e418cbc901,,26,밤에우는곰,281,532037,990,16180,1,GooglePlay,2025-09-09,40700,2421
ItemPurchased (App),,(기간한정 일간)가속__0__110,110,2025-10-05 0:52,3e89db90-8d1f-11f0-af62-a5e418cbc901,,26,밤에우는곰,281,527537,1100,16180,1,GooglePlay,2025-09-09,40700,2421
ItemPurchased (App),,(기간한정 일간)연구석__0__110,110,2025-10-05 0:52,3e89db90-8d1f-11f0-af62-a5e418cbc901,,26,밤에우는곰,281,522537,1210,16180,1,GooglePlay,2025-09-09,40700,2421
ItemPurchased (App),,돌발_나무__20__990,990,2025-10-05 0:52,4337c5e0-7e65-11ef-8518-5fedfc5cfa32,,372,동행,1443,10880,440,183300,0,OneStore,2024-09-29,5072000,5
ItemPurchased (App),,구독권2__1980,1980,2025-10-05 0:50,3e89db90-8d1f-11f0-af62-a5e418cbc901,,26,밤에우는곰,281,477437,1320,16180,1,GooglePlay,2025-09-09,40700,2421
ItemPurchased (App),,계정한정__무기소환__1__110,110,2025-10-05 0:49,67666380-9067-11f0-9dfb-112803f5449c,,23,백씨넋두리,326,2403,0,7810,1,GooglePlay,2025-09-13,25300,2031
ItemPurchased (App),,돌발_나무__9__990,990,2025-10-05 0:47,3d2884a0-62df-11f0-8f11-77dd1d282e8c,,81,난중일기,766,387589,0,9860,1,OneStore,2025-07-17,490600,65
ItemPurchased (App),,계정한정__조선소환__1__550,550,2025-10-05 0:43,67666380-9067-11f0-9dfb-112803f5449c,,23,백씨넋두리,326,3053,110,7810,1,GooglePlay,2025-09-13,25300,2031
ItemPurchased (App),,돌발_무기2__5__1100,1100,2025-10-05 0:35,e1368ea0-66dd-11f0-a922-e1df12a2f373,,76,파대,656,340833,0,7330,1,GooglePlay,2025-07-22,365200,110
ItemPurchased (App),,Minigame_Product_draw_7__3300,3300,2025-10-05 0:32,6ff63490-7fe5-11f0-9d2e-2908b0087e90,,44,고대문명,828,343902,1650,17290,1,OneStore,2025-08-23,2181300,48
ItemPurchased (App),,Minigame_Product_draw_7__3300,3300,2025-10-05 0:32,6ff63490-7fe5-11f0-9d2e-2908b0087e90,,44,고대문명,828,343902,4950,17290,1,OneStore,2025-08-23,2181300,48
ItemPurchased (App),,Minigame_Product_draw_7__3300,3300,2025-10-05 0:32,6ff63490-7fe5-11f0-9d2e-2908b0087e90,,44,고대문명,828,343902,8250,17290,1,OneStore,2025-08-23,2181300,48
ItemPurchased (App),,돌발_승급__2__1100,1100,2025-10-05 0:29,f970c7c0-a093-11f0-b152-132e01d384ed,,2,사람뼈해장국,150,137088,110,4790,1,GooglePlay,2025-10-03,58300,3288
ItemPurchased (App),,Minigame_Product_draw_7__3300,3300,2025-10-05 0:22,ac69af90-643f-11f0-a17e-b17c10bc01ed,,79,송송송,572,1257,110,9530,1,GooglePlay,2025-07-19,214500,195
ItemPurchased (App),,구독권4__660,660,2025-10-05 0:21,b717b6d0-7137-11f0-a607-d194135028fc,,63,점모,488,287586,440,38310,1,GooglePlay,2025-08-04,139700,780
ItemPurchased (App),,돌발_나무__10__990,990,2025-10-05 0:21,4ac84310-63ee-11f0-bf41-c3e2fe979c75,,79,태백,896,26065,210,19710,1,GooglePlay,2025-07-18,1582900,34
ItemPurchased (App),,구독권3__660,660,2025-10-05 0:20,b717b6d0-7137-11f0-a607-d194135028fc,,63,점모,488,274586,0,38310,1,GooglePlay,2025-08-04,128700,780
ItemPurchased (App),,Minigame_Product_draw_0__550,550,2025-10-05 0:17,8787f120-8b16-11f0-8ca3-ef1d1d3a6d17,,30,백두호랑,445,290,110,6670,1,GooglePlay,2025-09-06,200200,1226
ItemPurchased (App),,돌발_던전2__6__990,990,2025-10-05 0:16,a48810f0-8348-11f0-9fd3-5d20e161d92a,,40,혼천마,431,1714410,3300,9120,1,GooglePlay,2025-08-27,685300,1312
ItemPurchased (App),,돌발_던전1__6__990,990,2025-10-05 0:13,a48810f0-8348-11f0-9fd3-5d20e161d92a,,40,혼천마,431,1625910,4290,9120,1,GooglePlay,2025-08-27,685300,1312
ItemPurchased (App),,돌발_가속횟수__2__550,550,2025-10-05 0:06,a48810f0-8348-11f0-9fd3-5d20e161d92a,,40,혼천마,431,1534610,5280,9120,1,GooglePlay,2025-08-27,685300,1312
ItemPurchased (App),,(기간한정 일간)입장권1__0__110,110,2025-10-05 0:02,cc61edb0-6a3b-11f0-bf1f-adc3992fea58,,71,아루맘,828,14973,550,12710,1,GooglePlay,2025-07-26,1001000,51
ItemPurchased (App),,(기간한정 일간)연구석__0__110,110,2025-10-05 0:02,cc61edb0-6a3b-11f0-bf1f-adc3992fea58,,71,아루맘,828,14973,660,12710,1,GooglePlay,2025-07-26,1001000,51
ItemPurchased (App),,(기간한정 일간)연구석__0__110,110,2025-10-05 0:02,edc59800-6318-11f0-a67a-173fdcafaabc,,80,마갈곤,556,224609,0,6320,1,GooglePlay,2025-07-17,288200,268
ItemPurchased (App),,돌발_무기2__0__330,330,2025-10-04 23:53,eff9b670-a06b-11f0-b3a2-1beaeb36ee33,,1,히써기,81,45039,0,960,1,GooglePlay,2025-10-03,14300,3980
ItemPurchased (App),,돌발_동료__0__330,330,2025-10-04 23:52,eff9b670-a06b-11f0-b3a2-1beaeb36ee33,,1,히써기,81,39839,330,960,1,GooglePlay,2025-10-03,14300,3980
ItemPurchased (App),,(기간한정 주간)입장권__0__1100,1100,2025-10-04 23:45,bff65750-9f83-11f0-bdae-a5dfb1fe3076,,3,류미류바,146,248014,0,1680,1,GooglePlay,2025-10-02,40700,3334
ItemPurchased (App),,(기간한정 주간)다이아__0__1100,1100,2025-10-04 23:45,bff65750-9f83-11f0-bdae-a5dfb1fe3076,,3,류미류바,146,83014,1100,1680,1,GooglePlay,2025-10-02,40700,3334
ItemPurchased (App),,(기간한정 주간)장비__0__1100,1100,2025-10-04 23:43,bff65750-9f83-11f0-bdae-a5dfb1fe3076,,3,류미류바,146,62014,2200,1680,1,GooglePlay,2025-10-02,40700,3334
ItemPurchased (App),,Minigame_Product_draw_1__1100,1100,2025-10-04 23:32,037500c0-6ede-11f0-bf91-e16dc1098301,,43,뗀석기식기,371,20691,0,16790,1,GooglePlay,2025-08-01,214500,1726
ItemPurchased (App),,Minigame_Product_draw_3__3300,3300,2025-10-04 23:32,037500c0-6ede-11f0-bf91-e16dc1098301,,43,뗀석기식기,371,20691,1100,16790,1,GooglePlay,2025-08-01,214500,1726
ItemPurchased (App),,Minigame_Product_draw_5__3300,3300,2025-10-04 23:32,037500c0-6ede-11f0-bf91-e16dc1098301,,43,뗀석기식기,371,20691,4400,16790,1,GooglePlay,2025-08-01,214500,1726
ItemPurchased (App),,Minigame_Product_draw_5__3300,3300,2025-10-04 23:31,037500c0-6ede-11f0-bf91-e16dc1098301,,43,뗀석기식기,371,20691,7700,16790,1,GooglePlay,2025-08-01,214500,1726
ItemPurchased (App),,구독권2__1980,1980,2025-10-04 23:21,5579c170-9eb4-11f0-9b93-6d3335abcbb5,,4,남쪽사랑,86,183612,550,2050,1,GooglePlay,2025-10-01,33000,4030
ItemPurchased (App),,구독권1__770,770,2025-10-04 23:21,5579c170-9eb4-11f0-9b93-6d3335abcbb5,,4,남쪽사랑,86,152612,2530,2050,1,GooglePlay,2025-10-01,33000,4030
ItemPurchased (App),,(기간한정 일간)가속__0__110,110,2025-10-04 23:19,8ca1ba90-9fbd-11f0-a980-ebf0f50f9665,,2,포오,186,9287,0,3500,1,GooglePlay,2025-10-02,69300,3194
ItemPurchased (App),,(기간한정 일간)연구석__0__110,110,2025-10-04 23:11,8ca1ba90-9fbd-11f0-a980-ebf0f50f9665,,2,포오,186,1437,110,3500,1,GooglePlay,2025-10-02,69300,3194
ItemPurchased (App),,Minigame_Product_draw_1__1100,1100,2025-10-04 22:56,6ff63490-7fe5-11f0-9d2e-2908b0087e90,,43,고대문명,773,217727,550,17230,1,OneStore,2025-08-23,2071300,60
ItemPurchased (App),,Minigame_Product_draw_3__3300,3300,2025-10-04 22:55,6ff63490-7fe5-11f0-9d2e-2908b0087e90,,43,고대문명,773,217727,1650,17230,1,OneStore,2025-08-23,2071300,60
ItemPurchased (App),,Minigame_Product_draw_4__3300,3300,2025-10-04 22:55,6ff63490-7fe5-11f0-9d2e-2908b0087e90,,43,고대문명,773,217727,4950,17230,1,OneStore,2025-08-23,2071300,60
ItemPurchased (App),,Minigame_Product_draw_3__3300,3300,2025-10-04 22:55,6ff63490-7fe5-11f0-9d2e-2908b0087e90,,43,고대문명,773,217727,8250,17230,1,OneStore,2025-08-23,2071300,60
ItemPurchased (App),,육성 패스__10__3300,3300,2025-10-04 22:54,5396c1b0-7514-11f0-9924-ddd16f50703e,,56,하뚜루,526,669285,220,2940,1,GooglePlay,2025-08-09,518100,652
ItemPurchased (App),,(기간한정 일간)연구석__0__110,110,2025-10-04 22:48,86edbae0-9c57-11f0-9bc3-fd0e38cb9852,,7,슈바싯키,284,20650,0,1890,1,GooglePlay,2025-09-28,224400,2339
ItemPurchased (App),,레벨 패스__0__550,550,2025-10-04 22:45,8ca1ba90-9fbd-11f0-a980-ebf0f50f9665,,2,포오,175,122662,220,3500,1,GooglePlay,2025-10-02,69300,3194
ItemPurchased (App),,Minigame_Product_draw_8__3300,3300,2025-10-04 22:38,15fc18f0-6b64-11f0-b12d-131ac73060ee,,68,87,451,507,0,3670,1,GooglePlay,2025-07-28,95700,1094
ItemPurchased (App),,Minigame_Product_draw_1__1100,1100,2025-10-04 22:34,15fc18f0-6b64-11f0-b12d-131ac73060ee,,68,87,451,213007,0,3670,1,GooglePlay,2025-07-28,62700,1094
ItemPurchased (App),,Minigame_Product_draw_1__1100,1100,2025-10-04 22:34,15fc18f0-6b64-11f0-b12d-131ac73060ee,,68,87,451,213007,0,3670,1,GooglePlay,2025-07-28,62700,1094
ItemPurchased (App),,Minigame_Product_draw_1__1100,1100,2025-10-04 22:34,15fc18f0-6b64-11f0-b12d-131ac73060ee,,68,87,451,213007,0,3670,1,GooglePlay,2025-07-28,62700,1094
ItemPurchased (App),,Minigame_Product_draw_1__1100,1100,2025-10-04 22:34,15fc18f0-6b64-11f0-b12d-131ac73060ee,,68,87,451,213007,2200,3670,1,GooglePlay,2025-07-28,62700,1094
ItemPurchased (App),,Minigame_Product_draw_1__1100,1100,2025-10-04 22:34,15fc18f0-6b64-11f0-b12d-131ac73060ee,,68,87,451,213007,4400,3670,1,GooglePlay,2025-07-28,62700,1094
ItemPurchased (App),,돌발_던전1__0__990,990,2025-10-04 22:32,380b26c0-9f8f-11f0-b018-a3119185af5f,,3,이선유,88,528928,440,120,1,GooglePlay,2025-10-02,28600,3803
ItemPurchased (App),,돌발_다이아__4__3300,3300,2025-10-04 22:16,82738560-63d8-11f0-9a87-810a40a679fa,,75,줸줸,755,602185,110,10030,1,GooglePlay,2025-07-18,654500,71
ItemPurchased (App),,돌발_패기__0__550,550,2025-10-04 22:09,e9f3a2d0-799d-11f0-8e19-cf72656b400b,,51,몰리스,509,8091,110,6970,1,GooglePlay,2025-08-15,183700,707
ItemPurchased (App),,돌발_패기__18__3300,3300,2025-10-04 22:00,6347f790-89ed-11ef-9fd7-779fb3cc927f,,356,다산,1203,15964,2910,234720,0,GooglePlay,2024-10-14,2680700,9
ItemPurchased (App),,돌발_패기__17__3300,3300,2025-10-04 21:59,6347f790-89ed-11ef-9fd7-779fb3cc927f,,356,다산,1203,23464,6210,234720,0,GooglePlay,2024-10-14,2680700,9
ItemPurchased (App),,돌발_패기__16__3300,3300,2025-10-04 21:58,6347f790-89ed-11ef-9fd7-779fb3cc927f,,356,다산,1203,12964,9510,234720,0,GooglePlay,2024-10-14,2680700,9
ItemPurchased (App),,(기간한정 주간)연구석__0__550,550,2025-10-04 21:55,380b26c0-9f8f-11f0-b018-a3119185af5f,,3,이선유,80,512244,330,120,1,GooglePlay,2025-10-02,17600,3972
ItemPurchased (App),,계정한정__무기소환__5__5500,5500,2025-10-04 21:53,6347f790-89ed-11ef-9fd7-779fb3cc927f,,356,다산,1203,147064,12810,234690,0,GooglePlay,2024-10-14,2680700,9
ItemPurchased (App),,계정한정__무기소환__4__3300,3300,2025-10-04 21:53,6347f790-89ed-11ef-9fd7-779fb3cc927f,,356,다산,1203,127064,18310,234690,0,GooglePlay,2024-10-14,2680700,9
ItemPurchased (App),,계정한정__무기소환__3__1100,1100,2025-10-04 21:53,6347f790-89ed-11ef-9fd7-779fb3cc927f,,356,다산,1203,117064,21610,234690,0,GooglePlay,2024-10-14,2680700,9
ItemPurchased (App),,돌발_던전1__1__990,990,2025-10-04 21:33,6e7b24b0-a04f-11f0-8018-8565a8c05c4d,,2,도아파파,120,86204,1210,2410,1,GooglePlay,2025-10-03,67100,3402
ItemPurchased (App),,돌발_동료__2__1100,1100,2025-10-04 21:33,6e7b24b0-a04f-11f0-8018-8565a8c05c4d,,2,도아파파,120,66204,2200,2410,1,GooglePlay,2025-10-03,67100,3402
ItemPurchased (App),,돌발_고려2__1__330,330,2025-10-04 21:28,6e7b24b0-a04f-11f0-8018-8565a8c05c4d,,2,도아파파,119,96229,0,2410,1,GooglePlay,2025-10-03,34100,3402
ItemPurchased (App),,돌발_승급__0__330,330,2025-10-04 21:25,6e7b24b0-a04f-11f0-8018-8565a8c05c4d,,2,도아파파,119,79629,330,2410,1,GooglePlay,2025-10-03,34100,3402
ItemPurchased (App),,(기간한정 일간)연구석__0__110,110,2025-10-04 21:06,bbe4fd80-6269-11f0-b63f-7755b72aa50f,,80,덕풍동시라소니,1052,3643,220,36650,1,GooglePlay,2025-07-16,3418800,11
ItemPurchased (App),,(기간한정 일간)입장권1__0__110,110,2025-10-04 21:06,bbe4fd80-6269-11f0-b63f-7755b72aa50f,,80,덕풍동시라소니,1052,3643,330,36650,1,GooglePlay,2025-07-16,3418800,11
ItemPurchased (App),,돌발_나무__13__990,990,2025-10-04 20:47,bbe4fd80-6269-11f0-b63f-7755b72aa50f,,80,덕풍동시라소니,1025,43893,440,36650,1,GooglePlay,2025-07-16,3418800,13
ItemPurchased (App),,(기간한정 일간)입장권1__0__110,110,2025-10-04 20:42,0b0e3e60-7e7d-11f0-a0b4-a39a44483f18,,45,모래내,930,181962,100,11260,1,GooglePlay,2025-08-21,2460700,26
ItemPurchased (App),,(기간한정 일간)연구석__0__110,110,2025-10-04 20:42,0b0e3e60-7e7d-11f0-a0b4-a39a44483f18,,45,모래내,930,181962,210,11260,1,GooglePlay,2025-08-21,2460700,26
ItemPurchased (App),,구독권2__1980,1980,2025-10-04 20:43,dba1cce0-9f66-11f0-a09e-a9fc5e0789d7,,3,햄복하니,116,227269,1540,910,1,GooglePlay,2025-10-02,72600,3472
ItemPurchased (App),,계정한정__조선소환__0__110,110,2025-10-04 20:40,dba1cce0-9f66-11f0-a09e-a9fc5e0789d7,,3,햄복하니,116,193619,220,720,1,GooglePlay,2025-10-02,39600,3484
ItemPurchased (App),,계정한정__고려소환__0__110,110,2025-10-04 20:40,dba1cce0-9f66-11f0-a09e-a9fc5e0789d7,,3,햄복하니,116,191619,330,720,1,GooglePlay,2025-10-02,39600,3484
ItemPurchased (App),,계정한정__갑옷소환__1__110,110,2025-10-04 20:40,dba1cce0-9f66-11f0-a09e-a9fc5e0789d7,,3,햄복하니,116,189619,440,720,1,GooglePlay,2025-10-02,39600,3484
ItemPurchased (App),,계정한정__무기소환__1__110,110,2025-10-04 20:40,dba1cce0-9f66-11f0-a09e-a9fc5e0789d7,,3,햄복하니,116,188619,550,720,1,GooglePlay,2025-10-02,39600,3484
ItemPurchased (App),,사냥 패스__0__550,550,2025-10-04 20:24,8ca1ba90-9fbd-11f0-a980-ebf0f50f9665,,2,포오,153,113306,110,3500,1,GooglePlay,2025-10-02,62700,3225
ItemPurchased (App),,돌발_다이아__8__3300,3300,2025-10-04 20:24,bbe4fd80-6269-11f0-b63f-7755b72aa50f,,80,덕풍동시라소니,1025,1296443,330,36650,1,GooglePlay,2025-07-16,3407800,16
ItemPurchased (App),,돌발_스테이지__18__3300,3300,2025-10-04 20:24,bbe4fd80-6269-11f0-b63f-7755b72aa50f,,80,덕풍동시라소니,1025,696443,3630,36650,1,GooglePlay,2025-07-16,3407800,16
ItemPurchased (App),,Minigame_Product_draw_3__3300,3300,2025-10-04 20:21,3e2c1dd0-a0ec-11f0-a7e3-c1d22e720985,,1,방치맨,108,259807,0,4440,1,GooglePlay,2025-10-04,150700,4082
ItemPurchased (App),,Minigame_Product_draw_1__1100,1100,2025-10-04 20:12,af97a890-7446-11f0-afb3-7bd7fd1a14ab,,40,김태형,449,15174,0,14260,1,GooglePlay,2025-08-08,247500,1178
ItemPurchased (App),,(기간한정 일간)연구석__0__110,110,2025-10-04 20:07,380b26c0-9f8f-11f0-b018-a3119185af5f,,3,이선유,72,507509,220,120,1,GooglePlay,2025-10-02,11000,4015
ItemPurchased (App),,Minigame_Product_draw_2__1100,1100,2025-10-04 20:03,3e2c1dd0-a0ec-11f0-a7e3-c1d22e720985,,1,방치맨,69,181032,0,1140,1,GooglePlay,2025-10-04,117700,4082
ItemPurchased (App),,Minigame_Product_draw_2__1100,1100,2025-10-04 20:03,3e2c1dd0-a0ec-11f0-a7e3-c1d22e720985,,1,방치맨,69,181032,0,1140,1,GooglePlay,2025-10-04,117700,4082
ItemPurchased (App),,Minigame_Product_draw_2__1100,1100,2025-10-04 20:03,3e2c1dd0-a0ec-11f0-a7e3-c1d22e720985,,1,방치맨,69,181032,0,1140,1,GooglePlay,2025-10-04,117700,4082
ItemPurchased (App),,Minigame_Product_draw_2__1100,1100,2025-10-04 20:03,3e2c1dd0-a0ec-11f0-a7e3-c1d22e720985,,1,방치맨,69,181032,0,1140,1,GooglePlay,2025-10-04,117700,4082
ItemPurchased (App),,Minigame_Product_draw_2__1100,1100,2025-10-04 20:03,3e2c1dd0-a0ec-11f0-a7e3-c1d22e720985,,1,방치맨,69,181032,2200,1140,1,GooglePlay,2025-10-04,117700,4082
ItemPurchased (App),,Minigame_Product_draw_1__1100,1100,2025-10-04 20:03,3e2c1dd0-a0ec-11f0-a7e3-c1d22e720985,,1,방치맨,69,181032,4400,1140,1,GooglePlay,2025-10-04,117700,4082
ItemPurchased (App),,Minigame_Product_draw_1__1100,1100,2025-10-04 20:03,3e2c1dd0-a0ec-11f0-a7e3-c1d22e720985,,1,방치맨,69,181032,5500,1140,1,GooglePlay,2025-10-04,117700,4082
ItemPurchased (App),,Minigame_Product_draw_1__1100,1100,2025-10-04 20:03,3e2c1dd0-a0ec-11f0-a7e3-c1d22e720985,,1,방치맨,69,181032,6600,1140,1,GooglePlay,2025-10-04,117700,4082
ItemPurchased (App),,Minigame_Product_draw_1__1100,1100,2025-10-04 20:03,3e2c1dd0-a0ec-11f0-a7e3-c1d22e720985,,1,방치맨,69,181032,8800,1140,1,GooglePlay,2025-10-04,117700,4082
ItemPurchased (App),,Minigame_Product_draw_1__1100,1100,2025-10-04 20:03,3e2c1dd0-a0ec-11f0-a7e3-c1d22e720985,,1,방치맨,69,181032,9900,1140,1,GooglePlay,2025-10-04,117700,4082
ItemPurchased (App),,돌발_육성2__5__990,990,2025-10-04 19:59,86edbae0-9c57-11f0-9bc3-fd0e38cb9852,,7,슈바싯키,279,73825,110,1890,1,GooglePlay,2025-09-28,224400,2348
ItemPurchased (App),,돌발_사형수__1__1100,1100,2025-10-04 19:51,6c358910-8485-11f0-b877-6b79a932a8be,,37,난세17,330,47654,0,16180,1,GooglePlay,2025-08-29,18700,1963
ItemPurchased (App),,(기간한정 일간)영웅__0__110,110,2025-10-04 19:49,d2a7ed80-939b-11f0-b61c-7b47d2a7e482,,18,쩡탁가족,349,17898,0,6870,1,GooglePlay,2025-09-17,84700,1835
ItemPurchased (App),,(기간한정 일간)장비__0__110,110,2025-10-04 19:49,d2a7ed80-939b-11f0-b61c-7b47d2a7e482,,18,쩡탁가족,349,13398,110,6870,1,GooglePlay,2025-09-17,84700,1835
